hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC2T6R1XEQJQ6GY57HYE8DW,01KRC2KW5DNK2Y6SC6NW4NC2CF,14,2026-05-11T17:54:29.761382+00:00,2026-05-11T17:54:32.834612+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:14,TcJh,Jc7c,,,,100000,openclaw,fold,
01KRC2TCEAPRVKHFN2VQ4BV2TX,01KRC2KW5DNK2Y6SC6NW4NC2CF,15,2026-05-11T17:54:35.594897+00:00,2026-05-11T17:54:40.608562+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:15,AcTc,Ks5h,,,,100000,hermes,fold,
01KRC2TKZPNG5EPHGX5ECNP1BT,01KRC2KW5DNK2Y6SC6NW4NC2CF,16,2026-05-11T17:54:43.318390+00:00,2026-05-11T17:54:45.344926+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:16,7s2c,AcTd,,,,100000,openclaw,fold,
01KRC2TRM7H72M6S8TBKPT19AW,01KRC2KW5DNK2Y6SC6NW4NC2CF,17,2026-05-11T17:54:48.071800+00:00,2026-05-11T17:55:06.473064+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:17,Th7h,9cKs,5hJs9d,5c,Qd,200000,openclaw,showdown,
01KRC2VES0WHREVP39P7J818XR,01KRC2KW5DNK2Y6SC6NW4NC2CF,18,2026-05-11T17:55:10.752977+00:00,2026-05-11T17:55:12.973475+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:18,Jc6d,4dQh,,,,100000,openclaw,fold,
01KRC2VKHFQY31SC24MJQPGXZD,01KRC2KW5DNK2Y6SC6NW4NC2CF,19,2026-05-11T17:55:15.631641+00:00,2026-05-11T17:55:30.255560+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:19,6dTs,4s5s,2cAdJd,Kh,3d,200000,openclaw,showdown,
01KRC2W4MMZXRH3ACDX6J9N99S,01KRC2KW5DNK2Y6SC6NW4NC2CF,20,2026-05-11T17:55:33.140165+00:00,2026-05-11T17:55:35.611516+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:20,6hTs,Qd3h,,,,100000,openclaw,fold,
01KRC2W9NH6XNNRRPHQBB4SNGN,01KRC2KW5DNK2Y6SC6NW4NC2CF,21,2026-05-11T17:55:38.289099+00:00,2026-05-11T17:55:40.472596+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:21,Qd5s,Td6c,,,,100000,hermes,fold,
01KRC2WEFAN9CCG1NFCWNXRPAH,01KRC2KW5DNK2Y6SC6NW4NC2CF,22,2026-05-11T17:55:43.210452+00:00,2026-05-11T17:55:46.343159+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:22,4cQs,6dAh,,,,100000,openclaw,fold,
01KRC2WMQGA077PW0HFTWZ9B5W,01KRC2KW5DNK2Y6SC6NW4NC2CF,23,2026-05-11T17:55:49.616144+00:00,2026-05-11T17:56:06.267359+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:23,Jd9h,Js8c,2h6hAc,4d,Tc,200000,hermes,showdown,
01KRC2X830MVK1TP1S652B4S54,01KRC2KW5DNK2Y6SC6NW4NC2CF,24,2026-05-11T17:56:09.440407+00:00,2026-05-11T17:56:13.783109+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:24,2dTs,9h4h,,,,100000,openclaw,fold,
01KRC2XEYDQ2EDW6ZH8MHP7XV7,01KRC2KW5DNK2Y6SC6NW4NC2CF,25,2026-05-11T17:56:16.461329+00:00,2026-05-11T17:56:22.689951+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:25,TdJd,5d6s,,,,200000,hermes,fold,
01KRC2XTXT8TS00WKF2TZDTJYJ,01KRC2KW5DNK2Y6SC6NW4NC2CF,26,2026-05-11T17:56:28.730776+00:00,2026-05-11T17:56:58.519573+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:26,8c8h,6dJs,4s4c7d,8d,,800000,hermes,fold,
01KRC2YTP84YVHZEVYVRHT9MEX,01KRC2KW5DNK2Y6SC6NW4NC2CF,27,2026-05-11T17:57:01.256910+00:00,2026-05-11T17:57:24.115011+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:27,7dJd,3dKc,Td5h5s,Qh,8d,200000,openclaw,showdown,
01KRC2ZKRK7HJHG8A2GDRZ7DCJ,01KRC2KW5DNK2Y6SC6NW4NC2CF,28,2026-05-11T17:57:26.931704+00:00,2026-05-11T17:57:38.576761+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:28,Kh8s,4d2d,Jh8cQs,,,400000,hermes,fold,
01KRC301SWT15YWDX08XZY88FV,01KRC2KW5DNK2Y6SC6NW4NC2CF,29,2026-05-11T17:57:41.308564+00:00,2026-05-11T17:58:06.461805+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:29,Tc6s,6h7c,3h9h4d,4c,Ac,200000,hermes,showdown,
01KRC30X1CJ7PKJ2DEARVK78Y1,01KRC2KW5DNK2Y6SC6NW4NC2CF,30,2026-05-11T17:58:09.196090+00:00,2026-05-11T17:58:32.590127+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:30,AdKs,8s9c,8c3c4d,Kh,7h,6000000,hermes,showdown,
01KRC31PJK3D6SQAZ0TCCG9189,01KRC2KW5DNK2Y6SC6NW4NC2CF,31,2026-05-11T17:58:35.347159+00:00,2026-05-11T17:58:37.167613+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:31,Qc9d,6h3s,,,,100000,hermes,fold,
01KRC31V0NHK6RE77EQ75NQ27T,01KRC2KW5DNK2Y6SC6NW4NC2CF,32,2026-05-11T17:58:39.893373+00:00,2026-05-11T17:58:56.087691+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:32,9c6h,2s3d,,,,100000,openclaw,fold,
01KRC32DM2TERXAYJ48NYN5E83,01KRC2KW5DNK2Y6SC6NW4NC2CF,33,2026-05-11T17:58:58.946208+00:00,2026-05-11T17:59:01.096272+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:33,5d5s,3cTd,,,,100000,hermes,fold,
01KRC32JJ54EAF2BY2P5TQSTCC,01KRC2KW5DNK2Y6SC6NW4NC2CF,34,2026-05-11T17:59:04.005128+00:00,2026-05-11T17:59:07.060388+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:34,2d6s,2sQc,,,,100000,openclaw,fold,
01KRC32R9CPCP2GH7XQS50MKA9,01KRC2KW5DNK2Y6SC6NW4NC2CF,35,2026-05-11T17:59:09.869018+00:00,2026-05-11T17:59:11.886751+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:35,KcQh,5d3c,,,,100000,hermes,fold,
01KRC32X0FFZ02KD0MNRA3EXJ3,01KRC2KW5DNK2Y6SC6NW4NC2CF,36,2026-05-11T17:59:14.703734+00:00,2026-05-11T17:59:17.078203+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:36,8s6d,4h7c,,,,100000,openclaw,fold,
01KRC33257K0GJ5BQYAQ0SGQ3Q,01KRC2KW5DNK2Y6SC6NW4NC2CF,37,2026-05-11T17:59:19.975428+00:00,2026-05-11T17:59:21.726442+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:37,4sAh,2hTs,,,,100000,hermes,fold,
01KRC336SZ23CVBZ89V9QWXKC1,01KRC2KW5DNK2Y6SC6NW4NC2CF,38,2026-05-11T17:59:24.735560+00:00,2026-05-11T17:59:27.127582+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:38,Th9d,KcAd,,,,100000,openclaw,fold,
01KRC33BVH8J6CAJGE8J82NHAD,01KRC2KW5DNK2Y6SC6NW4NC2CF,39,2026-05-11T17:59:29.905985+00:00,2026-05-11T17:59:31.687705+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:39,8dJd,3dTs,,,,100000,hermes,fold,
01KRC33GB4BKHYH22YR2PDA0BZ,01KRC2KW5DNK2Y6SC6NW4NC2CF,40,2026-05-11T17:59:34.500977+00:00,2026-05-11T17:59:36.829797+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:40,3s9c,3c5c,,,,100000,openclaw,fold,
01KRC33NCQ2V8D7VYCJYG6XJX6,01KRC2KW5DNK2Y6SC6NW4NC2CF,41,2026-05-11T17:59:39.671267+00:00,2026-05-11T17:59:41.426573+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:41,8c9d,4cQh,,,,100000,hermes,fold,
01KRC33SWMMAFKT6K7TWTT7R8Q,01KRC2KW5DNK2Y6SC6NW4NC2CF,42,2026-05-11T17:59:44.276646+00:00,2026-05-11T17:59:49.164553+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:42,6cAs,3d8h,,,,200000,hermes,fold,
01KRC341CPBSFN9WWKJ54MC57K,01KRC2KW5DNK2Y6SC6NW4NC2CF,43,2026-05-11T17:59:51.958020+00:00,2026-05-11T17:59:53.982951+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:43,6sAh,2c9h,,,,100000,hermes,fold,
01KRC34642DGH1KC1FX3SXHCSP,01KRC2KW5DNK2Y6SC6NW4NC2CF,44,2026-05-11T17:59:56.802043+00:00,2026-05-11T17:59:59.985057+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:44,8c5h,2c6c,,,,100000,openclaw,fold,
01KRC34C1V0FTT82K991MCNTWH,01KRC2KW5DNK2Y6SC6NW4NC2CF,45,2026-05-11T18:00:02.875584+00:00,2026-05-11T18:00:05.055888+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:45,Jh8h,5s9d,,,,100000,hermes,fold,
01KRC34GXNRBMSBA05624P33PJ,01KRC2KW5DNK2Y6SC6NW4NC2CF,46,2026-05-11T18:00:07.861775+00:00,2026-05-11T18:00:09.509119+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:46,4s7h,6cQh,,,,100000,openclaw,fold,
01KRC34N97RNXKQWZWZ41KY8SK,01KRC2KW5DNK2Y6SC6NW4NC2CF,47,2026-05-11T18:00:12.327901+00:00,2026-05-11T18:00:14.518430+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:47,8c4d,Th5s,,,,100000,hermes,fold,
01KRC34T5S41JT4B8C4FEXY5GW,01KRC2KW5DNK2Y6SC6NW4NC2CF,48,2026-05-11T18:00:17.337874+00:00,2026-05-11T18:00:25.676861+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:48,Ac6h,Tc2c,,,,200000,hermes,fold,
01KRC3550FSGPCHFTS4PNBKG3N,01KRC2KW5DNK2Y6SC6NW4NC2CF,49,2026-05-11T18:00:28.431241+00:00,2026-05-11T18:00:30.651108+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:49,2h8c,8s5s,,,,100000,hermes,fold,
01KRC359V31FY861YQKPFHY22S,01KRC2KW5DNK2Y6SC6NW4NC2CF,50,2026-05-11T18:00:33.379541+00:00,2026-05-11T18:00:38.686902+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:50,Kc7c,4cJc,,,,200000,hermes,fold,
01KRC35HNHZCXX1ZN215P9JTQK,01KRC2KW5DNK2Y6SC6NW4NC2CF,51,2026-05-11T18:00:41.393952+00:00,2026-05-11T18:00:48.758623+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:51,KsQd,8s6s,,,,200000,hermes,fold,
01KRC35VH8E608P5S6P4RFZENB,01KRC2KW5DNK2Y6SC6NW4NC2CF,52,2026-05-11T18:00:51.496512+00:00,2026-05-11T18:00:52.795843+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:52,8c5d,8s9d,,,,100000,openclaw,fold,
01KRC35ZF4MR6YA2CKTYMGNSTG,01KRC2KW5DNK2Y6SC6NW4NC2CF,53,2026-05-11T18:00:55.524954+00:00,2026-05-11T18:00:57.818610+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:53,4s2s,3s6c,,,,100000,hermes,fold,
01KRC364D18AN8FHF1169K9P3X,01KRC2KW5DNK2Y6SC6NW4NC2CF,54,2026-05-11T18:01:00.578008+00:00,2026-05-11T18:01:07.273664+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:54,Td4d,9hTh,,,,100000,openclaw,fold,
01KRC36DM35QPK4GWQNA2H5NHE,01KRC2KW5DNK2Y6SC6NW4NC2CF,55,2026-05-11T18:01:10.019673+00:00,2026-05-11T18:01:34.831551+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:55,3sQd,9cQh,Jc9d4s,Ts,Kd,0,split,showdown,
01KRC378J4Y8Q1V0M6S4S9VXK4,01KRC2KW5DNK2Y6SC6NW4NC2CF,56,2026-05-11T18:01:37.604505+00:00,2026-05-11T18:01:43.790399+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:56,2sAc,5s4d,,,,200000,hermes,fold,
01KRC37HA4V3KPE8DMA64Y3SPV,01KRC2KW5DNK2Y6SC6NW4NC2CF,57,2026-05-11T18:01:46.564103+00:00,2026-05-11T18:01:48.916315+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:57,2c7h,Td2s,,,,100000,hermes,fold,
01KRC37P9610P6EHFHZHE0S3XC,01KRC2KW5DNK2Y6SC6NW4NC2CF,58,2026-05-11T18:01:51.655020+00:00,2026-05-11T18:01:53.560708+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:58,4hQd,5c3h,,,,100000,openclaw,fold,
01KRC37TTV3MHC9HWXEP0FZFRV,01KRC2KW5DNK2Y6SC6NW4NC2CF,59,2026-05-11T18:01:56.315861+00:00,2026-05-11T18:01:58.480638+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:59,Qd9h,3d9d,,,,100000,hermes,fold,
01KRC37ZN9FPSD76G0C6V2H87H,01KRC2KW5DNK2Y6SC6NW4NC2CF,60,2026-05-11T18:02:01.257306+00:00,2026-05-11T18:02:06.899004+00:00,hermes,01KRC2KW5DNK2Y6SC6NW4NC2CF:60,KdJc,Jd8s,,,,200000,hermes,fold,
01KRC387VA2J9SJGY4YQJMSABH,01KRC2KW5DNK2Y6SC6NW4NC2CF,61,2026-05-11T18:02:09.642559+00:00,2026-05-11T18:02:20.559321+00:00,openclaw,01KRC2KW5DNK2Y6SC6NW4NC2CF:61,QhAd,KcJs,Ac3dTs,4h,6c,402302,hermes,showdown,
