match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRC2KW5DNK2Y6SC6NW4NC2CF,2026-05-11T17:51:02.317479+00:00,2026-05-11T18:02:23.345187+00:00,5000000,50000,100000,100,61,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
