match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXGJ2F9ZTED14R8ECD8V2,1,2026-05-11T15:53:58.082491+00:00,2026-05-11T15:54:00.613740+00:00,openclaw,hermes,fold,100000,1,0,2110,2110.0,0,1,0,50000,-50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXNQJ88VQ4WAYMF61SR70,2,2026-05-11T15:54:03.378878+00:00,2026-05-11T15:54:08.058061+00:00,hermes,openclaw,fold,100000,1,0,4255,4255.0,1,0,0,-50000,50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVXX12QNAZP4K026PNHAA1,3,2026-05-11T15:54:10.850059+00:00,2026-05-11T15:54:12.747070+00:00,openclaw,hermes,fold,100000,1,0,1495,1495.0,0,1,0,50000,-50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY1GDRK2G73KKFP6YR1B6,4,2026-05-11T15:54:15.437971+00:00,2026-05-11T15:54:19.918052+00:00,hermes,openclaw,fold,100000,1,0,4052,4052.0,1,0,0,-50000,50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVY8HN56JWZBMCRNT6PP8E,5,2026-05-11T15:54:22.645602+00:00,2026-05-11T15:54:32.740705+00:00,openclaw,openclaw,fold,200000,2,0,7544,4787.5,1,1,0,-100000,100000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVYN2JVS5TB9MKG7D51QNT,6,2026-05-11T15:54:35.474452+00:00,2026-05-11T15:54:54.444591+00:00,hermes,openclaw,fold,400000,6,0,4689,3042.5,3,3,0,-200000,200000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZAAHMREJTEJ330V80DCC,7,2026-05-11T15:54:57.233805+00:00,2026-05-11T15:55:00.728733+00:00,openclaw,hermes,fold,100000,1,0,3076,3076.0,0,1,0,50000,-50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZGFB3KS36E68MFNKE6ZD,8,2026-05-11T15:55:03.531774+00:00,2026-05-11T15:55:11.242025+00:00,hermes,openclaw,fold,100000,1,0,7182,7182.0,1,0,0,-50000,50000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBVZTNR93P92V0J11X794BE,9,2026-05-11T15:55:13.976525+00:00,2026-05-11T15:55:37.792270+00:00,openclaw,hermes,showdown,9361044,7,0,4712,3313.8571428571427,3,4,0,4680522,-4680522
01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0MM1G345RVA1H0W8RNQ5,10,2026-05-11T15:55:40.545750+00:00,2026-05-11T15:55:49.302926+00:00,hermes,hermes,fold,200000,2,0,6310,4110.5,1,1,0,100000,-100000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBW0ZT6VSHEHWJCRGM9YVQ3,11,2026-05-11T15:55:52.006914+00:00,2026-05-11T15:56:20.154598+00:00,openclaw,hermes,showdown,600000,9,0,4128,3055.777777777778,5,4,0,300000,-300000
01KRBVXESRWWVGTT97PW0KY4G1,01KRBW1Y02VXA57V5AYGZESZ3B,12,2026-05-11T15:56:22.914533+00:00,2026-05-11T15:56:48.586185+00:00,hermes,hermes,showdown,200000,8,0,4157,3131.375,4,4,0,100000,-100000
