match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRC0CTG6230V57M0CWC3MKR5,01KRC0CTVV8N74P382BFX8FAA4,,,hermes,match_start,5000000,0,5000000,2026-05-11T17:12:14.459947+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0CV289E6NQ9Z6HS2AC9V5,,,openclaw,match_start,5000000,0,5000000,2026-05-11T17:12:14.664841+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0CW50PYCXTRSE91ZFMMSR,01KRC0CW4YVR8P5FNFXAPMX2X6,1,hermes,hand_start,5000000,0,5000000,2026-05-11T17:12:15.776534+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0CW505B9W8672YY9N4HWM,01KRC0CW4YVR8P5FNFXAPMX2X6,1,openclaw,hand_start,5000000,0,5000000,2026-05-11T17:12:15.776872+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0D116JAW4Y5AWQPZVGZMK,01KRC0CW4YVR8P5FNFXAPMX2X6,1,hermes,hand_end,5050000,0,5050000,2026-05-11T17:12:20.774616+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0D1172D0HMCPT45SPJKKB,01KRC0CW4YVR8P5FNFXAPMX2X6,1,openclaw,hand_end,4950000,0,4950000,2026-05-11T17:12:20.775660+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0D2CYE3DYD97EVVQ2D32M,01KRC0D2CXD2AVPMPT08JZT6QH,2,hermes,hand_start,5050000,0,5050000,2026-05-11T17:12:22.174209+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0D2CY1T7A2MV7PPXW14RZ,01KRC0D2CXD2AVPMPT08JZT6QH,2,openclaw,hand_start,4950000,0,4950000,2026-05-11T17:12:22.174506+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DEHSA9BSHD46KQCQ052V,01KRC0D2CXD2AVPMPT08JZT6QH,2,hermes,hand_end,4950000,587,4949413,2026-05-11T17:12:34.617959+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DEHVWWY3KC3SP4D7AVSE,01KRC0D2CXD2AVPMPT08JZT6QH,2,openclaw,hand_end,5050000,1506,5048494,2026-05-11T17:12:34.619091+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DFX6AC5JTFNSTF5JFSED,01KRC0DFX44D8XD97WFNMMF9FR,3,hermes,hand_start,4950000,1179,4948821,2026-05-11T17:12:36.006448+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DFX7FCT6J8Q7YV0JKVYC,01KRC0DFX44D8XD97WFNMMF9FR,3,openclaw,hand_start,5050000,1506,5048494,2026-05-11T17:12:36.007523+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DJQWJ7MEYNHZA9ZWHRX5,01KRC0DFX44D8XD97WFNMMF9FR,3,hermes,hand_end,5000000,1179,4998821,2026-05-11T17:12:38.908296+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DJQYKBYZCYXSCDDB8KRZ,01KRC0DFX44D8XD97WFNMMF9FR,3,openclaw,hand_end,5000000,1506,4998494,2026-05-11T17:12:38.910445+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DM3BE4JYHGVD0R8G135H,01KRC0DM398N1Q3882RJ46BT5B,4,hermes,hand_start,5000000,1179,4998821,2026-05-11T17:12:40.299098+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DM3BBQKD6GED8PFT44GB,01KRC0DM398N1Q3882RJ46BT5B,4,openclaw,hand_start,5000000,1919,4998081,2026-05-11T17:12:40.299474+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DQ2BFXSM0C7AVX3M2A36,01KRC0DM398N1Q3882RJ46BT5B,4,hermes,hand_end,4950000,1770,4948230,2026-05-11T17:12:43.339512+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DQ2C8E937PM58TVW16PR,01KRC0DM398N1Q3882RJ46BT5B,4,openclaw,hand_end,5050000,1919,5048081,2026-05-11T17:12:43.340956+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DRDW15WNXSFX3DQBV16D,01KRC0DRDVZMAPMD8TFQWTTQVA,5,hermes,hand_start,4950000,2365,4947635,2026-05-11T17:12:44.732023+00:00
01KRC0CTG6230V57M0CWC3MKR5,01KRC0DRDWNNSWVK7MF96PN7CB,01KRC0DRDVZMAPMD8TFQWTTQVA,5,openclaw,hand_start,5050000,1919,5048081,2026-05-11T17:12:44.732381+00:00
