match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXPJBFPDHRMM4H6Z9YM6Y,,,hermes,match_start,5000000,0,5000000,2026-05-13T19:27:22.187986+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXPR8QKZ7WAMCSY7MB6Y0,,,openclaw,match_start,5000000,0,5000000,2026-05-13T19:27:22.376579+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXQQ3JBGAGT2F2ZC4KHX0,01KRHCXQQ0C58D3XYGYJFMGQ47,1,hermes,hand_start,5000000,0,5000000,2026-05-13T19:27:23.363379+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXQQ39DRJP79R0AMVY2P8,01KRHCXQQ0C58D3XYGYJFMGQ47,1,openclaw,hand_start,5000000,0,5000000,2026-05-13T19:27:23.363781+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXXZ1BVDGZR4JCSFQ933S,01KRHCXQQ0C58D3XYGYJFMGQ47,1,hermes,hand_end,5050000,0,5050000,2026-05-13T19:27:29.761731+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXXZ5Q0K7V0DPYBJEAT4T,01KRHCXQQ0C58D3XYGYJFMGQ47,1,openclaw,hand_end,4950000,0,4950000,2026-05-13T19:27:29.765112+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXZ9Y10ZF66AZ464T2TCK,01KRHCXZ9W1VPVYEAWAMV93J21,2,hermes,hand_start,5050000,0,5050000,2026-05-13T19:27:31.135000+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCXZ9ZX4Y0W2ZWYSZV8SNB,01KRHCXZ9W1VPVYEAWAMV93J21,2,openclaw,hand_start,4950000,0,4950000,2026-05-13T19:27:31.135776+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCY3D889T0VSXWRN7QM6CN,01KRHCXZ9W1VPVYEAWAMV93J21,2,hermes,hand_end,5000000,0,5000000,2026-05-13T19:27:35.336544+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCY3DCC3ZY9D9968SPRXGD,01KRHCXZ9W1VPVYEAWAMV93J21,2,openclaw,hand_end,5000000,0,5000000,2026-05-13T19:27:35.340982+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCY4RWE7FQ4649AMR465FP,01KRHCY4RR2848B2P5E6Z9G9PY,3,hermes,hand_start,5000000,0,5000000,2026-05-13T19:27:36.732778+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCY4RXR5QBAHGF35B91SZR,01KRHCY4RR2848B2P5E6Z9G9PY,3,openclaw,hand_start,5000000,0,5000000,2026-05-13T19:27:36.733823+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYE6BWHGXS4ADT5X6YVY3,01KRHCY4RR2848B2P5E6Z9G9PY,3,hermes,hand_end,5050000,0,5050000,2026-05-13T19:27:46.379238+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYE6FJCA6W91JKVP9SSH3,01KRHCY4RR2848B2P5E6Z9G9PY,3,openclaw,hand_end,4950000,0,4950000,2026-05-13T19:27:46.383449+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYFH9JPKT9KVEKSJ1HF3C,01KRHCYFH6DZ6H6DNHR0VKMW0A,4,hermes,hand_start,5050000,0,5050000,2026-05-13T19:27:47.753057+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYFH9WSPZ3Z32X9EYSA7V,01KRHCYFH6DZ6H6DNHR0VKMW0A,4,openclaw,hand_start,4950000,0,4950000,2026-05-13T19:27:47.753881+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYK441MVYFMKZ89RSWGJZ,01KRHCYFH6DZ6H6DNHR0VKMW0A,4,hermes,hand_end,5000000,0,5000000,2026-05-13T19:27:51.428935+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYK485EXH9D7295M623S2,01KRHCYFH6DZ6H6DNHR0VKMW0A,4,openclaw,hand_end,5000000,2204,4997796,2026-05-13T19:27:51.432730+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYMFD68Z579Z8XAFXJRKX,01KRHCYMFAT07QCV82FKFQ3VSE,5,hermes,hand_start,5000000,0,5000000,2026-05-13T19:27:52.813915+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYMFEVQFAA54Y36K34F52,01KRHCYMFAT07QCV82FKFQ3VSE,5,openclaw,hand_start,5000000,2204,4997796,2026-05-13T19:27:52.814529+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYSNCXTTWT082SQ3FZXB0,01KRHCYMFAT07QCV82FKFQ3VSE,5,hermes,hand_end,5050000,0,5050000,2026-05-13T19:27:58.124156+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYSNF8RHEKHT3CQAR4WZM,01KRHCYMFAT07QCV82FKFQ3VSE,5,openclaw,hand_end,4950000,2204,4947796,2026-05-13T19:27:58.127600+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYV050Q6Y8GAERHJN89ED,01KRHCYV04BGTXDKYBREAW9EG5,6,hermes,hand_start,5050000,0,5050000,2026-05-13T19:27:59.493711+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYV06NNQY368NMXTB2BF3,01KRHCYV04BGTXDKYBREAW9EG5,6,openclaw,hand_start,4950000,2204,4947796,2026-05-13T19:27:59.494136+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYZJE99KMYGKPZ9Y9H46K,01KRHCYV04BGTXDKYBREAW9EG5,6,hermes,hand_end,5000000,705,4999295,2026-05-13T19:28:04.174319+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCYZJG7GBNV2NDSHQ1X1TN,01KRHCYV04BGTXDKYBREAW9EG5,6,openclaw,hand_end,5000000,7008,4992992,2026-05-13T19:28:04.176869+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ0X6BS4RW0S9SW8F42QK,01KRHCZ0X3CG8R4CCRN0E2W4J6,7,hermes,hand_start,5000000,705,4999295,2026-05-13T19:28:05.542423+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ0X6KAW6AKAJACC6SB28,01KRHCZ0X3CG8R4CCRN0E2W4J6,7,openclaw,hand_start,5000000,7008,4992992,2026-05-13T19:28:05.542961+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ83DFER443VQMQENB12A,01KRHCZ0X3CG8R4CCRN0E2W4J6,7,hermes,hand_end,4900000,929,4899071,2026-05-13T19:28:12.909531+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ83FSEF8NJFV4A052X8M,01KRHCZ0X3CG8R4CCRN0E2W4J6,7,openclaw,hand_end,5100000,7008,5092992,2026-05-13T19:28:12.911455+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ9EFR2WAVXSWEHKK36NH,01KRHCZ9ECTR74YWWR6V8FEYP0,8,hermes,hand_start,4900000,929,4899071,2026-05-13T19:28:14.287101+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZ9EFWTASXQZNYRQNFD1K,01KRHCZ9ECTR74YWWR6V8FEYP0,8,openclaw,hand_start,5100000,7008,5092992,2026-05-13T19:28:14.287561+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZESDC8QPWAT9F5PK1NQQ,01KRHCZ9ECTR74YWWR6V8FEYP0,8,hermes,hand_end,4850000,929,4849071,2026-05-13T19:28:19.757045+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZESF7T35KS3Z7PDSRHZK,01KRHCZ9ECTR74YWWR6V8FEYP0,8,openclaw,hand_end,5150000,9696,5140304,2026-05-13T19:28:19.759720+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZG47AYSZ8959SH3DY68V,01KRHCZG43ZV9WD3CAZRHJM0BP,9,hermes,hand_start,4850000,929,4849071,2026-05-13T19:28:21.127117+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZG47MF23CXKMCRHGYPPR,01KRHCZG43ZV9WD3CAZRHJM0BP,9,openclaw,hand_start,5150000,9696,5140304,2026-05-13T19:28:21.127789+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZN7M24T8R78P33SVKH45,01KRHCZG43ZV9WD3CAZRHJM0BP,9,hermes,hand_end,4900000,1217,4898783,2026-05-13T19:28:26.356228+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZN7PBGJ2MC2K11DGRD5E,01KRHCZG43ZV9WD3CAZRHJM0BP,9,openclaw,hand_end,5100000,9696,5090304,2026-05-13T19:28:26.358661+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZPJSWG444MBTENKS3QVF,01KRHCZPJP2J7GXBPTHZKVWJS3,10,hermes,hand_start,4900000,1217,4898783,2026-05-13T19:28:27.737827+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZPJTF25M82JX23W96YZZ,01KRHCZPJP2J7GXBPTHZKVWJS3,10,openclaw,hand_start,5100000,9696,5090304,2026-05-13T19:28:27.738291+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZT4J3M2G77AVNBB45GK9,01KRHCZPJP2J7GXBPTHZKVWJS3,10,hermes,hand_end,4850000,1217,4848783,2026-05-13T19:28:31.378101+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZT4PPJ8K0GY9DGJ7YD0F,01KRHCZPJP2J7GXBPTHZKVWJS3,10,openclaw,hand_end,5150000,9696,5140304,2026-05-13T19:28:31.382378+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZVFH61KGQRHKR3YDN0QF,01KRHCZVFFNVMSSY5WCYVHT9VB,11,hermes,hand_start,4850000,1217,4848783,2026-05-13T19:28:32.753413+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHCZVFH0BTBQ6VS0Z2ZSG48,01KRHCZVFFNVMSSY5WCYVHT9VB,11,openclaw,hand_start,5150000,12296,5137704,2026-05-13T19:28:32.753853+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0NM6N6XZFFB9RZ202ZQ3,01KRHCZVFFNVMSSY5WCYVHT9VB,11,hermes,hand_end,4950000,1814,4948186,2026-05-13T19:28:59.526358+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0NM9K137DVV7XNZ585K5,01KRHCZVFFNVMSSY5WCYVHT9VB,11,openclaw,hand_end,5050000,16144,5033856,2026-05-13T19:28:59.529880+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0Q0XBB0NYHN2R6GA8X8B,01KRHD0Q0SDJYP4CZ63C5K6V0M,12,hermes,hand_start,4950000,2198,4947802,2026-05-13T19:29:00.957595+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0Q0ZZ5F1P3HMPQC0AYVZ,01KRHD0Q0SDJYP4CZ63C5K6V0M,12,openclaw,hand_start,5050000,16144,5033856,2026-05-13T19:29:00.959160+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0TMA56E3DWCFB945J4DR,01KRHD0Q0SDJYP4CZ63C5K6V0M,12,hermes,hand_end,4900000,2198,4897802,2026-05-13T19:29:04.650692+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0TMEN8E4KDGRFRGC96G7,01KRHD0Q0SDJYP4CZ63C5K6V0M,12,openclaw,hand_end,5100000,16144,5083856,2026-05-13T19:29:04.654499+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0VZX9AW5D5WFBDS4FHKW,01KRHD0VZTVRYMSC4JCK3W0D06,13,hermes,hand_start,4900000,2198,4897802,2026-05-13T19:29:06.045702+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD0VZYJHV1JBK33JEBE6P7,01KRHD0VZTVRYMSC4JCK3W0D06,13,openclaw,hand_start,5100000,16144,5083856,2026-05-13T19:29:06.046187+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD11YZ6MFSXQF0P19H4TQ6,01KRHD0VZTVRYMSC4JCK3W0D06,13,hermes,hand_end,4800000,2198,4797802,2026-05-13T19:29:12.159489+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD11Z38FE5CSZVJ8D22PKR,01KRHD0VZTVRYMSC4JCK3W0D06,13,openclaw,hand_end,5200000,21092,5178908,2026-05-13T19:29:12.163306+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD13B09T8DM3RZKNKHZ8VZ,01KRHD13AYB59JHVFYGNVSARRE,14,hermes,hand_start,4800000,2198,4797802,2026-05-13T19:29:13.568993+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD13B1GF2MC66A1FJK02JK,01KRHD13AYB59JHVFYGNVSARRE,14,openclaw,hand_start,5200000,21092,5178908,2026-05-13T19:29:13.569480+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD18C5364Q32HQ8QX03VCH,01KRHD13AYB59JHVFYGNVSARRE,14,hermes,hand_end,4750000,2609,4747391,2026-05-13T19:29:18.725495+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD18C80ANS9ZDDH4Z2YS9T,01KRHD13AYB59JHVFYGNVSARRE,14,openclaw,hand_end,5250000,21092,5228908,2026-05-13T19:29:18.728665+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD19QZPVGHQK0BRJM0GZ3M,01KRHD19QWXDDJS13WAZW6F63S,15,hermes,hand_start,4750000,2609,4747391,2026-05-13T19:29:20.127844+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD19R048GAZGBYDFQYSW48,01KRHD19QWXDDJS13WAZW6F63S,15,openclaw,hand_start,5250000,21092,5228908,2026-05-13T19:29:20.128817+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1GW0KW12R013ECX81E56,01KRHD19QWXDDJS13WAZW6F63S,15,hermes,hand_end,4650000,2609,4647391,2026-05-13T19:29:27.424681+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1GW4TKGK4Z26QZWMGCKW,01KRHD19QWXDDJS13WAZW6F63S,15,openclaw,hand_end,5350000,21092,5328908,2026-05-13T19:29:27.428395+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1J6VFD7FKCSEGBFBEHAY,01KRHD1J6RM73AB9AGAR5YETET,16,hermes,hand_start,4650000,2609,4647391,2026-05-13T19:29:28.795355+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1J6VF8ED0PAN371CW7BX,01KRHD1J6RM73AB9AGAR5YETET,16,openclaw,hand_start,5350000,21092,5328908,2026-05-13T19:29:28.795707+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1THRXWKSHC3FDNZY18SN,01KRHD1J6RM73AB9AGAR5YETET,16,hermes,hand_end,4750000,2609,4747391,2026-05-13T19:29:37.336509+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1THXHDZ9W8V1ZNEQQDM2,01KRHD1J6RM73AB9AGAR5YETET,16,openclaw,hand_end,5250000,23534,5226466,2026-05-13T19:29:37.341223+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1VYN7HCYEW9Q1S72C7T4,01KRHD1VYHGQ4TETET3EX9WYBW,17,hermes,hand_start,4750000,2609,4747391,2026-05-13T19:29:38.773562+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD1VYPRZXNS8QX22KYGQ99,01KRHD1VYHGQ4TETET3EX9WYBW,17,openclaw,hand_start,5250000,23534,5226466,2026-05-13T19:29:38.774852+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD21SE5QK3SPJB0DPW2TTT,01KRHD1VYHGQ4TETET3EX9WYBW,17,hermes,hand_end,4800000,3566,4796434,2026-05-13T19:29:44.750432+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD21SJ7ZAQTKEZWC76B8CX,01KRHD1VYHGQ4TETET3EX9WYBW,17,openclaw,hand_end,5200000,23534,5176466,2026-05-13T19:29:44.754106+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD235JYZRRZ718WG7WZZPX,01KRHD235EVWN36PPCX45MSE4M,18,hermes,hand_start,4800000,3566,4796434,2026-05-13T19:29:46.163027+00:00
01KRHCXP8MCYNAWEX9GH2E07Y5,01KRHD235MEA6SFBA0VKFZ4A5Y,01KRHD235EVWN36PPCX45MSE4M,18,openclaw,hand_start,5200000,23534,5176466,2026-05-13T19:29:46.164154+00:00
