hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRHCXQQ0C58D3XYGYJFMGQ47,01KRHCXP8MCYNAWEX9GH2E07Y5,1,2026-05-13T19:27:23.360817+00:00,2026-05-13T19:27:28.201397+00:00,openclaw,01KRHCXP8MCYNAWEX9GH2E07Y5:1,Kd2h,7h2d,,,,100000,hermes,fold,
01KRHCXZ9W1VPVYEAWAMV93J21,01KRHCXP8MCYNAWEX9GH2E07Y5,2,2026-05-13T19:27:31.132605+00:00,2026-05-13T19:27:34.023166+00:00,hermes,01KRHCXP8MCYNAWEX9GH2E07Y5:2,KcTs,6d5d,,,,100000,openclaw,fold,
01KRHCY4RR2848B2P5E6Z9G9PY,01KRHCXP8MCYNAWEX9GH2E07Y5,3,2026-05-13T19:27:36.728764+00:00,2026-05-13T19:27:45.064528+00:00,openclaw,01KRHCXP8MCYNAWEX9GH2E07Y5:3,7cTd,3c8h,,,,100000,hermes,fold,
01KRHCYFH6DZ6H6DNHR0VKMW0A,01KRHCXP8MCYNAWEX9GH2E07Y5,4,2026-05-13T19:27:47.750237+00:00,2026-05-13T19:27:50.162905+00:00,hermes,01KRHCXP8MCYNAWEX9GH2E07Y5:4,8s5d,AsJh,,,,100000,openclaw,fold,
01KRHCYMFAT07QCV82FKFQ3VSE,01KRHCXP8MCYNAWEX9GH2E07Y5,5,2026-05-13T19:27:52.810187+00:00,2026-05-13T19:27:56.855057+00:00,openclaw,01KRHCXP8MCYNAWEX9GH2E07Y5:5,Jc6s,9c4s,,,,100000,hermes,fold,
01KRHCYV04BGTXDKYBREAW9EG5,01KRHCXP8MCYNAWEX9GH2E07Y5,6,2026-05-13T19:27:59.492274+00:00,2026-05-13T19:28:02.889816+00:00,hermes,01KRHCXP8MCYNAWEX9GH2E07Y5:6,Qc5d,6d9h,,,,100000,openclaw,fold,
01KRHCZ0X3CG8R4CCRN0E2W4J6,01KRHCXP8MCYNAWEX9GH2E07Y5,7,2026-05-13T19:28:05.539905+00:00,2026-05-13T19:28:11.622497+00:00,openclaw,01KRHCXP8MCYNAWEX9GH2E07Y5:7,Qh3s,TsKh,,,,200000,openclaw,fold,
01KRHCZ9ECTR74YWWR6V8FEYP0,01KRHCXP8MCYNAWEX9GH2E07Y5,8,2026-05-13T19:28:14.284173+00:00,2026-05-13T19:28:18.483972+00:00,hermes,01KRHCXP8MCYNAWEX9GH2E07Y5:8,6h9s,7c9d,,,,100000,openclaw,fold,
01KRHCZG43ZV9WD3CAZRHJM0BP,01KRHCXP8MCYNAWEX9GH2E07Y5,9,2026-05-13T19:28:21.123958+00:00,2026-05-13T19:28:25.087469+00:00,openclaw,01KRHCXP8MCYNAWEX9GH2E07Y5:9,JdTc,5h8d,,,,100000,hermes,fold,
01KRHCZPJP2J7GXBPTHZKVWJS3,01KRHCXP8MCYNAWEX9GH2E07Y5,10,2026-05-13T19:28:27.734545+00:00,2026-05-13T19:28:30.135658+00:00,hermes,01KRHCXP8MCYNAWEX9GH2E07Y5:10,Jh9d,6sJd,,,,100000,openclaw,fold,
