hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRBV93EKEN18M12NKXFHZ7N0,01KRBV91YZKT54Q4JEXYEKN33B,1,2026-05-11T15:42:49.299419+00:00,2026-05-11T15:42:52.924262+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:1,Ah7c,6sTd,,,,100000,hermes,fold,
01KRBV99JPHP1F02H854QY7JXK,01KRBV91YZKT54Q4JEXYEKN33B,2,2026-05-11T15:42:55.574322+00:00,2026-05-11T15:43:01.870739+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:2,9sJd,6c7d,,,,200000,hermes,fold,
01KRBV9JDK74082F9X9FT2JRTQ,01KRBV91YZKT54Q4JEXYEKN33B,3,2026-05-11T15:43:04.627385+00:00,2026-05-11T15:43:08.383346+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:3,3c4c,Jc2c,,,,100000,hermes,fold,
01KRBV9SVMFYJB0M1ABHHW8VY6,01KRBV91YZKT54Q4JEXYEKN33B,4,2026-05-11T15:43:12.244418+00:00,2026-05-11T15:43:30.141824+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:4,Js7h,5hAd,,,,100000,openclaw,fold,
01KRBVADYWWSDS25H8X2GTT2PY,01KRBV91YZKT54Q4JEXYEKN33B,5,2026-05-11T15:43:32.828075+00:00,2026-05-11T15:43:37.682542+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:5,9c6s,Kh8c,,,,100000,hermes,fold,
01KRBVAN996G2VHX2FKXP49GX6,01KRBV91YZKT54Q4JEXYEKN33B,6,2026-05-11T15:43:40.329852+00:00,2026-05-11T15:43:42.474083+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:6,4s5d,Jd3c,,,,100000,openclaw,fold,
01KRBVASZ4FAXESNBFX25HXRVS,01KRBV91YZKT54Q4JEXYEKN33B,7,2026-05-11T15:43:45.124213+00:00,2026-05-11T15:43:53.469048+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:7,8c2h,KcAh,,,,200000,openclaw,fold,
01KRBVB4RGGHKYWG0Y0XPND852,01KRBV91YZKT54Q4JEXYEKN33B,8,2026-05-11T15:43:56.176518+00:00,2026-05-11T15:43:57.837237+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:8,3c9s,Ks4d,,,,100000,openclaw,fold,
01KRBVB8ZMPQZMNNW4SB4BVNDK,01KRBV91YZKT54Q4JEXYEKN33B,9,2026-05-11T15:44:00.500303+00:00,2026-05-11T15:44:04.636489+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:9,JhQc,6cJs,,,,100000,hermes,fold,
01KRBVBFKJPVYSDSJDA46NP6XZ,01KRBV91YZKT54Q4JEXYEKN33B,10,2026-05-11T15:44:07.282652+00:00,2026-05-11T15:44:09.794299+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:10,2dKs,ThQc,,,,100000,openclaw,fold,
01KRBVBMNDP08SVZK4JSHZ1TRS,01KRBV91YZKT54Q4JEXYEKN33B,11,2026-05-11T15:44:12.461146+00:00,2026-05-11T15:44:17.027847+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:11,7hQh,Th6h,,,,100000,hermes,fold,
01KRBVBVQFH3KFVYZV5FG80GR8,01KRBV91YZKT54Q4JEXYEKN33B,12,2026-05-11T15:44:19.695868+00:00,2026-05-11T15:44:21.528750+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:12,Qd7c,3d8c,,,,100000,openclaw,fold,
01KRBVC05QK98J12EAY3CNH08H,01KRBV91YZKT54Q4JEXYEKN33B,13,2026-05-11T15:44:24.247638+00:00,2026-05-11T15:44:28.375942+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:13,3c4c,4h2h,,,,100000,hermes,fold,
01KRBVC6TNBQVFX78F4R0CNP9S,01KRBV91YZKT54Q4JEXYEKN33B,14,2026-05-11T15:44:31.061680+00:00,2026-05-11T15:45:06.946831+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:14,4s4c,9sQs,2dKd3h,7c,Ah,400000,hermes,showdown,
01KRBVDCN3YNEAHW6X5G6K6GNS,01KRBV91YZKT54Q4JEXYEKN33B,15,2026-05-11T15:45:09.795545+00:00,2026-05-11T15:45:16.500059+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:15,6cTh,9cAc,,,,200000,openclaw,fold,
01KRBVDNVZJ7RRV683QGP59J79,01KRBV91YZKT54Q4JEXYEKN33B,16,2026-05-11T15:45:19.231423+00:00,2026-05-11T15:45:21.230725+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:16,Ts3d,Jc6s,,,,100000,openclaw,fold,
01KRBVDTDGA0YRV249WNGJZQ1Y,01KRBV91YZKT54Q4JEXYEKN33B,17,2026-05-11T15:45:23.888584+00:00,2026-05-11T15:45:28.035333+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:17,Qc6h,3cTc,,,,100000,hermes,fold,
01KRBVE13TRW8YGHVJMJ23HRJH,01KRBV91YZKT54Q4JEXYEKN33B,18,2026-05-11T15:45:30.746342+00:00,2026-05-11T15:45:32.763747+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:18,2c4c,8dTs,,,,100000,openclaw,fold,
01KRBVE5P4SYX01CZ8X0C2J31B,01KRBV91YZKT54Q4JEXYEKN33B,19,2026-05-11T15:45:35.428404+00:00,2026-05-11T15:45:39.834682+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:19,4dQd,5cQh,,,,100000,hermes,fold,
01KRBVECN13M51Z96XT8M9N52Z,01KRBV91YZKT54Q4JEXYEKN33B,20,2026-05-11T15:45:42.561455+00:00,2026-05-11T15:45:44.438867+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:20,2h7s,9dQd,,,,100000,openclaw,fold,
01KRBVEH2XKSSC84Q7CBHT9A0S,01KRBV91YZKT54Q4JEXYEKN33B,21,2026-05-11T15:45:47.101213+00:00,2026-05-11T15:45:52.874582+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:21,Qs3c,Td9d,,,,200000,openclaw,fold,
01KRBVESDY2F860P0A5KNV79C8,01KRBV91YZKT54Q4JEXYEKN33B,22,2026-05-11T15:45:55.646439+00:00,2026-05-11T15:46:06.949516+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:22,Ks7s,5cTh,,,,200000,hermes,fold,
01KRBVF77X020MBQ75SH7R4VTF,01KRBV91YZKT54Q4JEXYEKN33B,23,2026-05-11T15:46:09.789588+00:00,2026-05-11T15:46:13.699121+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:23,4h8h,4dTd,,,,100000,hermes,fold,
01KRBVFDSA5SF71EQ912RXQG0Y,01KRBV91YZKT54Q4JEXYEKN33B,24,2026-05-11T15:46:16.490737+00:00,2026-05-11T15:46:24.032376+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:24,4d3d,ThJs,,,,100000,openclaw,fold,
01KRBVFQW6KQK7AFYTQ483RDAZ,01KRBV91YZKT54Q4JEXYEKN33B,25,2026-05-11T15:46:26.822561+00:00,2026-05-11T15:46:32.394552+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:25,2hKd,8sAh,,,,200000,openclaw,fold,
01KRBVFZZVBVNN18KREK84EF97,01KRBV91YZKT54Q4JEXYEKN33B,26,2026-05-11T15:46:35.131871+00:00,2026-05-11T15:46:36.682292+00:00,hermes,01KRBV91YZKT54Q4JEXYEKN33B:26,Th8c,QhJh,,,,100000,openclaw,fold,
01KRBVG43QRBQZVCBDK8HSDMP2,01KRBV91YZKT54Q4JEXYEKN33B,27,2026-05-11T15:46:39.351152+00:00,2026-05-11T15:46:43.361529+00:00,openclaw,01KRBV91YZKT54Q4JEXYEKN33B:27,8d7h,4c5s,,,,100000,hermes,fold,
