match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRBV91YZKT54Q4JEXYEKN33B,01KRBV93EKEN18M12NKXFHZ7N0,1,2026-05-11T15:42:49.299419+00:00,2026-05-11T15:42:52.924262+00:00,openclaw,hermes,fold,100000,1,0,3229,3229.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBV99JPHP1F02H854QY7JXK,2,2026-05-11T15:42:55.574322+00:00,2026-05-11T15:43:01.870739+00:00,hermes,hermes,fold,200000,2,0,3935,2881.5,1,1,0,100000,-100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBV9JDK74082F9X9FT2JRTQ,3,2026-05-11T15:43:04.627385+00:00,2026-05-11T15:43:08.383346+00:00,openclaw,hermes,fold,100000,1,0,3342,3342.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBV9SVMFYJB0M1ABHHW8VY6,4,2026-05-11T15:43:12.244418+00:00,2026-05-11T15:43:30.141824+00:00,hermes,openclaw,fold,100000,1,0,17371,17371.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVADYWWSDS25H8X2GTT2PY,5,2026-05-11T15:43:32.828075+00:00,2026-05-11T15:43:37.682542+00:00,openclaw,hermes,fold,100000,1,0,4465,4465.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVAN996G2VHX2FKXP49GX6,6,2026-05-11T15:43:40.329852+00:00,2026-05-11T15:43:42.474083+00:00,hermes,openclaw,fold,100000,1,0,1750,1750.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVASZ4FAXESNBFX25HXRVS,7,2026-05-11T15:43:45.124213+00:00,2026-05-11T15:43:53.469048+00:00,openclaw,openclaw,fold,200000,2,0,4392,3908.0,1,1,0,-100000,100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVB4RGGHKYWG0Y0XPND852,8,2026-05-11T15:43:56.176518+00:00,2026-05-11T15:43:57.837237+00:00,hermes,openclaw,fold,100000,1,0,1281,1281.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVB8ZMPQZMNNW4SB4BVNDK,9,2026-05-11T15:44:00.500303+00:00,2026-05-11T15:44:04.636489+00:00,openclaw,hermes,fold,100000,1,0,3734,3734.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVBFKJPVYSDSJDA46NP6XZ,10,2026-05-11T15:44:07.282652+00:00,2026-05-11T15:44:09.794299+00:00,hermes,openclaw,fold,100000,1,0,2107,2107.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVBMNDP08SVZK4JSHZ1TRS,11,2026-05-11T15:44:12.461146+00:00,2026-05-11T15:44:17.027847+00:00,openclaw,hermes,fold,100000,1,0,4168,4168.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVBVQFH3KFVYZV5FG80GR8,12,2026-05-11T15:44:19.695868+00:00,2026-05-11T15:44:21.528750+00:00,hermes,openclaw,fold,100000,1,0,1434,1434.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVC05QK98J12EAY3CNH08H,13,2026-05-11T15:44:24.247638+00:00,2026-05-11T15:44:28.375942+00:00,openclaw,hermes,fold,100000,1,0,3736,3736.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVC6TNBQVFX78F4R0CNP9S,14,2026-05-11T15:44:31.061680+00:00,2026-05-11T15:45:06.946831+00:00,hermes,hermes,showdown,400000,8,0,7189,4366.375,4,4,0,200000,-200000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVDCN3YNEAHW6X5G6K6GNS,15,2026-05-11T15:45:09.795545+00:00,2026-05-11T15:45:16.500059+00:00,openclaw,openclaw,fold,200000,2,0,4347,3039.0,1,1,0,-100000,100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVDNVZJ7RRV683QGP59J79,16,2026-05-11T15:45:19.231423+00:00,2026-05-11T15:45:21.230725+00:00,hermes,openclaw,fold,100000,1,0,1621,1621.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVDTDGA0YRV249WNGJZQ1Y,17,2026-05-11T15:45:23.888584+00:00,2026-05-11T15:45:28.035333+00:00,openclaw,hermes,fold,100000,1,0,3723,3723.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVE13TRW8YGHVJMJ23HRJH,18,2026-05-11T15:45:30.746342+00:00,2026-05-11T15:45:32.763747+00:00,hermes,openclaw,fold,100000,1,0,1626,1626.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVE5P4SYX01CZ8X0C2J31B,19,2026-05-11T15:45:35.428404+00:00,2026-05-11T15:45:39.834682+00:00,openclaw,hermes,fold,100000,1,0,4034,4034.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVECN13M51Z96XT8M9N52Z,20,2026-05-11T15:45:42.561455+00:00,2026-05-11T15:45:44.438867+00:00,hermes,openclaw,fold,100000,1,0,1499,1499.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVEH2XKSSC84Q7CBHT9A0S,21,2026-05-11T15:45:47.101213+00:00,2026-05-11T15:45:52.874582+00:00,openclaw,openclaw,fold,200000,2,0,3471,2600.0,1,1,0,-100000,100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVESDY2F860P0A5KNV79C8,22,2026-05-11T15:45:55.646439+00:00,2026-05-11T15:46:06.949516+00:00,hermes,hermes,fold,200000,2,0,7009,5370.5,1,1,0,100000,-100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVF77X020MBQ75SH7R4VTF,23,2026-05-11T15:46:09.789588+00:00,2026-05-11T15:46:13.699121+00:00,openclaw,hermes,fold,100000,1,0,3523,3523.0,0,1,0,50000,-50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVFDSA5SF71EQ912RXQG0Y,24,2026-05-11T15:46:16.490737+00:00,2026-05-11T15:46:24.032376+00:00,hermes,openclaw,fold,100000,1,0,6993,6993.0,1,0,0,-50000,50000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVFQW6KQK7AFYTQ483RDAZ,25,2026-05-11T15:46:26.822561+00:00,2026-05-11T15:46:32.394552+00:00,openclaw,openclaw,fold,200000,2,0,3343,2497.5,1,1,0,-100000,100000
01KRBV91YZKT54Q4JEXYEKN33B,01KRBVFZZVBVNN18KREK84EF97,26,2026-05-11T15:46:35.131871+00:00,2026-05-11T15:46:36.682292+00:00,hermes,openclaw,fold,100000,1,0,1164,1164.0,1,0,0,-50000,50000
