hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRBWM3CP73M6TQNT2HC4QYSE,01KRBW350SJSXD3WFP768NDXB3,43,2026-05-11T16:06:18.262742+00:00,2026-05-11T16:07:22.328026+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:43,As5c,7c7h,4h7sAh,Kc,3h,6100000,openclaw,showdown,
01KRBWP4MZW1RSARXCXVEHT4V3,01KRBW350SJSXD3WFP768NDXB3,44,2026-05-11T16:07:25.087915+00:00,2026-05-11T16:07:56.154430+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:44,7c9c,Qc2d,6hKh3c,9d,Ah,200000,hermes,showdown,
01KRBWQ5N08D1E3KAGMG5GV05N,01KRBW350SJSXD3WFP768NDXB3,45,2026-05-11T16:07:58.880329+00:00,2026-05-11T16:08:03.119715+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:45,6c5s,3d2s,,,,100000,hermes,fold,
01KRBWQCFZCR8AWHD6TFGX1A10,01KRBW350SJSXD3WFP768NDXB3,46,2026-05-11T16:08:05.887817+00:00,2026-05-11T16:08:12.780777+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:46,5s6s,6d5c,,,,200000,hermes,fold,
01KRBWQP0DHZDPV544K42RKKYQ,01KRBW350SJSXD3WFP768NDXB3,47,2026-05-11T16:08:15.629028+00:00,2026-05-11T16:08:21.387254+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:47,8s5d,Qs2s,,,,100000,hermes,fold,
01KRBWQYA1HAEVTQ60DKANKJ1K,01KRBW350SJSXD3WFP768NDXB3,48,2026-05-11T16:08:24.129459+00:00,2026-05-11T16:08:32.470892+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:48,2hKd,6sTd,,,,100000,openclaw,fold,
01KRBWR97HB0KW2KN1XT9TCHAA,01KRBW350SJSXD3WFP768NDXB3,49,2026-05-11T16:08:35.313111+00:00,2026-05-11T16:08:42.440046+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:49,Ah5h,6hJh,,,,100000,hermes,fold,
01KRBWRJV344QG02X00PTKVVT8,01KRBW350SJSXD3WFP768NDXB3,50,2026-05-11T16:08:45.155158+00:00,2026-05-11T16:08:48.896727+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:50,4d8s,9cTc,,,,100000,openclaw,fold,
01KRBWRSYX0D9BK5MA1S4G1DNG,01KRBW350SJSXD3WFP768NDXB3,51,2026-05-11T16:08:52.445901+00:00,2026-05-11T16:08:56.498629+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:51,AcKc,Ts4d,,,,100000,hermes,fold,
01KRBWS0HPHR6CR6S0HKNZRYVM,01KRBW350SJSXD3WFP768NDXB3,52,2026-05-11T16:08:59.190842+00:00,2026-05-11T16:09:02.296262+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:52,2cJc,3h7h,,,,100000,openclaw,fold,
01KRBWS6686MGN5KDX5X657W7P,01KRBW350SJSXD3WFP768NDXB3,53,2026-05-11T16:09:04.968335+00:00,2026-05-11T16:09:09.064517+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:53,2d9d,Jc4h,,,,100000,hermes,fold,
01KRBWSCTXN2N27KCP8FK294ZZ,01KRBW350SJSXD3WFP768NDXB3,54,2026-05-11T16:09:11.773464+00:00,2026-05-11T16:09:14.652254+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:54,4d9h,4h6d,,,,100000,openclaw,fold,
01KRBWSJ89NPF2HQCKNV277M1C,01KRBW350SJSXD3WFP768NDXB3,55,2026-05-11T16:09:17.321576+00:00,2026-05-11T16:09:23.380792+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:55,Jc4d,3cJs,,,,100000,hermes,fold,
01KRBWSV2AEYNREHFG8SNC6K4B,01KRBW350SJSXD3WFP768NDXB3,56,2026-05-11T16:09:26.346910+00:00,2026-05-11T16:09:28.410303+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:56,5dJs,Ac3h,,,,100000,openclaw,fold,
01KRBWSZPCKXW00DVK70J537KZ,01KRBW350SJSXD3WFP768NDXB3,57,2026-05-11T16:09:31.084483+00:00,2026-05-11T16:09:40.128047+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:57,9hTd,Kc2c,,,,100000,hermes,fold,
01KRBWTE9J2QRASHF0YZX9FZYE,01KRBW350SJSXD3WFP768NDXB3,58,2026-05-11T16:09:46.034182+00:00,2026-05-11T16:10:10.515520+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:58,TdJs,4dAd,2s8sQs,Jd,Kd,400000,hermes,showdown,
01KRBWV8V9CY1GT4R96TV4DF2G,01KRBW350SJSXD3WFP768NDXB3,59,2026-05-11T16:10:13.225487+00:00,2026-05-11T16:10:19.690822+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:59,2sQh,Qc9s,,,,200000,openclaw,fold,
01KRBWVHTZ2C9D9NZ5Z5MEASZH,01KRBW350SJSXD3WFP768NDXB3,60,2026-05-11T16:10:22.431505+00:00,2026-05-11T16:10:31.728993+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:60,5c9s,9dKh,,,,100000,openclaw,fold,
01KRBWVXK3688F3K22TN5379BN,01KRBW350SJSXD3WFP768NDXB3,61,2026-05-11T16:10:34.467253+00:00,2026-05-11T16:10:38.015896+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:61,2s5h,7d4h,,,,100000,hermes,fold,
01KRBWW3Q9NGNHPEH8CMRS80P0,01KRBW350SJSXD3WFP768NDXB3,62,2026-05-11T16:10:40.745080+00:00,2026-05-11T16:11:10.513335+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:62,4h3h,As6h,9sKdKs,7s,Th,400000,openclaw,showdown,
01KRBWX3EXN2GMDMCPXD09W5X8,01KRBW350SJSXD3WFP768NDXB3,63,2026-05-11T16:11:13.245873+00:00,2026-05-11T16:11:53.285923+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:63,ThJd,TcKs,QdAd4h,2d,7h,400000,openclaw,showdown,
01KRBWYD8H7FAVFE8YZAF9NKY1,01KRBW350SJSXD3WFP768NDXB3,64,2026-05-11T16:11:56.049461+00:00,2026-05-11T16:12:16.714123+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:64,9s9h,4cQs,,,,200000,hermes,fold,
01KRBWZ46TVJAMXYM9KZCBPZDY,01KRBW350SJSXD3WFP768NDXB3,65,2026-05-11T16:12:19.546195+00:00,2026-05-11T16:12:54.867914+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:65,KsTd,9hTh,QsAh7s,6c,2d,800000,hermes,showdown,
01KRBX09DRM5X93E7QHJ20M158,01KRBW350SJSXD3WFP768NDXB3,66,2026-05-11T16:12:57.656638+00:00,2026-05-11T16:13:00.202244+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:66,6dTc,QcQd,,,,100000,openclaw,fold,
01KRBX0EM4YGZKXCDZFGBQMSW7,01KRBW350SJSXD3WFP768NDXB3,67,2026-05-11T16:13:02.980034+00:00,2026-05-11T16:13:08.713783+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:67,2h8s,Ah9s,,,,200000,openclaw,fold,
01KRBX0QB2R7RPBX6T0ZPADQYV,01KRBW350SJSXD3WFP768NDXB3,68,2026-05-11T16:13:11.906690+00:00,2026-05-11T16:13:14.254652+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:68,3cJh,2s3s,,,,100000,openclaw,fold,
01KRBX0WQHEAKH0WVGQN3VRNN2,01KRBW350SJSXD3WFP768NDXB3,69,2026-05-11T16:13:17.425573+00:00,2026-05-11T16:13:47.746044+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:69,AhKh,AcKd,8sTcQh,9c,4d,0,split,showdown,
01KRBX1X0JVATHMT00JXJBP4W5,01KRBW350SJSXD3WFP768NDXB3,70,2026-05-11T16:13:50.482686+00:00,2026-05-11T16:13:59.962723+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:70,Th7s,2s4d,,,,100000,openclaw,fold,
01KRBX291C57M3XZWRDHSQKVXY,01KRBW350SJSXD3WFP768NDXB3,71,2026-05-11T16:14:02.796846+00:00,2026-05-11T16:14:10.333942+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:71,2hTh,6h4c,,,,100000,hermes,fold,
01KRBX2K4NKXM0Z7MG8X354T47,01KRBW350SJSXD3WFP768NDXB3,72,2026-05-11T16:14:13.141563+00:00,2026-05-11T16:14:16.428294+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:72,2s9d,AdQh,,,,100000,openclaw,fold,
01KRBX2S2S4J452XYR962NQNBN,01KRBW350SJSXD3WFP768NDXB3,73,2026-05-11T16:14:19.225953+00:00,2026-05-11T16:14:33.693169+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:73,QcTs,Kd7d,4dKs8c,,,400000,openclaw,fold,
01KRBX3A8X0A9SMS0CC5KWG4VW,01KRBW350SJSXD3WFP768NDXB3,74,2026-05-11T16:14:36.829913+00:00,2026-05-11T16:14:39.695180+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:74,8c2s,6cJh,,,,100000,openclaw,fold,
01KRBX3FTVB8D5TDEKQSK8BQN4,01KRBW350SJSXD3WFP768NDXB3,75,2026-05-11T16:14:42.523973+00:00,2026-05-11T16:14:46.763072+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:75,Tc3h,7dJh,,,,100000,hermes,fold,
01KRBX3PN6JZY5GT8P2CH8FVQ2,01KRBW350SJSXD3WFP768NDXB3,76,2026-05-11T16:14:49.510119+00:00,2026-05-11T16:14:52.036812+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:76,3sJh,Jc9d,,,,100000,openclaw,fold,
01KRBX3W0DH70QN7720QD2RBGX,01KRBW350SJSXD3WFP768NDXB3,77,2026-05-11T16:14:54.989956+00:00,2026-05-11T16:14:59.952012+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:77,5c7c,Ts8c,,,,100000,hermes,fold,
01KRBX43MW7G8SAYXSEVS8N9KV,01KRBW350SJSXD3WFP768NDXB3,78,2026-05-11T16:15:02.812019+00:00,2026-05-11T16:15:13.257821+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:78,9d8s,6cKh,,,,200000,hermes,fold,
01KRBX4GZFSAFE67X6XVZCK9H2,01KRBW350SJSXD3WFP768NDXB3,79,2026-05-11T16:15:16.463333+00:00,2026-05-11T16:15:29.513483+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:79,Js5h,Ad9c,,,,200000,openclaw,fold,
01KRBX50FEKBTXTCB74N07EDDD,01KRBW350SJSXD3WFP768NDXB3,80,2026-05-11T16:15:32.334173+00:00,2026-05-11T16:15:45.577079+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:80,7cAh,2h9s,,,,200000,hermes,fold,
01KRBX5G1V4X21YQW9Q827DR62,01KRBW350SJSXD3WFP768NDXB3,81,2026-05-11T16:15:48.283676+00:00,2026-05-11T16:15:56.316677+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:81,2s4h,TsJc,,,,200000,openclaw,fold,
01KRBX5V91WQ7J25J078A3YMHA,01KRBW350SJSXD3WFP768NDXB3,82,2026-05-11T16:15:59.777211+00:00,2026-05-11T16:16:01.700556+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:82,7hTd,QdJd,,,,100000,openclaw,fold,
01KRBX5ZTE0C001CE599W34KRN,01KRBW350SJSXD3WFP768NDXB3,83,2026-05-11T16:16:04.430463+00:00,2026-05-11T16:16:36.433982+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:83,6c7d,JsKh,8h2c5c,Th,4c,400000,hermes,fold,
01KRBX71QF022ZAER15R0WZ1XC,01KRBW350SJSXD3WFP768NDXB3,84,2026-05-11T16:16:39.151811+00:00,2026-05-11T16:17:12.618862+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:84,8s9c,3s3h,8h2c4s,7s,Th,800000,hermes,showdown,
01KRBX855CYZ8PK836JW8FMWG5,01KRBW350SJSXD3WFP768NDXB3,85,2026-05-11T16:17:15.436110+00:00,2026-05-11T16:17:20.510172+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:85,Kd8d,5s3s,,,,100000,hermes,fold,
01KRBX8CWPAXDZF19QWB197PCY,01KRBW350SJSXD3WFP768NDXB3,86,2026-05-11T16:17:23.350214+00:00,2026-05-11T16:17:25.813079+00:00,hermes,01KRBW350SJSXD3WFP768NDXB3:86,5hJc,6cTd,,,,100000,openclaw,fold,
01KRBX8J00JCFVK9AWT18AWJW6,01KRBW350SJSXD3WFP768NDXB3,87,2026-05-11T16:17:28.576278+00:00,2026-05-11T16:17:59.329905+00:00,openclaw,01KRBW350SJSXD3WFP768NDXB3:87,TsAh,KcKs,8c4s3h,5h,4c,3645024,openclaw,showdown,
