match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9HQHMYJ6PW1S2F1E0J28B,1,2026-05-13T18:28:24.244117+00:00,2026-05-13T18:28:42.011111+00:00,openclaw,openclaw,showdown,400000,8,0,2654,2141.25,4,4,0,-200000,200000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9JBGEMBGGAW98RHRBVRNH,2,2026-05-13T18:28:44.686764+00:00,2026-05-13T18:28:47.034589+00:00,hermes,openclaw,fold,100000,1,0,1936,1936.0,1,0,0,-50000,50000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9JGCZAW0QDHX63N37BAPA,3,2026-05-13T18:28:49.695877+00:00,2026-05-13T18:28:52.793904+00:00,openclaw,hermes,fold,100000,1,0,2704,2704.0,0,1,0,50000,-50000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9JP0Y12WY5M0AEGXKF5CR,4,2026-05-13T18:28:55.454907+00:00,2026-05-13T18:28:57.827990+00:00,hermes,openclaw,fold,100000,1,0,1982,1982.0,1,0,0,-50000,50000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9JTXCHPB9619J3Q65EKGR,5,2026-05-13T18:29:00.460657+00:00,2026-05-13T18:29:04.996613+00:00,openclaw,openclaw,fold,200000,2,0,2733,2062.5,1,1,0,-100000,100000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9K1Y2BMEH5PKHMPGGKQ9S,6,2026-05-13T18:29:07.650085+00:00,2026-05-13T18:29:28.905035+00:00,hermes,hermes,showdown,400000,8,0,4401,2571.75,4,4,0,200000,-200000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9KSDQKZJXVC0WX4D0V81C,7,2026-05-13T18:29:31.703164+00:00,2026-05-13T18:29:58.187760+00:00,openclaw,openclaw,showdown,200000,8,0,6676,3235.75,4,4,0,-100000,100000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9MNWTNWFM49WMP335YDJ2,8,2026-05-13T18:30:00.858273+00:00,2026-05-13T18:30:02.922012+00:00,hermes,openclaw,fold,100000,1,0,1672,1672.0,1,0,0,-50000,50000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9MTFYE9RJYT0AFAT0GG1P,9,2026-05-13T18:30:05.566083+00:00,2026-05-13T18:30:18.038380+00:00,openclaw,openclaw,fold,200000,5,0,2766,2384.0,3,2,0,-100000,100000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9N9AGZAJK18BK8VHR8PVM,10,2026-05-13T18:30:20.752425+00:00,2026-05-13T18:30:23.279091+00:00,hermes,openclaw,fold,100000,1,0,2131,2131.0,1,0,0,-50000,50000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9NEC87ZTC2WHY8G848S0N,11,2026-05-13T18:30:25.928242+00:00,2026-05-13T18:30:34.833901+00:00,openclaw,hermes,fold,400000,4,0,2755,2089.0,2,2,0,200000,-200000
01KRH9HP113V6RDN7YBRWKM9SQ,01KRH9NSPHWMVXBZWHQ9GFBJ0S,12,2026-05-13T18:30:37.521178+00:00,2026-05-13T18:30:39.702551+00:00,hermes,openclaw,fold,100000,1,0,1796,1796.0,1,0,0,-50000,50000
