match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRH9HP113V6RDN7YBRWKM9SQ,2026-05-13T18:28:22.689122+00:00,2026-05-13T18:33:15.434475+00:00,5000000,50000,100000,100,26,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
