match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4KFA6RAZ3J7HQ368HG8W1,1,2026-05-11T18:25:46.310438+00:00,2026-05-11T18:26:01.480346+00:00,openclaw,openclaw,showdown,200000,8,0,2277,1805.5,4,4,0,-100000,100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M1ACNJ8CS3CBJP5CNPV5,2,2026-05-11T18:26:04.748475+00:00,2026-05-11T18:26:08.343441+00:00,hermes,hermes,fold,200000,2,0,1687,1577.5,1,1,0,100000,-100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M7KAHBC6T7JMHGM0AYW4,3,2026-05-11T18:26:11.178908+00:00,2026-05-11T18:26:13.775253+00:00,openclaw,hermes,fold,100000,1,0,2171,2171.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MCWHR8654WSCTT8JPGAY,4,2026-05-11T18:26:16.593238+00:00,2026-05-11T18:26:20.005901+00:00,hermes,openclaw,fold,100000,1,0,2965,2965.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MJZN1KR13CEWB075ZMSG,5,2026-05-11T18:26:22.837999+00:00,2026-05-11T18:26:39.005296+00:00,openclaw,openclaw,showdown,200000,8,0,2951,1945.375,4,4,0,-100000,100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,6,2026-05-11T18:26:41.776497+00:00,2026-05-11T18:26:43.481522+00:00,hermes,openclaw,fold,100000,1,0,1279,1279.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NA5R7TH6C5C8TA32026E,7,2026-05-11T18:26:46.584210+00:00,2026-05-11T18:26:51.682885+00:00,openclaw,openclaw,fold,200000,2,0,2729,2331.5,1,1,0,-100000,100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NHV3CCWJWMT3FSESWBDX,8,2026-05-11T18:26:54.435471+00:00,2026-05-11T18:26:56.384258+00:00,hermes,openclaw,fold,100000,1,0,1535,1535.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NPF5S97W64V8TEB8GRQR,9,2026-05-11T18:26:59.173875+00:00,2026-05-11T18:27:01.007030+00:00,openclaw,hermes,fold,100000,1,0,1423,1423.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NTY89FJCV7CHS7JF84P7,10,2026-05-11T18:27:03.752607+00:00,2026-05-11T18:27:05.828452+00:00,hermes,openclaw,fold,100000,1,0,1661,1661.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NZM393ZB9F5G288KF6PG,11,2026-05-11T18:27:08.547218+00:00,2026-05-11T18:27:28.415014+00:00,openclaw,hermes,showdown,200000,8,0,8046,2408.75,4,4,0,100000,-100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PNPB1PKR69FGGHJ6ME8Y,12,2026-05-11T18:27:31.147993+00:00,2026-05-11T18:27:37.017186+00:00,hermes,openclaw,fold,100000,1,0,5308,5308.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4PY512Z0JXHMRA3RE3FD3,13,2026-05-11T18:27:39.809872+00:00,2026-05-11T18:27:41.747024+00:00,openclaw,hermes,fold,100000,1,0,1520,1520.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q2S4JVK045YY26NCRVHE,14,2026-05-11T18:27:44.548023+00:00,2026-05-11T18:27:47.857120+00:00,hermes,openclaw,fold,100000,1,0,2896,2896.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4Q8QGA07QS25N63M5F1CR,15,2026-05-11T18:27:50.640578+00:00,2026-05-11T18:28:08.930078+00:00,openclaw,openclaw,showdown,200000,8,0,4043,2210.625,4,4,0,-100000,100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4QX8S4VN99RDQ8QJGKJS0,16,2026-05-11T18:28:11.673711+00:00,2026-05-11T18:28:14.817209+00:00,hermes,openclaw,fold,100000,1,0,2741,2741.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R38W142D2HTSF9K7HCQV,17,2026-05-11T18:28:17.820082+00:00,2026-05-11T18:28:19.951160+00:00,openclaw,hermes,fold,100000,1,0,1730,1730.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4R805C0T4W0NMGJS2PCPD,18,2026-05-11T18:28:22.661108+00:00,2026-05-11T18:28:35.033717+00:00,hermes,openclaw,fold,100000,1,0,11821,11821.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4RPV6HVDJH08Y6MZRPF9A,19,2026-05-11T18:28:37.862670+00:00,2026-05-11T18:28:58.000799+00:00,openclaw,hermes,showdown,2400000,9,0,5969,2166.8888888888887,4,5,0,1200000,-1200000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SD95QDY40X9Z4V9S7C35,20,2026-05-11T18:29:00.837556+00:00,2026-05-11T18:29:02.546904+00:00,hermes,openclaw,fold,100000,1,0,1300,1300.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4SHQQTCY396R2XYRFSP64,21,2026-05-11T18:29:05.399819+00:00,2026-05-11T18:29:21.221147+00:00,openclaw,hermes,showdown,200000,8,0,2802,1902.875,4,4,0,100000,-100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T3T68ZNYV8WTWANY0C1J,22,2026-05-11T18:29:23.910150+00:00,2026-05-11T18:29:26.914861+00:00,hermes,openclaw,fold,100000,1,0,2624,2624.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4T9BR5ETTG3PK58X4509P,23,2026-05-11T18:29:29.593015+00:00,2026-05-11T18:29:47.480029+00:00,openclaw,openclaw,showdown,500000,8,0,4234,2159.125,4,4,0,-250000,250000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4TXJBGVZZ4CJNG1HV5K6Y,24,2026-05-11T18:29:50.283976+00:00,2026-05-11T18:29:52.504321+00:00,hermes,openclaw,fold,100000,1,0,1829,1829.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V2B5V8RQSTPCRV1B1YAW,25,2026-05-11T18:29:55.173463+00:00,2026-05-11T18:29:57.469076+00:00,openclaw,hermes,fold,100000,1,0,1901,1901.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4V75X37MHRTBN19ZQ71DD,26,2026-05-11T18:30:00.125538+00:00,2026-05-11T18:30:15.753850+00:00,hermes,openclaw,showdown,400000,8,0,3664,1880.25,4,4,0,-200000,200000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VS239ESQ7C3DVGM16XNK,27,2026-05-11T18:30:18.435173+00:00,2026-05-11T18:30:20.498944+00:00,openclaw,hermes,fold,100000,1,0,1674,1674.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4VXNARMJRY61RG75AJN5G,28,2026-05-11T18:30:23.146653+00:00,2026-05-11T18:30:32.465438+00:00,hermes,openclaw,fold,100000,1,0,8794,8794.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4W9F9JZ8984N6J2W9YWK5,29,2026-05-11T18:30:35.241719+00:00,2026-05-11T18:30:37.137563+00:00,openclaw,hermes,fold,100000,1,0,1470,1470.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WEA0JNPV82Y6RQH238KN,30,2026-05-11T18:30:40.192890+00:00,2026-05-11T18:30:42.479141+00:00,hermes,openclaw,fold,100000,1,0,1860,1860.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WK9GTQXAXJ6FE5TSRSD9,31,2026-05-11T18:30:45.296799+00:00,2026-05-11T18:30:47.388905+00:00,openclaw,hermes,fold,100000,1,0,1666,1666.0,0,1,0,50000,-50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4WR04BG17QCB8BFV2QCQS,32,2026-05-11T18:30:50.116977+00:00,2026-05-11T18:31:08.184181+00:00,hermes,openclaw,showdown,1200000,9,0,3204,1947.0,5,4,0,-600000,600000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XC7MBV86YFZN3G7A7ND9,33,2026-05-11T18:31:10.836075+00:00,2026-05-11T18:31:26.056984+00:00,openclaw,hermes,showdown,200000,8,0,3161,1829.125,4,4,0,100000,-100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4XXMQ05VNRZZNQ70HHHMH,34,2026-05-11T18:31:28.663312+00:00,2026-05-11T18:31:53.500467+00:00,hermes,hermes,showdown,3600000,12,0,3926,2015.4166666666667,5,7,0,1800000,-1800000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4YRFZM9PJ6AX9MGGXB11R,35,2026-05-11T18:31:56.159434+00:00,2026-05-11T18:32:17.448414+00:00,openclaw,openclaw,showdown,200000,8,0,7630,2574.875,4,4,0,-100000,100000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZFZTQ4TK1QZ3940DQ9XA,36,2026-05-11T18:32:20.218938+00:00,2026-05-11T18:32:23.814774+00:00,hermes,openclaw,fold,100000,1,0,3121,3121.0,1,0,0,-50000,50000
01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4ZP5X66S5V5AV7JZRNW7D,37,2026-05-11T18:32:26.557717+00:00,2026-05-11T18:32:28.634408+00:00,openclaw,hermes,fold,100000,1,0,1662,1662.0,0,1,0,50000,-50000
