snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRC4KE3ZXFS4FQ6ZEXCKMPH1,01KRC4KDV039SQ0BP08XA8FYZ7,,hermes,match_start,5000000,0,5000000,2026-05-11T18:25:45.087255+00:00,
01KRC4KE9Q8GPBVP54D9YAC37N,01KRC4KDV039SQ0BP08XA8FYZ7,,openclaw,match_start,5000000,0,5000000,2026-05-11T18:25:45.271911+00:00,
01KRC4KFA8BWDP9YS8DCRFF72P,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4KFA6RAZ3J7HQ368HG8W1,hermes,hand_start,5000000,0,5000000,2026-05-11T18:25:46.312075+00:00,1
01KRC4KFA8GJPC09HKBRSZKTQQ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4KFA6RAZ3J7HQ368HG8W1,openclaw,hand_start,5000000,0,5000000,2026-05-11T18:25:46.312382+00:00,1
01KRC4KZXP7JD2BFVEDHJ25A4Y,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4KFA6RAZ3J7HQ368HG8W1,hermes,hand_end,4900000,1285,4898715,2026-05-11T18:26:03.318523+00:00,1
01KRC4KZXTBSSD9DWVFWHR7NKZ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4KFA6RAZ3J7HQ368HG8W1,openclaw,hand_end,5100000,1379,5098621,2026-05-11T18:26:03.322079+00:00,1
01KRC4M1AEXYB86G2PJE64D393,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M1ACNJ8CS3CBJP5CNPV5,hermes,hand_start,4900000,1285,4898715,2026-05-11T18:26:04.750729+00:00,2
01KRC4M1AFPK0A8F8N7VM9BGVY,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M1ACNJ8CS3CBJP5CNPV5,openclaw,hand_start,5100000,1379,5098621,2026-05-11T18:26:04.751500+00:00,2
01KRC4M674HCJR78APJGCC28X2,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M1ACNJ8CS3CBJP5CNPV5,hermes,hand_end,5000000,1285,4998715,2026-05-11T18:26:09.764580+00:00,2
01KRC4M678XEJYD30EYT47D80X,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M1ACNJ8CS3CBJP5CNPV5,openclaw,hand_end,5000000,1379,4998621,2026-05-11T18:26:09.768394+00:00,2
01KRC4M7KD9CX5KBADYA2ET3JB,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M7KAHBC6T7JMHGM0AYW4,hermes,hand_start,5000000,1285,4998715,2026-05-11T18:26:11.181593+00:00,3
01KRC4M7KE6NKFFAKQTEQF4P0P,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M7KAHBC6T7JMHGM0AYW4,openclaw,hand_start,5000000,1379,4998621,2026-05-11T18:26:11.182843+00:00,3
01KRC4MBGD50217C6C4VSWF32S,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M7KAHBC6T7JMHGM0AYW4,hermes,hand_end,5050000,1285,5048715,2026-05-11T18:26:15.182010+00:00,3
01KRC4MBGHT3HG7S1XHHKB07Z7,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4M7KAHBC6T7JMHGM0AYW4,openclaw,hand_end,4950000,1973,4948027,2026-05-11T18:26:15.185232+00:00,3
01KRC4MCWK5CA7MJBMDR86X1VB,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MCWHR8654WSCTT8JPGAY,hermes,hand_start,5050000,1535,5048465,2026-05-11T18:26:16.595166+00:00,4
01KRC4MCWKKTT30903GNJXZ54S,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MCWHR8654WSCTT8JPGAY,openclaw,hand_start,4950000,1973,4948027,2026-05-11T18:26:16.595791+00:00,4
01KRC4MHKDVDDEGQ35ZD3TXQKM,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MCWHR8654WSCTT8JPGAY,hermes,hand_end,5000000,1535,4998465,2026-05-11T18:26:21.421586+00:00,4
01KRC4MHKJ90BJB08KX8YEGG1P,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MCWHR8654WSCTT8JPGAY,openclaw,hand_end,5000000,1973,4998027,2026-05-11T18:26:21.426317+00:00,4
01KRC4MJZR29H3KG94M0E1G1JH,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MJZN1KR13CEWB075ZMSG,hermes,hand_start,5000000,1535,4998465,2026-05-11T18:26:22.840285+00:00,5
01KRC4MJZSQ3YCCSZ06QVBZ5XJ,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MJZN1KR13CEWB075ZMSG,openclaw,hand_start,5000000,1973,4998027,2026-05-11T18:26:22.841041+00:00,5
01KRC4N43EESN39EA6BKN66F1Y,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MJZN1KR13CEWB075ZMSG,hermes,hand_end,4900000,2504,4897496,2026-05-11T18:26:40.366575+00:00,5
01KRC4N43JHRH61ZG0NVA4JABW,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4MJZN1KR13CEWB075ZMSG,openclaw,hand_end,5100000,3940,5096060,2026-05-11T18:26:40.370037+00:00,5
01KRC4N5FJ4SB0R97Q53CFA13Q,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,hermes,hand_start,4900000,2854,4897146,2026-05-11T18:26:41.778215+00:00,6
01KRC4N5FJGS7X6HZYJ68QAN1V,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,openclaw,hand_start,5100000,3940,5096060,2026-05-11T18:26:41.778694+00:00,6
01KRC4N8SPJPRWV3WZF02QDD4T,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,hermes,hand_end,4850000,2854,4847146,2026-05-11T18:26:45.175013+00:00,6
01KRC4N8STK1DFNYAWNB83ZAPR,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4N5FGR6V80ZB07K231XQF,openclaw,hand_end,5150000,3940,5146060,2026-05-11T18:26:45.178990+00:00,6
01KRC4NA5XXC0XKXE5KMXVP4Q5,01KRC4KDV039SQ0BP08XA8FYZ7,01KRC4NA5R7TH6C5C8TA32026E,hermes,hand_start,4850000,2854,4847146,2026-05-11T18:26:46.589143+00:00,7
