hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC4KFA6RAZ3J7HQ368HG8W1,01KRC4KDV039SQ0BP08XA8FYZ7,1,2026-05-11T18:25:46.310438+00:00,2026-05-11T18:26:01.480346+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:1,8d9s,4c4h,Kd8h7c,4s,Ah,200000,openclaw,showdown,
01KRC4M1ACNJ8CS3CBJP5CNPV5,01KRC4KDV039SQ0BP08XA8FYZ7,2,2026-05-11T18:26:04.748475+00:00,2026-05-11T18:26:08.343441+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:2,AsKd,6d8h,,,,200000,hermes,fold,
01KRC4M7KAHBC6T7JMHGM0AYW4,01KRC4KDV039SQ0BP08XA8FYZ7,3,2026-05-11T18:26:11.178908+00:00,2026-05-11T18:26:13.775253+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:3,Kd2s,4h2c,,,,100000,hermes,fold,
01KRC4MCWHR8654WSCTT8JPGAY,01KRC4KDV039SQ0BP08XA8FYZ7,4,2026-05-11T18:26:16.593238+00:00,2026-05-11T18:26:20.005901+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:4,5sTh,2c4s,,,,100000,openclaw,fold,
01KRC4MJZN1KR13CEWB075ZMSG,01KRC4KDV039SQ0BP08XA8FYZ7,5,2026-05-11T18:26:22.837999+00:00,2026-05-11T18:26:39.005296+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:5,6h3s,5hTh,AcQc2c,7d,8s,200000,openclaw,showdown,
01KRC4N5FGR6V80ZB07K231XQF,01KRC4KDV039SQ0BP08XA8FYZ7,6,2026-05-11T18:26:41.776497+00:00,2026-05-11T18:26:43.481522+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:6,4sQh,5d7h,,,,100000,openclaw,fold,
01KRC4NA5R7TH6C5C8TA32026E,01KRC4KDV039SQ0BP08XA8FYZ7,7,2026-05-11T18:26:46.584210+00:00,2026-05-11T18:26:51.682885+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:7,6s3s,AhAd,,,,200000,openclaw,fold,
01KRC4NHV3CCWJWMT3FSESWBDX,01KRC4KDV039SQ0BP08XA8FYZ7,8,2026-05-11T18:26:54.435471+00:00,2026-05-11T18:26:56.384258+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:8,Jh4d,6cKd,,,,100000,openclaw,fold,
01KRC4NPF5S97W64V8TEB8GRQR,01KRC4KDV039SQ0BP08XA8FYZ7,9,2026-05-11T18:26:59.173875+00:00,2026-05-11T18:27:01.007030+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:9,6d7h,Td3s,,,,100000,hermes,fold,
01KRC4NTY89FJCV7CHS7JF84P7,01KRC4KDV039SQ0BP08XA8FYZ7,10,2026-05-11T18:27:03.752607+00:00,2026-05-11T18:27:05.828452+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:10,5s7s,2h6c,,,,100000,openclaw,fold,
01KRC4NZM393ZB9F5G288KF6PG,01KRC4KDV039SQ0BP08XA8FYZ7,11,2026-05-11T18:27:08.547218+00:00,2026-05-11T18:27:28.415014+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:11,3s2c,7s7c,Qs4h2s,5c,6h,200000,hermes,showdown,
01KRC4PNPB1PKR69FGGHJ6ME8Y,01KRC4KDV039SQ0BP08XA8FYZ7,12,2026-05-11T18:27:31.147993+00:00,2026-05-11T18:27:37.017186+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:12,2cAd,Js9d,,,,100000,openclaw,fold,
01KRC4PY512Z0JXHMRA3RE3FD3,01KRC4KDV039SQ0BP08XA8FYZ7,13,2026-05-11T18:27:39.809872+00:00,2026-05-11T18:27:41.747024+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:13,Qs2d,8d2h,,,,100000,hermes,fold,
01KRC4Q2S4JVK045YY26NCRVHE,01KRC4KDV039SQ0BP08XA8FYZ7,14,2026-05-11T18:27:44.548023+00:00,2026-05-11T18:27:47.857120+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:14,7s3h,3cTh,,,,100000,openclaw,fold,
01KRC4Q8QGA07QS25N63M5F1CR,01KRC4KDV039SQ0BP08XA8FYZ7,15,2026-05-11T18:27:50.640578+00:00,2026-05-11T18:28:08.930078+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:15,8dTs,6sQs,6c7dKh,3d,2h,200000,openclaw,showdown,
01KRC4QX8S4VN99RDQ8QJGKJS0,01KRC4KDV039SQ0BP08XA8FYZ7,16,2026-05-11T18:28:11.673711+00:00,2026-05-11T18:28:14.817209+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:16,2d9d,4h9s,,,,100000,openclaw,fold,
01KRC4R38W142D2HTSF9K7HCQV,01KRC4KDV039SQ0BP08XA8FYZ7,17,2026-05-11T18:28:17.820082+00:00,2026-05-11T18:28:19.951160+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:17,TcKd,8c2s,,,,100000,hermes,fold,
01KRC4R805C0T4W0NMGJS2PCPD,01KRC4KDV039SQ0BP08XA8FYZ7,18,2026-05-11T18:28:22.661108+00:00,2026-05-11T18:28:35.033717+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:18,5c8h,Th5d,,,,100000,openclaw,fold,
01KRC4RPV6HVDJH08Y6MZRPF9A,01KRC4KDV039SQ0BP08XA8FYZ7,19,2026-05-11T18:28:37.862670+00:00,2026-05-11T18:28:58.000799+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:19,8s9s,Ah3c,2s4dTs,4s,6d,2400000,hermes,showdown,
01KRC4SD95QDY40X9Z4V9S7C35,01KRC4KDV039SQ0BP08XA8FYZ7,20,2026-05-11T18:29:00.837556+00:00,2026-05-11T18:29:02.546904+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:20,8sJs,JhKh,,,,100000,openclaw,fold,
01KRC4SHQQTCY396R2XYRFSP64,01KRC4KDV039SQ0BP08XA8FYZ7,21,2026-05-11T18:29:05.399819+00:00,2026-05-11T18:29:21.221147+00:00,openclaw,01KRC4KDV039SQ0BP08XA8FYZ7:21,Qs6c,6h7h,9h9dJd,Kc,4h,200000,hermes,showdown,
01KRC4T3T68ZNYV8WTWANY0C1J,01KRC4KDV039SQ0BP08XA8FYZ7,22,2026-05-11T18:29:23.910150+00:00,2026-05-11T18:29:26.914861+00:00,hermes,01KRC4KDV039SQ0BP08XA8FYZ7:22,9d6c,8sKs,,,,100000,openclaw,fold,
