snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRH5TD908ZS33BVW10G83QAV,01KRH5TCZBZPEEG5KWKBTCJC51,,hermes,match_start,5000000,0,5000000,2026-05-13T17:23:14.336722+00:00,
01KRH5TDF6AK3J3SF7X9SXGQ4R,01KRH5TCZBZPEEG5KWKBTCJC51,,openclaw,match_start,5000000,0,5000000,2026-05-13T17:23:14.534598+00:00,
01KRH5TEE3HWEX0R52CJZHJFSV,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TEDYWG826T2K27GDWJ5Y,hermes,hand_start,5000000,0,5000000,2026-05-13T17:23:15.523246+00:00,1
01KRH5TEE301HS2RYF1K1S5SMB,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TEDYWG826T2K27GDWJ5Y,openclaw,hand_start,5000000,0,5000000,2026-05-13T17:23:15.523946+00:00,1
01KRH5TPA87AC65E2SEMRVYC1B,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TEDYWG826T2K27GDWJ5Y,hermes,hand_end,4900000,0,4900000,2026-05-13T17:23:23.592883+00:00,1
01KRH5TPADZZ66YNYV6H2PJR8Z,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TEDYWG826T2K27GDWJ5Y,openclaw,hand_end,5100000,0,5100000,2026-05-13T17:23:23.597296+00:00,1
01KRH5TQPRHEZCH6XF46CBVPYY,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TQPMKS12EJQ74EJKVSKT,hermes,hand_start,4900000,0,4900000,2026-05-13T17:23:25.016418+00:00,2
01KRH5TQPSPH3JH6BQYRYBTKD4,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TQPMKS12EJQ74EJKVSKT,openclaw,hand_start,5100000,0,5100000,2026-05-13T17:23:25.017230+00:00,2
01KRH5VQV14HV7GKECMRHJ9MQ6,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TQPMKS12EJQ74EJKVSKT,hermes,hand_end,5350000,6882,5343118,2026-05-13T17:23:57.921674+00:00,2
01KRH5VQV57PKHPZNAA9VR8KYT,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TQPMKS12EJQ74EJKVSKT,openclaw,hand_end,4650000,7485,4642515,2026-05-13T17:23:57.925255+00:00,2
01KRH5VS63MM71CFWSD31WRRVJ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5VS60GSWQ924M1P25T5RA,hermes,hand_start,5350000,6882,5343118,2026-05-13T17:23:59.299221+00:00,3
01KRH5VS637EZM298H0T7V2AEA,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5VS60GSWQ924M1P25T5RA,openclaw,hand_start,4650000,10040,4639960,2026-05-13T17:23:59.299874+00:00,3
01KRH5W1P36150CVFMPGJFC3JB,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5VS60GSWQ924M1P25T5RA,hermes,hand_end,5250000,13054,5236946,2026-05-13T17:24:08.003696+00:00,3
01KRH5W1P6PMWDA96P6ETJY6EM,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5VS60GSWQ924M1P25T5RA,openclaw,hand_end,4750000,12615,4737385,2026-05-13T17:24:08.006481+00:00,3
01KRH5W3165N3MKKRRC2T53E5E,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5W311VCD0JF2FV0PWPE5K,hermes,hand_start,5250000,13054,5236946,2026-05-13T17:24:09.382571+00:00,4
01KRH5W3175TASQCCTE6966W5T,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5W311VCD0JF2FV0PWPE5K,openclaw,hand_start,4750000,12615,4737385,2026-05-13T17:24:09.383595+00:00,4
01KRH5WEH2TQY74DM9VW0RBTYX,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5W311VCD0JF2FV0PWPE5K,hermes,hand_end,5200000,15166,5184834,2026-05-13T17:24:21.154435+00:00,4
01KRH5WEH6ZVMPS34PF5ZRT8W1,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5W311VCD0JF2FV0PWPE5K,openclaw,hand_end,4800000,12615,4787385,2026-05-13T17:24:21.158417+00:00,4
01KRH5WFW6G2SB23V6RVVJSEBS,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5WFW3P1B4804HZJH98ZF9,hermes,hand_start,5200000,15166,5184834,2026-05-13T17:24:22.534063+00:00,5
01KRH5WFW6K9CT1EGXMRE81G29,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5WFW3P1B4804HZJH98ZF9,openclaw,hand_start,4800000,12615,4787385,2026-05-13T17:24:22.534760+00:00,5
01KRH5XD6G85PX36BPWPNANDQ1,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5WFW3P1B4804HZJH98ZF9,hermes,hand_end,4950000,20630,4929370,2026-05-13T17:24:52.560296+00:00,5
01KRH5XD6K2R8GGBSDTXHWBVY7,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5WFW3P1B4804HZJH98ZF9,openclaw,hand_end,5050000,17650,5032350,2026-05-13T17:24:52.563403+00:00,5
01KRH5XEJCQ0FFY82S5Y5SS0YQ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XEJ8HMREKMDKX03TP9KY,hermes,hand_start,4950000,20630,4929370,2026-05-13T17:24:53.964180+00:00,6
01KRH5XEJDKMYPGY2KEYR1Y39K,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XEJ8HMREKMDKX03TP9KY,openclaw,hand_start,5050000,17650,5032350,2026-05-13T17:24:53.965167+00:00,6
01KRH5XM8GNH93MMFV7GDRC5NK,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XEJ8HMREKMDKX03TP9KY,hermes,hand_end,4900000,20630,4879370,2026-05-13T17:24:59.792864+00:00,6
01KRH5XM8NFNB3KYTED41HGCJX,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XEJ8HMREKMDKX03TP9KY,openclaw,hand_end,5100000,17650,5082350,2026-05-13T17:24:59.797624+00:00,6
01KRH5XNMYFMQ58ARQ3MN6XPB8,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XNMTB4EH99BHHZPY9ADR,hermes,hand_start,4900000,20630,4879370,2026-05-13T17:25:01.214175+00:00,7
01KRH5XNMZF7J2RRJWTMDNB0C9,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XNMTB4EH99BHHZPY9ADR,openclaw,hand_start,5100000,17650,5082350,2026-05-13T17:25:01.215079+00:00,7
01KRH5YTM7DYVA9C13TPCXN61H,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XNMTB4EH99BHHZPY9ADR,hermes,hand_end,4650000,29888,4620112,2026-05-13T17:25:39.079172+00:00,7
01KRH5YTMC1TMNZGC7JE1J0BTP,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XNMTB4EH99BHHZPY9ADR,openclaw,hand_end,5350000,27695,5322305,2026-05-13T17:25:39.084358+00:00,7
01KRH5YW0QAXGB6C9QV7Q9QCEA,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5YW0KWSY53RES9NN3988T,hermes,hand_start,4650000,29888,4620112,2026-05-13T17:25:40.503949+00:00,8
01KRH5YW0R4TEDCY3MVPF2GCFD,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5YW0KWSY53RES9NN3988T,openclaw,hand_start,5350000,30255,5319745,2026-05-13T17:25:40.504911+00:00,8
01KRH5Z2ASJRHBPPP0395ESMJH,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5YW0KWSY53RES9NN3988T,hermes,hand_end,4600000,34940,4565060,2026-05-13T17:25:46.969273+00:00,8
01KRH5Z2AW94BMYNJ4KQS2WRPP,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5YW0KWSY53RES9NN3988T,openclaw,hand_end,5400000,30255,5369745,2026-05-13T17:25:46.972745+00:00,8
01KRH5Z3PR8YC9PQB96X4DX329,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5Z3PKC1KPBA3DF40MQFPH,hermes,hand_start,4600000,34940,4565060,2026-05-13T17:25:48.376304+00:00,9
01KRH5Z3PSMQ9W84RGFFV7EN4Z,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5Z3PKC1KPBA3DF40MQFPH,openclaw,hand_start,5400000,30255,5369745,2026-05-13T17:25:48.377314+00:00,9
01KRH5ZSC1TPCZZVQ11XCM0YFQ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5Z3PKC1KPBA3DF40MQFPH,hermes,hand_end,9165060,41440,9123620,2026-05-13T17:26:10.561743+00:00,9
01KRH5ZSC6RCFEWV92TXF3PDBB,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5Z3PKC1KPBA3DF40MQFPH,openclaw,hand_end,834940,35310,799630,2026-05-13T17:26:10.566143+00:00,9
01KRH5ZTQP0JJJPY12RSEFX4X8,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5ZTQJ94YHCD8KVDQSRC8W,hermes,hand_start,9165060,41440,9123620,2026-05-13T17:26:11.958646+00:00,10
01KRH5ZTQQ4VRAES2EREPJR60C,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5ZTQJ94YHCD8KVDQSRC8W,openclaw,hand_start,834940,35310,799630,2026-05-13T17:26:11.959532+00:00,10
01KRH6002N61KJ2E16S6H0D64Z,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5ZTQJ94YHCD8KVDQSRC8W,hermes,hand_end,9115060,44036,9071024,2026-05-13T17:26:17.430025+00:00,10
01KRH6002T3J01ZTT037TS8383,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5ZTQJ94YHCD8KVDQSRC8W,openclaw,hand_end,884940,35310,849630,2026-05-13T17:26:17.434584+00:00,10
01KRH601ENJ0C4W69HC7JS2HEB,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH601EHWVY4JPQV37WNPWZC,hermes,hand_start,9115060,44036,9071024,2026-05-13T17:26:18.837477+00:00,11
01KRH601EPT0WRQ0BYNGQ8YFS8,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH601EHWVY4JPQV37WNPWZC,openclaw,hand_start,884940,35310,849630,2026-05-13T17:26:18.838342+00:00,11
01KRH605B3AFPDKJCVG86NQ014,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH601EHWVY4JPQV37WNPWZC,hermes,hand_end,9165060,53124,9111936,2026-05-13T17:26:22.819066+00:00,11
01KRH605B77VG5JN5NNR9YP37V,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH601EHWVY4JPQV37WNPWZC,openclaw,hand_end,834940,35310,799630,2026-05-13T17:26:22.823142+00:00,11
01KRH606PM7W67HQJ3APFZ2DS2,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH606PFCTYV18JPP6QS31WP,hermes,hand_start,9165060,53124,9111936,2026-05-13T17:26:24.212546+00:00,12
01KRH606PN00ZZEP6GFVS9KB6R,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH606PFCTYV18JPP6QS31WP,openclaw,hand_start,834940,35310,799630,2026-05-13T17:26:24.213592+00:00,12
01KRH60C7V1HC0W91V3M8YP2Q9,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH606PFCTYV18JPP6QS31WP,hermes,hand_end,9115060,53124,9061936,2026-05-13T17:26:29.883998+00:00,12
01KRH60C80Y77CJC79SCBZV3XH,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH606PFCTYV18JPP6QS31WP,openclaw,hand_end,884940,37870,847070,2026-05-13T17:26:29.888419+00:00,12
01KRH60DKA1K5MT0YJZA0MJZDD,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60DK6DCCB5TPP200D86W4,hermes,hand_start,9115060,55276,9059784,2026-05-13T17:26:31.274315+00:00,13
01KRH60DKBQ8HTFC89Q9CEE57C,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60DK6DCCB5TPP200D86W4,openclaw,hand_start,884940,40355,844585,2026-05-13T17:26:31.275346+00:00,13
01KRH60N9ZPH070KQ5EBNSE6SQ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60DK6DCCB5TPP200D86W4,hermes,hand_end,9015060,55276,8959784,2026-05-13T17:26:39.167293+00:00,13
01KRH60NA3BB0ZYA80JQTASXGZ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60DK6DCCB5TPP200D86W4,openclaw,hand_end,984940,40355,944585,2026-05-13T17:26:39.171769+00:00,13
01KRH60PP8WDT4SAXYC51P9NWK,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60PP42BXMAWY64YP4QES8,hermes,hand_start,9015060,55276,8959784,2026-05-13T17:26:40.584321+00:00,14
01KRH60PP9XRFN7KVJMDYDTC7K,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60PP42BXMAWY64YP4QES8,openclaw,hand_start,984940,40355,944585,2026-05-13T17:26:40.585137+00:00,14
01KRH60VQA32KVH3BMWR74FHM7,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60PP42BXMAWY64YP4QES8,hermes,hand_end,8965060,57812,8907248,2026-05-13T17:26:45.738882+00:00,14
01KRH60VQDDWG802PK65J6C5BF,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60PP42BXMAWY64YP4QES8,openclaw,hand_end,1034940,40355,994585,2026-05-13T17:26:45.741679+00:00,14
01KRH60X3EZ04CK46W1T37WC29,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60X3A34P078H8E1NE4KRY,hermes,hand_start,8965060,57812,8907248,2026-05-13T17:26:47.150307+00:00,15
01KRH60X3ERR8QQ4Z8TP3X91B4,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60X3A34P078H8E1NE4KRY,openclaw,hand_start,1034940,40355,994585,2026-05-13T17:26:47.150977+00:00,15
01KRH610V42SG0WBB7VVN8QQSW,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60X3A34P078H8E1NE4KRY,hermes,hand_end,9015060,57812,8957248,2026-05-13T17:26:50.980384+00:00,15
01KRH610V9W1AWCRQT8D99B525,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH60X3A34P078H8E1NE4KRY,openclaw,hand_end,984940,40355,944585,2026-05-13T17:26:50.985039+00:00,15
01KRH61278YPRSR4KKPVHW90JN,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61275YCPCJRSDTDGMDHJS,hermes,hand_start,9015060,60380,8954680,2026-05-13T17:26:52.392684+00:00,16
01KRH61279107KJSTQY0F6AXY9,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61275YCPCJRSDTDGMDHJS,openclaw,hand_start,984940,40355,944585,2026-05-13T17:26:52.393824+00:00,16
01KRH618AGGHHERJDYAPXBX5EJ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61275YCPCJRSDTDGMDHJS,hermes,hand_end,8965060,62384,8902676,2026-05-13T17:26:58.640975+00:00,16
01KRH618AMMC9EH9WA0025QBPG,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61275YCPCJRSDTDGMDHJS,openclaw,hand_end,1034940,42870,992070,2026-05-13T17:26:58.644280+00:00,16
01KRH619S5W3ZD1N687H06XCJ4,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH619S19XKX60SGDR2Q4JH5,hermes,hand_start,8965060,62384,8902676,2026-05-13T17:27:00.133146+00:00,17
01KRH619S5XWMRR88C01Q8R52G,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH619S19XKX60SGDR2Q4JH5,openclaw,hand_start,1034940,42870,992070,2026-05-13T17:27:00.133559+00:00,17
01KRH61DF22KN2ZEFF7PJJPVSM,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH619S19XKX60SGDR2Q4JH5,hermes,hand_end,9015060,62384,8952676,2026-05-13T17:27:03.906510+00:00,17
01KRH61DF6MH6KQ9CP1ZA2TDDY,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH619S19XKX60SGDR2Q4JH5,openclaw,hand_end,984940,42870,942070,2026-05-13T17:27:03.910219+00:00,17
01KRH61EVE9PZ60FQPRKNMXVQA,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61EVAEV9Y09GE3QYZ034K,hermes,hand_start,9015060,62384,8952676,2026-05-13T17:27:05.326416+00:00,18
01KRH61EVFW4DXWNZBAHXAGQT9,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61EVAEV9Y09GE3QYZ034K,openclaw,hand_start,984940,42870,942070,2026-05-13T17:27:05.327314+00:00,18
01KRH61P1RRTPDNYV5JBVHZ7BQ,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61EVAEV9Y09GE3QYZ034K,hermes,hand_end,8965060,65436,8899624,2026-05-13T17:27:12.696317+00:00,18
01KRH61P1WTTDREX6VA2C5ER7G,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61EVAEV9Y09GE3QYZ034K,openclaw,hand_end,1034940,45350,989590,2026-05-13T17:27:12.700745+00:00,18
01KRH61QDHBEJ03KVGM9AK8RJ6,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61QDER062EPFR6Y90SWAX,hermes,hand_start,8965060,65436,8899624,2026-05-13T17:27:14.097435+00:00,19
01KRH61QDJDTGBC597X314H8MG,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61QDER062EPFR6Y90SWAX,openclaw,hand_start,1034940,45350,989590,2026-05-13T17:27:14.098108+00:00,19
01KRH61V1Q91PT6R7A828DANFT,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61QDER062EPFR6Y90SWAX,hermes,hand_end,9015060,65436,8949624,2026-05-13T17:27:17.815190+00:00,19
01KRH61V1VV4EGMX6YE084RAEA,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61QDER062EPFR6Y90SWAX,openclaw,hand_end,984940,45350,939590,2026-05-13T17:27:17.819453+00:00,19
01KRH61WDEFKCZR1MKK9KN4XCN,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61WDA9SCQKJBS47YF38HP,hermes,hand_start,9015060,65436,8949624,2026-05-13T17:27:19.214634+00:00,20
01KRH61WDFZ4ZPKWBGER1XZY5C,01KRH5TCZBZPEEG5KWKBTCJC51,01KRH61WDA9SCQKJBS47YF38HP,openclaw,hand_start,984940,45350,939590,2026-05-13T17:27:19.215511+00:00,20
