match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TEDYWG826T2K27GDWJ5Y,1,2026-05-13T17:23:15.518043+00:00,2026-05-13T17:23:22.171059+00:00,openclaw,openclaw,fold,200000,2,0,4010,2915.5,1,1,0,-100000,100000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5TQPMKS12EJQ74EJKVSKT,2,2026-05-13T17:23:25.012157+00:00,2026-05-13T17:23:55.787355+00:00,hermes,hermes,showdown,900000,8,0,7234,3770.5,4,4,0,450000,-450000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5VS60GSWQ924M1P25T5RA,3,2026-05-13T17:23:59.296037+00:00,2026-05-13T17:24:06.722305+00:00,openclaw,openclaw,fold,200000,2,0,4831,3439.5,1,1,0,-100000,100000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5W311VCD0JF2FV0PWPE5K,4,2026-05-13T17:24:09.377889+00:00,2026-05-13T17:24:19.847032+00:00,hermes,openclaw,fold,100000,1,0,8613,8613.0,1,0,0,-50000,50000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5WFW3P1B4804HZJH98ZF9,5,2026-05-13T17:24:22.531029+00:00,2026-05-13T17:24:51.166270+00:00,openclaw,openclaw,fold,500000,5,0,7688,5550.8,3,2,0,-250000,250000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XEJ8HMREKMDKX03TP9KY,6,2026-05-13T17:24:53.960300+00:00,2026-05-13T17:24:58.397246+00:00,hermes,openclaw,fold,100000,1,0,4021,4021.0,1,0,0,-50000,50000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5XNMTB4EH99BHHZPY9ADR,7,2026-05-13T17:25:01.210239+00:00,2026-05-13T17:25:37.647884+00:00,openclaw,openclaw,fold,500000,9,0,5406,3847.1111111111113,5,4,0,-250000,250000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5YW0KWSY53RES9NN3988T,8,2026-05-13T17:25:40.499525+00:00,2026-05-13T17:25:45.600701+00:00,hermes,openclaw,fold,100000,1,0,4689,4689.0,1,0,0,-50000,50000
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5Z3PKC1KPBA3DF40MQFPH,9,2026-05-13T17:25:48.371437+00:00,2026-05-13T17:26:08.936970+00:00,openclaw,hermes,showdown,9130120,6,0,5371,3322.0,3,3,0,4565060,-4565060
01KRH5TCZBZPEEG5KWKBTCJC51,01KRH5ZTQJ94YHCD8KVDQSRC8W,10,2026-05-13T17:26:11.954836+00:00,2026-05-13T17:26:16.114823+00:00,hermes,openclaw,fold,100000,1,0,3748,3748.0,1,0,0,-50000,50000
