hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRBZ92G81ADGES90DBMBH8E8,01KRBZ911K38627MSP5YNFD6N6,1,2026-05-11T16:52:42.633003+00:00,2026-05-11T16:52:49.799866+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:1,4d8s,Kd9s,,,,200000,openclaw,fold,
01KRBZ9C1YN20N3WPEWVVG2S0W,01KRBZ911K38627MSP5YNFD6N6,2,2026-05-11T16:52:52.414414+00:00,2026-05-11T16:53:00.421438+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:2,2cKh,JsAs,,,,100000,openclaw,fold,
01KRBZ9PF98AAJEYSW5SFAEMW7,01KRBZ911K38627MSP5YNFD6N6,3,2026-05-11T16:53:03.081146+00:00,2026-05-11T16:53:08.027006+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:3,9s4h,8c2h,,,,100000,hermes,fold,
01KRBZ9XVHFZV41HCZ31BX6XA9,01KRBZ911K38627MSP5YNFD6N6,4,2026-05-11T16:53:10.641111+00:00,2026-05-11T16:53:47.478147+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:4,8c8h,QsJd,TdQc9h,9c,5d,800000,openclaw,showdown,
01KRBZB4MBRJ1MSDG9ZADM6NJT,01KRBZ911K38627MSP5YNFD6N6,5,2026-05-11T16:53:50.347417+00:00,2026-05-11T16:53:54.381648+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:5,Ts6d,4sJs,,,,100000,hermes,fold,
01KRBZBBJ8HSY2AZBXMXBZ61FA,01KRBZ911K38627MSP5YNFD6N6,6,2026-05-11T16:53:57.448463+00:00,2026-05-11T16:54:00.631633+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:6,6dKh,JsQs,,,,100000,openclaw,fold,
01KRBZBHBTKC2WD0GS4D7WDZEM,01KRBZ911K38627MSP5YNFD6N6,7,2026-05-11T16:54:03.386527+00:00,2026-05-11T16:54:08.750336+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:7,8s7h,3dKc,,,,100000,hermes,fold,
01KRBZBSAA12TR602922D88YRH,01KRBZ911K38627MSP5YNFD6N6,8,2026-05-11T16:54:11.530352+00:00,2026-05-11T16:54:13.536858+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:8,7h5c,Td9h,,,,100000,openclaw,fold,
01KRBZBXYWG5B0DEHJ1W44VGQ8,01KRBZ911K38627MSP5YNFD6N6,9,2026-05-11T16:54:16.284043+00:00,2026-05-11T16:54:21.782673+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:9,5h3d,JcQh,,,,200000,openclaw,fold,
01KRBZC5WYH1192FNHHXY01GTM,01KRBZ911K38627MSP5YNFD6N6,10,2026-05-11T16:54:24.414715+00:00,2026-05-11T16:54:26.652296+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:10,7d3h,QsQd,,,,100000,openclaw,fold,
01KRBZCAMD92ZT3G7WVQJ4ZKC1,01KRBZ911K38627MSP5YNFD6N6,11,2026-05-11T16:54:29.261846+00:00,2026-05-11T16:54:52.753684+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:11,5s5c,KdJd,7d8h6h,8c,As,500000,hermes,showdown,
01KRBZD45S33TVS8BGA7FHPS2C,01KRBZ911K38627MSP5YNFD6N6,12,2026-05-11T16:54:55.417438+00:00,2026-05-11T16:54:57.710010+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:12,5s9d,3s2d,,,,100000,openclaw,fold,
01KRBZD8YRS86Z39M0NRP1B8RT,01KRBZ911K38627MSP5YNFD6N6,13,2026-05-11T16:55:00.312527+00:00,2026-05-11T16:55:04.197228+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:13,Qs4s,5sQh,,,,100000,hermes,fold,
01KRBZDFCX15MBBZC6PRZVCKG1,01KRBZ911K38627MSP5YNFD6N6,14,2026-05-11T16:55:06.909340+00:00,2026-05-11T16:55:35.636715+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:14,AcTd,Ks9s,Kc6c8h,6h,Tc,400000,openclaw,showdown,
01KRBZEE1WKKD9MXDP8T05AKZQ,01KRBZ911K38627MSP5YNFD6N6,15,2026-05-11T16:55:38.300142+00:00,2026-05-11T16:55:42.221065+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:15,5dAc,4s9s,,,,100000,hermes,fold,
01KRBZEMFH0X8EHAEFV65FRK6Q,01KRBZ911K38627MSP5YNFD6N6,16,2026-05-11T16:55:44.881636+00:00,2026-05-11T16:55:51.004800+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:16,7d8h,9c6s,,,,200000,hermes,fold,
01KRBZEX1C5PBKHVW2X59K0YBP,01KRBZ911K38627MSP5YNFD6N6,17,2026-05-11T16:55:53.644345+00:00,2026-05-11T16:55:57.952543+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:17,As9h,7h6d,,,,100000,hermes,fold,
01KRBZF3S7V5CCMKNYRPKT5JRV,01KRBZ911K38627MSP5YNFD6N6,18,2026-05-11T16:56:00.551162+00:00,2026-05-11T16:56:02.691582+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:18,2s6c,TcQs,,,,100000,openclaw,fold,
01KRBZF8RVXVP2DKBM34C2QEYY,01KRBZ911K38627MSP5YNFD6N6,19,2026-05-11T16:56:05.659187+00:00,2026-05-11T16:56:22.199343+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:19,Ah5s,KdJh,2cKh9d,,,400000,openclaw,fold,
01KRBZFVZVK15ZCQ3BAKEZGEYT,01KRBZ911K38627MSP5YNFD6N6,20,2026-05-11T16:56:25.339651+00:00,2026-05-11T16:56:27.907709+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:20,9c6d,7s2h,,,,100000,openclaw,fold,
01KRBZG1228Q6XTKZCSRCWARQN,01KRBZ911K38627MSP5YNFD6N6,21,2026-05-11T16:56:30.530955+00:00,2026-05-11T16:56:37.496877+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:21,6d2c,4h5h,,,,200000,openclaw,fold,
01KRBZGAJF77RGY2X5FJJ0FM49,01KRBZ911K38627MSP5YNFD6N6,22,2026-05-11T16:56:40.271256+00:00,2026-05-11T16:56:42.312877+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:22,7d2c,JhJs,,,,100000,openclaw,fold,
01KRBZGF81154XNVWYAY2KWC6Q,01KRBZ911K38627MSP5YNFD6N6,23,2026-05-11T16:56:45.057043+00:00,2026-05-11T16:56:49.729040+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:23,2d8c,Qc4d,,,,100000,hermes,fold,
01KRBZGPJTPK1N643H2Y52CXQY,01KRBZ911K38627MSP5YNFD6N6,24,2026-05-11T16:56:52.570940+00:00,2026-05-11T16:56:56.901381+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:24,Js6d,TdQh,,,,100000,openclaw,fold,
01KRBZGXXKSRN5G2DB4W1CYEPH,01KRBZ911K38627MSP5YNFD6N6,25,2026-05-11T16:57:00.083412+00:00,2026-05-11T16:57:03.992545+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:25,9cKc,6h4c,,,,100000,hermes,fold,
01KRBZH4BHHYEGSAD1NCJ8YA85,01KRBZ911K38627MSP5YNFD6N6,26,2026-05-11T16:57:06.673326+00:00,2026-05-11T16:57:10.173670+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:26,Ac3s,Ah9c,,,,100000,openclaw,fold,
01KRBZHAFWQXMC90WZ7HCK5DK4,01KRBZ911K38627MSP5YNFD6N6,27,2026-05-11T16:57:12.956889+00:00,2026-05-11T16:57:36.140786+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:27,As9s,QhQc,7d2d7s,,,2400000,openclaw,fold,
01KRBZJ3Q2S3TXY93AVSQBZ4PY,01KRBZ911K38627MSP5YNFD6N6,28,2026-05-11T16:57:38.786414+00:00,2026-05-11T16:57:40.645208+00:00,hermes,01KRBZ911K38627MSP5YNFD6N6:28,5s9s,Qs4c,,,,100000,openclaw,fold,
01KRBZJ83X7B03Z7GP2C921C5H,01KRBZ911K38627MSP5YNFD6N6,29,2026-05-11T16:57:43.293519+00:00,2026-05-11T16:58:20.206244+00:00,openclaw,01KRBZ911K38627MSP5YNFD6N6:29,7s9h,KhTd,2hKcAd,9s,4c,400000,openclaw,showdown,
