match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRC22WBCVCJK8M78AK74D63Q,01KRC22XSZDQC4VSRA1JVYRZWG,1,2026-05-11T17:41:46.943234+00:00,2026-05-11T17:42:03.552213+00:00,openclaw,hermes,showdown,5500000,11,0,2518,1457.090909090909,7,4,0,2750000,-2750000
01KRC22WBCVCJK8M78AK74D63Q,01KRC23GK9F79MSVZY8611M7C7,2,2026-05-11T17:42:06.185624+00:00,2026-05-11T17:42:19.017631+00:00,hermes,openclaw,showdown,200000,8,0,1822,1530.375,4,4,0,-100000,100000
01KRC22WBCVCJK8M78AK74D63Q,01KRC23ZNSD6AFV8A0KN0E04RW,3,2026-05-11T17:42:21.626043+00:00,2026-05-11T17:42:23.697660+00:00,openclaw,hermes,fold,100000,1,0,1695,1695.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC2447BZ5NHGSRW77CCC9AJ,4,2026-05-11T17:42:26.283801+00:00,2026-05-11T17:42:28.092040+00:00,hermes,openclaw,fold,100000,1,0,1444,1444.0,1,0,0,-50000,50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC248K5MVX5E06DRP74K4RF,5,2026-05-11T17:42:30.757525+00:00,2026-05-11T17:42:32.463791+00:00,openclaw,hermes,fold,100000,1,0,1251,1251.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC24CYF8K4T8SMASPFJB19W,6,2026-05-11T17:42:35.215722+00:00,2026-05-11T17:42:52.972416+00:00,hermes,hermes,showdown,200000,8,0,7337,2141.25,4,4,0,100000,-100000
01KRC22WBCVCJK8M78AK74D63Q,01KRC250YM3VD7MVYY5D0MDF5C,7,2026-05-11T17:42:55.700320+00:00,2026-05-11T17:42:57.752407+00:00,openclaw,hermes,fold,100000,1,0,1668,1668.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC255KF9J3DBRZ6X3T09FHX,8,2026-05-11T17:43:00.463450+00:00,2026-05-11T17:43:15.441162+00:00,hermes,hermes,showdown,200000,8,0,5286,1804.25,4,4,0,100000,-100000
01KRC22WBCVCJK8M78AK74D63Q,01KRC25PRT9QQT109QFBHT2MA5,9,2026-05-11T17:43:18.042383+00:00,2026-05-11T17:43:31.275960+00:00,openclaw,openclaw,showdown,900000,9,0,1965,1406.2222222222222,5,4,0,-450000,450000
01KRC22WBCVCJK8M78AK74D63Q,01KRC266851BCSV1R5CXVPW687,10,2026-05-11T17:43:33.893485+00:00,2026-05-11T17:43:35.807403+00:00,hermes,openclaw,fold,100000,1,0,1546,1546.0,1,0,0,-50000,50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC26AN4P8Y3E8FJY4A4S85J,11,2026-05-11T17:43:38.404174+00:00,2026-05-11T17:43:40.545824+00:00,openclaw,hermes,fold,100000,1,0,1768,1768.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC26F8F0VQAYWSN0BKGZJJN,12,2026-05-11T17:43:43.119272+00:00,2026-05-11T17:43:56.640375+00:00,hermes,split,showdown,0,8,0,3482,1616.75,4,4,0,0,0
01KRC22WBCVCJK8M78AK74D63Q,01KRC26Z1HP373MH0F7AF41HR4,13,2026-05-11T17:43:59.281082+00:00,2026-05-11T17:44:01.933572+00:00,openclaw,hermes,fold,100000,1,0,2285,2285.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC274655K6XJMZW7D0R6HYK,14,2026-05-11T17:44:04.549674+00:00,2026-05-11T17:44:06.286884+00:00,hermes,openclaw,fold,100000,1,0,1365,1365.0,1,0,0,-50000,50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC278E3KXCZEJ4GBJCD2KWK,15,2026-05-11T17:44:08.899876+00:00,2026-05-11T17:44:11.673441+00:00,openclaw,hermes,fold,100000,1,0,2399,2399.0,0,1,0,50000,-50000
01KRC22WBCVCJK8M78AK74D63Q,01KRC27DP48C596JF09HQB04K0,16,2026-05-11T17:44:14.276285+00:00,2026-05-11T17:44:15.991722+00:00,hermes,openclaw,fold,100000,1,0,1320,1320.0,1,0,0,-50000,50000
