hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRCA363EXBK9K6DWBYNA1YCX,01KRC9RJ6FYT3M6DVV89SAWN4M,21,2026-05-11T20:01:44.046855+00:00,2026-05-11T20:02:03.932122+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:21,7cQh,TcAc,9c2dQd,9h,2s,2100000,hermes,showdown,
01KRCA3W84XKCMCVZZ70MFAAY2,01KRC9RJ6FYT3M6DVV89SAWN4M,22,2026-05-11T20:02:06.724678+00:00,2026-05-11T20:02:09.699986+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:22,9c6h,8d4h,,,,100000,openclaw,fold,
01KRCA41VFTD5KQTMH92JZF7Q2,01KRC9RJ6FYT3M6DVV89SAWN4M,23,2026-05-11T20:02:12.463573+00:00,2026-05-11T20:02:45.063821+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:23,5h5c,8dQs,3cJs8c,Jd,Ac,1600000,openclaw,showdown,
01KRCA54JK1GX31ZB3CNN2X3R4,01KRC9RJ6FYT3M6DVV89SAWN4M,24,2026-05-11T20:02:48.019079+00:00,2026-05-11T20:03:12.773645+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:24,Kc8h,7c7s,2d6cKd,Ad,6s,4800000,hermes,showdown,
01KRCA5ZHFKX02AJE46P5FMEHD,01KRC9RJ6FYT3M6DVV89SAWN4M,25,2026-05-11T20:03:15.631520+00:00,2026-05-11T20:03:17.803545+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:25,JsAh,Jh6d,,,,100000,hermes,fold,
01KRCA64D4M24EFGFXGM72MJS1,01KRC9RJ6FYT3M6DVV89SAWN4M,26,2026-05-11T20:03:20.612066+00:00,2026-05-11T20:03:22.627676+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:26,2hQc,4cAd,,,,100000,openclaw,fold,
01KRCA69476146CDV1DXZQY2EK,01KRC9RJ6FYT3M6DVV89SAWN4M,27,2026-05-11T20:03:25.447637+00:00,2026-05-11T20:03:42.060109+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:27,Ah8s,9hJs,2c2sJc,Tc,,800000,openclaw,fold,
01KRCA6W1K9Z9H33CT9AC36375,01KRC9RJ6FYT3M6DVV89SAWN4M,28,2026-05-11T20:03:44.819436+00:00,2026-05-11T20:04:06.165105+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:28,6d5d,5h2s,Kc6sKs,8c,9c,200000,hermes,showdown,
01KRCA7KQ212Z4CW5P3WDHQTE1,01KRC9RJ6FYT3M6DVV89SAWN4M,29,2026-05-11T20:04:09.058376+00:00,2026-05-11T20:04:32.315069+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:29,3dQh,7d8h,5c7h9c,,,200000,openclaw,fold,
01KRCA8D77F6WV7B623MKY73HX,01KRC9RJ6FYT3M6DVV89SAWN4M,30,2026-05-11T20:04:35.175932+00:00,2026-05-11T20:04:38.106644+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:30,Kc5d,6s3s,,,,100000,openclaw,fold,
01KRCA8JT14JAAA6RAK6EXRQFM,01KRC9RJ6FYT3M6DVV89SAWN4M,31,2026-05-11T20:04:40.897916+00:00,2026-05-11T20:04:42.970199+00:00,openclaw,01KRC9RJ6FYT3M6DVV89SAWN4M:31,3d7h,2h8h,,,,100000,hermes,fold,
01KRCA8QQVBC7HQWG71ABM1W9Y,01KRC9RJ6FYT3M6DVV89SAWN4M,32,2026-05-11T20:04:45.947917+00:00,2026-05-11T20:05:26.579229+00:00,hermes,01KRC9RJ6FYT3M6DVV89SAWN4M:32,6d6s,TcKs,Ah2hQd,4c,3d,4942860,hermes,showdown,
