match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRGHWWMCYN089X9WE609D4AX,01KRGHWY3SBP2DNC5246M919WT,1,2026-05-13T11:35:05.593209+00:00,2026-05-13T11:35:42.409050+00:00,openclaw,openclaw,showdown,1600000,10,0,10802,3620.4,6,4,0,-800000,800000
01KRGHWWMCYN089X9WE609D4AX,01KRGHY4S0M7RPMGDBZ5XEXWQ0,2,2026-05-13T11:35:45.184071+00:00,2026-05-13T11:35:59.890713+00:00,hermes,hermes,fold,200000,5,0,3882,2835.8,2,3,0,100000,-100000
01KRGHWWMCYN089X9WE609D4AX,01KRGHYNTDYA3AKS5GJQXZFNSM,3,2026-05-13T11:36:02.637754+00:00,2026-05-13T11:36:12.922599+00:00,openclaw,openclaw,fold,200000,2,0,5281,3839.0,1,1,0,-100000,100000
01KRGHWWMCYN089X9WE609D4AX,01KRGHZ2JZB8XM35QAJ0BTDF29,4,2026-05-13T11:36:15.711280+00:00,2026-05-13T11:36:23.891983+00:00,hermes,hermes,fold,200000,2,0,5866,3828.0,1,1,0,100000,-100000
01KRGHWWMCYN089X9WE609D4AX,01KRGHZD8MFFMP3YMRF45YDPSV,5,2026-05-13T11:36:26.644659+00:00,2026-05-13T11:36:30.758252+00:00,openclaw,hermes,fold,100000,1,0,3711,3711.0,0,1,0,50000,-50000
01KRGHWWMCYN089X9WE609D4AX,01KRGHZKZ4HPMFWCV2AWRG3SP9,6,2026-05-13T11:36:33.508485+00:00,2026-05-13T11:36:57.927899+00:00,hermes,openclaw,showdown,200000,8,0,4695,2979.125,4,4,0,-100000,100000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ0EGNZ2GDM03FMJ6MXH2R,7,2026-05-13T11:37:00.693416+00:00,2026-05-13T11:37:10.761345+00:00,openclaw,hermes,fold,100000,1,0,9488,9488.0,0,1,0,50000,-50000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ0V2143KKQSZM86TBXF3B,8,2026-05-13T11:37:13.537078+00:00,2026-05-13T11:37:37.383964+00:00,hermes,split,showdown,0,8,0,3926,2909.75,4,4,0,0,0
01KRGHWWMCYN089X9WE609D4AX,01KRGJ1MYCXND56KQXQ12C6MKK,9,2026-05-13T11:37:40.044663+00:00,2026-05-13T11:37:43.966111+00:00,openclaw,hermes,fold,100000,1,0,3235,3235.0,0,1,0,50000,-50000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ1VCP1FGX1SVVXHMT9TVT,10,2026-05-13T11:37:46.646033+00:00,2026-05-13T11:37:52.428637+00:00,hermes,hermes,fold,200000,2,0,3656,2648.0,1,1,0,100000,-100000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ23M1E6X77WPGG07TN0TZ,11,2026-05-13T11:37:55.073473+00:00,2026-05-13T11:37:58.839781+00:00,openclaw,hermes,fold,100000,1,0,3261,3261.0,0,1,0,50000,-50000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ29W97VFR505F7AWDGEVG,12,2026-05-13T11:38:01.481591+00:00,2026-05-13T11:38:10.597084+00:00,hermes,hermes,fold,200000,2,0,6280,4204.5,1,1,0,100000,-100000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ2NGT7W0K9Q0JHXNG1W98,13,2026-05-13T11:38:13.402640+00:00,2026-05-13T11:38:23.080089+00:00,openclaw,hermes,fold,100000,1,0,9166,9166.0,0,1,0,50000,-50000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ31J1S6Q0PE68KWQ3EG9X,14,2026-05-13T11:38:25.729580+00:00,2026-05-13T11:38:27.697485+00:00,hermes,openclaw,fold,100000,1,0,1577,1577.0,1,0,0,-50000,50000
01KRGHWWMCYN089X9WE609D4AX,01KRGJ3620VFAJPAZDDF3SXNT8,15,2026-05-13T11:38:30.336930+00:00,2026-05-13T11:38:47.153722+00:00,openclaw,openclaw,showdown,9099350,5,0,4861,3243.6,2,3,0,-4549675,4549675
