snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRBQ5FF148XF0ZYDT6Y7SVQJ,01KRBQ5F4REX6QDDZ8AV74AGRQ,,hermes,match_start,5000000,0,5000000,2026-05-11T14:30:56.225149+00:00,
01KRBQ5FN9S2CGTRWRKVZ3GN8F,01KRBQ5F4REX6QDDZ8AV74AGRQ,,openclaw,match_start,5000000,0,5000000,2026-05-11T14:30:56.425575+00:00,
01KRBQ5GN57TZ1K8WVYX6H9NYH,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ5GN45BBXD3ET7SD8HKGJ,hermes,hand_start,5000000,0,5000000,2026-05-11T14:30:57.445801+00:00,1
01KRBQ5GN6X1VJER6PTJV15B6Z,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ5GN45BBXD3ET7SD8HKGJ,openclaw,hand_start,5000000,0,5000000,2026-05-11T14:30:57.446140+00:00,1
01KRBQ6N8HCAR25A16C0ZCWZRN,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ5GN45BBXD3ET7SD8HKGJ,hermes,hand_end,4800000,10110,4789890,2026-05-11T14:31:34.929345+00:00,1
01KRBQ6N8NST1CKST5C8SKE9Y3,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ5GN45BBXD3ET7SD8HKGJ,openclaw,hand_end,5200000,1510,5198490,2026-05-11T14:31:34.933788+00:00,1
01KRBQ6PN0JE1JJ4APB5D3V802,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ6PMV1KETS2J1V66ZJSQ6,hermes,hand_start,4800000,10110,4789890,2026-05-11T14:31:36.352234+00:00,2
01KRBQ6PN1H8JY2AA63F8H01XK,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ6PMV1KETS2J1V66ZJSQ6,openclaw,hand_start,5200000,1510,5198490,2026-05-11T14:31:36.353351+00:00,2
01KRBQ7ZAANB99FBR6NTAQ6CWS,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ6PMV1KETS2J1V66ZJSQ6,hermes,hand_end,4700000,17640,4682360,2026-05-11T14:32:17.994861+00:00,2
01KRBQ7ZAE1NAHHG1MYZ4ZHC1V,01KRBQ5F4REX6QDDZ8AV74AGRQ,01KRBQ6PMV1KETS2J1V66ZJSQ6,openclaw,hand_end,5300000,3970,5296030,2026-05-11T14:32:17.998119+00:00,2
