hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRBQDWREV8STRK235ENCJW5Y,01KRBQ5F4REX6QDDZ8AV74AGRQ,11,2026-05-11T14:35:31.982856+00:00,2026-05-11T14:35:34.871995+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:11,2cJd,7c3c,,,,100000,hermes,fold,
01KRBQE28N9FA7FHCB2PCHN1HJ,01KRBQ5F4REX6QDDZ8AV74AGRQ,12,2026-05-11T14:35:37.621157+00:00,2026-05-11T14:35:47.034003+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:12,8s7c,Th2c,,,,200000,hermes,fold,
01KRBQEEDKE2TSE4BZAVK7BY4P,01KRBQ5F4REX6QDDZ8AV74AGRQ,13,2026-05-11T14:35:50.067855+00:00,2026-05-11T14:35:52.601063+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:13,Ac3d,Qs2s,,,,100000,hermes,fold,
01KRBQEKJEJDGVPMXBNCQ6EKGM,01KRBQ5F4REX6QDDZ8AV74AGRQ,14,2026-05-11T14:35:55.342203+00:00,2026-05-11T14:36:39.985591+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:14,Ad4c,9sTd,Jc6s8d,Kc,5s,400000,hermes,showdown,
01KRBQG1WF4E4A7JCBREE2FJ3N,01KRBQ5F4REX6QDDZ8AV74AGRQ,15,2026-05-11T14:36:42.767185+00:00,2026-05-11T14:37:25.096453+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:15,6s7h,6dKc,Ac6cQh,5s,2d,400000,openclaw,showdown,
01KRBQHDY1C2RG5T9BJ99XDNHD,01KRBQ5F4REX6QDDZ8AV74AGRQ,16,2026-05-11T14:37:27.873605+00:00,2026-05-11T14:38:15.317088+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:16,Tc7s,2s4d,3d8cJs,3s,Qs,200000,hermes,showdown,
01KRBQJYWQWJ0NS11FGV421XCG,01KRBQ5F4REX6QDDZ8AV74AGRQ,17,2026-05-11T14:38:18.007648+00:00,2026-05-11T14:38:21.885015+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:17,Qh6d,6h8s,,,,100000,hermes,fold,
01KRBQK59FSVZ3BE05ZP1XMZT0,01KRBQ5F4REX6QDDZ8AV74AGRQ,18,2026-05-11T14:38:24.559839+00:00,2026-05-11T14:39:05.124302+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:18,3hTs,3c7h,5sQhAh,2c,Js,200000,hermes,showdown,
01KRBQMFKTKSCW2W2BFX26PPYR,01KRBQ5F4REX6QDDZ8AV74AGRQ,19,2026-05-11T14:39:07.898909+00:00,2026-05-11T14:39:11.500770+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:19,6dKs,Kd5h,,,,100000,hermes,fold,
01KRBQMPH3F7GY04A39EG8P28H,01KRBQ5F4REX6QDDZ8AV74AGRQ,20,2026-05-11T14:39:14.979197+00:00,2026-05-11T14:39:40.542439+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:20,JhKc,AsAh,7h2c4c,8c,8s,1668478,openclaw,showdown,
01KRBQNJ5N699E8MASGASVEF0M,01KRBQ5F4REX6QDDZ8AV74AGRQ,21,2026-05-11T14:39:43.285318+00:00,2026-05-11T14:39:46.402104+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:21,2sAc,Qs6c,,,,100000,hermes,fold,
01KRBQNQW527MKN5QXA8A44E0P,01KRBQ5F4REX6QDDZ8AV74AGRQ,22,2026-05-11T14:39:49.125755+00:00,2026-05-11T14:39:59.520019+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:22,9dJh,4s2d,,,,200000,hermes,fold,
01KRBQP4V6FC77VAP49ES5BBXX,01KRBQ5F4REX6QDDZ8AV74AGRQ,23,2026-05-11T14:40:02.406577+00:00,2026-05-11T14:40:05.561187+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:23,Ad8d,7c3c,,,,100000,hermes,fold,
01KRBQPANN1RC6S80C5M4MZPWC,01KRBQ5F4REX6QDDZ8AV74AGRQ,24,2026-05-11T14:40:08.373164+00:00,2026-05-11T14:40:46.970586+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:24,8d3h,2c3c,2s7h4s,As,Kd,200000,openclaw,showdown,
01KRBQQK0G8E67XZJZA032FY5Z,01KRBQ5F4REX6QDDZ8AV74AGRQ,25,2026-05-11T14:40:49.680460+00:00,2026-05-11T14:41:33.872779+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:25,8d4s,9s7s,3d6d3s,8s,3c,400000,hermes,showdown,
01KRBQS0TMRRH67A93JXAM880F,01KRBQ5F4REX6QDDZ8AV74AGRQ,26,2026-05-11T14:41:36.596738+00:00,2026-05-11T14:42:30.756154+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:26,3dQs,Ts8h,KdQd9c,Jh,Js,800000,openclaw,showdown,
01KRBQTRAH2RVNW49QRD5TT310,01KRBQ5F4REX6QDDZ8AV74AGRQ,27,2026-05-11T14:42:33.425657+00:00,2026-05-11T14:43:15.304987+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:27,AdTh,Js8c,Td2d3h,9c,Kd,2400000,hermes,showdown,
01KRBQW3W8TPJCCNPD7FCB3K6C,01KRBQ5F4REX6QDDZ8AV74AGRQ,28,2026-05-11T14:43:18.024545+00:00,2026-05-11T14:44:05.797478+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:28,Qd7c,2s5d,KhAc3d,Js,Td,200000,hermes,fold,
01KRBQXN6BCZY9VEC68JF2G8JZ,01KRBQ5F4REX6QDDZ8AV74AGRQ,29,2026-05-11T14:44:08.523946+00:00,2026-05-11T14:44:11.369619+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:29,4dKd,6d7h,,,,100000,hermes,fold,
01KRBQXTKQSQW42BJBZW6WTA3B,01KRBQ5F4REX6QDDZ8AV74AGRQ,30,2026-05-11T14:44:14.071850+00:00,2026-05-11T14:44:24.287570+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:30,4d5d,6hQc,,,,200000,hermes,fold,
01KRBQY767RGWCP7J98353QXX4,01KRBQ5F4REX6QDDZ8AV74AGRQ,31,2026-05-11T14:44:26.951484+00:00,2026-05-11T14:44:29.989548+00:00,openclaw,01KRBQ5F4REX6QDDZ8AV74AGRQ:31,6hJd,Jc3d,,,,100000,hermes,fold,
01KRBQYCRNQQTWDNYPVDXH78X3,01KRBQ5F4REX6QDDZ8AV74AGRQ,32,2026-05-11T14:44:32.661192+00:00,2026-05-11T14:44:44.323830+00:00,hermes,01KRBQ5F4REX6QDDZ8AV74AGRQ:32,Tc2d,4sKs,9c2c5d,9d,6d,505564,hermes,showdown,
