snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRH8FA1YCPBXN5NYZKMNY9SK,01KRH8F9RDPDY0N1DN3WVD766A,,hermes,match_start,5000000,0,5000000,2026-05-13T18:09:36.318358+00:00,
01KRH8FA7R2K79HQ28PS8HAPJ0,01KRH8F9RDPDY0N1DN3WVD766A,,openclaw,match_start,5000000,0,5000000,2026-05-13T18:09:36.504247+00:00,
01KRH8FB87RB20MFTYVJ1RM50D,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FB82F8JJQ07GFD4Z17ZE,hermes,hand_start,5000000,0,5000000,2026-05-13T18:09:37.543802+00:00,1
01KRH8FB88HM4NVT4KJKCBK3Y7,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FB82F8JJQ07GFD4Z17ZE,openclaw,hand_start,5000000,0,5000000,2026-05-13T18:09:37.544311+00:00,1
01KRH8FPZ0H9F1WGA4R7C81DX3,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FB82F8JJQ07GFD4Z17ZE,hermes,hand_end,4900000,0,4900000,2026-05-13T18:09:49.536447+00:00,1
01KRH8FPZ3XZ1Z544TC2D7H96K,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FB82F8JJQ07GFD4Z17ZE,openclaw,hand_end,5100000,0,5100000,2026-05-13T18:09:49.539314+00:00,1
01KRH8FRAC66JWQAASBZXTQVVA,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FRA87T4T8RC1Z2W8DETD,hermes,hand_start,4900000,0,4900000,2026-05-13T18:09:50.925018+00:00,2
01KRH8FRADMR5DXX5W5MTBK51K,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FRA87T4T8RC1Z2W8DETD,openclaw,hand_start,5100000,0,5100000,2026-05-13T18:09:50.925942+00:00,2
01KRH8FXV63YBF5SYR9YRDRJ0W,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FRA87T4T8RC1Z2W8DETD,hermes,hand_end,4850000,0,4850000,2026-05-13T18:09:56.582860+00:00,2
01KRH8FXVBJN6PCXDWCKACPW6P,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FRA87T4T8RC1Z2W8DETD,openclaw,hand_end,5150000,0,5150000,2026-05-13T18:09:56.587096+00:00,2
01KRH8FZ60Y6X75CY381YGMG4A,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FZ5XS2ST07505HVEHXJX,hermes,hand_start,4850000,0,4850000,2026-05-13T18:09:57.952981+00:00,3
01KRH8FZ61658W2R4HDX9K42NC,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FZ5XS2ST07505HVEHXJX,openclaw,hand_start,5150000,0,5150000,2026-05-13T18:09:57.953887+00:00,3
01KRH8GVQBNPQF718ADV527B9P,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FZ5XS2ST07505HVEHXJX,hermes,hand_end,5350000,15860,5334140,2026-05-13T18:10:27.179912+00:00,3
01KRH8GVQFQPCE7C91YB2RMH1T,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8FZ5XS2ST07505HVEHXJX,openclaw,hand_end,4650000,7590,4642410,2026-05-13T18:10:27.183333+00:00,3
01KRH8GX2B04DR8H4PC62S2VA5,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8GX28QRGW9SB5HWZGXM5N,hermes,hand_start,5350000,15860,5334140,2026-05-13T18:10:28.555800+00:00,4
01KRH8GX2C0P0GTEWV6981VZHR,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8GX28QRGW9SB5HWZGXM5N,openclaw,hand_start,4650000,7590,4642410,2026-05-13T18:10:28.556717+00:00,4
01KRH8HR8CTX1XSXA1H2TXBNCV,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8GX28QRGW9SB5HWZGXM5N,hermes,hand_end,4550000,28130,4521870,2026-05-13T18:10:56.396610+00:00,4
01KRH8HR8HKACYDZT9CXNRBNJA,01KRH8F9RDPDY0N1DN3WVD766A,01KRH8GX28QRGW9SB5HWZGXM5N,openclaw,hand_end,5450000,12740,5437260,2026-05-13T18:10:56.401124+00:00,4
