match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRC16RWHYB7F95ZAHQZ85T94,2026-05-11T17:26:24.401992+00:00,2026-05-11T17:30:26.222309+00:00,5000000,50000,100000,100,25,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
