match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRC16RWHYB7F95ZAHQZ85T94,01KRC16TDAY0VHNMPETAXHXRTC,1,2026-05-11T17:26:25.962889+00:00,2026-05-11T17:26:27.631324+00:00,openclaw,hermes,fold,100000,1,0,1257,1257.0,0,1,0,50000,-50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC16YPRM1W25D9R2GA0DZ4W,2,2026-05-11T17:26:30.360160+00:00,2026-05-11T17:26:33.855449+00:00,hermes,openclaw,fold,100000,1,0,2893,2893.0,1,0,0,-50000,50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC174RT7X304FWMVVANTE4H,3,2026-05-11T17:26:36.570724+00:00,2026-05-11T17:26:38.853835+00:00,openclaw,hermes,fold,100000,1,0,1859,1859.0,0,1,0,50000,-50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC179N2C8YRQKNKAFPR0MK4,4,2026-05-11T17:26:41.570513+00:00,2026-05-11T17:26:43.893540+00:00,hermes,openclaw,fold,100000,1,0,1924,1924.0,1,0,0,-50000,50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC17EKDJKQPVFHH4EDY7YKT,5,2026-05-11T17:26:46.637472+00:00,2026-05-11T17:26:50.160946+00:00,openclaw,openclaw,fold,200000,2,0,1914,1549.5,1,1,0,-100000,100000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC17MPENT1APMAX64ZZFKDB,6,2026-05-11T17:26:52.878072+00:00,2026-05-11T17:26:58.490195+00:00,hermes,hermes,fold,200000,2,0,3138,2514.5,1,1,0,100000,-100000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC17X415JF2FSK11QBXVEZS,7,2026-05-11T17:27:01.505309+00:00,2026-05-11T17:27:24.021196+00:00,openclaw,openclaw,showdown,200000,8,0,9759,2734.125,4,4,0,-100000,100000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC18NT8TSS7C0R26YQNMMPE,8,2026-05-11T17:27:26.792589+00:00,2026-05-11T17:27:29.339459+00:00,hermes,openclaw,fold,100000,1,0,2145,2145.0,1,0,0,-50000,50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC18TYMSB930BXWVDCKSB0K,9,2026-05-11T17:27:32.052842+00:00,2026-05-11T17:27:34.332407+00:00,openclaw,hermes,fold,100000,1,0,1876,1876.0,0,1,0,50000,-50000
01KRC16RWHYB7F95ZAHQZ85T94,01KRC18ZSJ392XB1G49JGEYC5D,10,2026-05-11T17:27:37.010245+00:00,2026-05-11T17:28:01.845259+00:00,hermes,openclaw,showdown,7500000,11,0,3779,2196.818181818182,4,7,0,-3750000,3750000
