match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRH8ZMCZ1N5Q10H4MRFXYXKE,2026-05-13T18:18:31.199432+00:00,2026-05-13T18:26:44.564146+00:00,5000000,50000,100000,100,42,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
