match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9TYDZEC0BP36BJT861RTJ,1,2026-05-13T18:33:26.207236+00:00,2026-05-13T18:33:27.958535+00:00,openclaw,hermes,fold,100000,1,0,1344,1344.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9V2RATZK7PTZBHFZBY185,2,2026-05-13T18:33:30.634532+00:00,2026-05-13T18:34:01.957075+00:00,hermes,hermes,fold,2700000,12,0,3304,2558.5,6,6,0,1350000,-1350000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9W3YFJZZS2B0RYK7SHEBY,3,2026-05-13T18:34:04.623047+00:00,2026-05-13T18:34:18.569556+00:00,openclaw,hermes,fold,400000,4,0,5527,3341.5,2,2,0,200000,-200000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9WM7XBQEKS6YMB3GES805,4,2026-05-13T18:34:21.309252+00:00,2026-05-13T18:34:44.491331+00:00,hermes,hermes,fold,200000,5,0,12378,4502.4,2,3,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XDRN2NFPQSMCMQA6FVKP,5,2026-05-13T18:34:47.445915+00:00,2026-05-13T18:34:49.386592+00:00,openclaw,hermes,fold,100000,1,0,1521,1521.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,6,2026-05-13T18:34:52.227176+00:00,2026-05-13T18:35:13.086377+00:00,hermes,hermes,fold,900000,10,0,3059,2019.8,4,6,0,450000,-450000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,7,2026-05-13T18:35:16.053779+00:00,2026-05-13T18:35:25.840151+00:00,openclaw,hermes,fold,400000,4,0,2543,2307.75,2,2,0,200000,-200000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,8,2026-05-13T18:35:28.618211+00:00,2026-05-13T18:35:31.657750+00:00,hermes,openclaw,fold,100000,1,0,2637,2637.0,1,0,0,-50000,50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YVKAG55VF3BBNGDAVMWM,9,2026-05-13T18:35:34.378156+00:00,2026-05-13T18:35:36.545855+00:00,openclaw,hermes,fold,100000,1,0,1735,1735.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z0G02HQXP832S0WQMMJT,10,2026-05-13T18:35:39.392946+00:00,2026-05-13T18:35:44.060536+00:00,hermes,hermes,fold,200000,2,0,2436,2115.5,1,1,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Z7PTDTYMBZPNWWMNVJ1Z,11,2026-05-13T18:35:46.778192+00:00,2026-05-13T18:35:57.025737+00:00,openclaw,openclaw,fold,400000,5,0,2570,1933.4,3,2,0,-200000,200000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZMC3DNMNT25M7G2RWQEF,12,2026-05-13T18:35:59.747538+00:00,2026-05-13T18:36:05.059945+00:00,hermes,hermes,fold,200000,2,0,2975,2444.5,1,1,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9ZW6XS6HXA2PDWHV9739C,13,2026-05-13T18:36:07.773359+00:00,2026-05-13T18:36:11.387582+00:00,openclaw,hermes,fold,100000,1,0,2835,2835.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA02D5JK04WQD6S6FB3JYV,14,2026-05-13T18:36:14.118002+00:00,2026-05-13T18:36:18.921731+00:00,hermes,hermes,fold,200000,2,0,2659,2189.5,1,1,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA09RCY5Y6RNECHXZ8VYBY,15,2026-05-13T18:36:21.644867+00:00,2026-05-13T18:36:24.081422+00:00,openclaw,hermes,fold,100000,1,0,2033,2033.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0ESKZYHGTZZCTK3EEY6M,16,2026-05-13T18:36:26.803428+00:00,2026-05-13T18:36:32.453501+00:00,hermes,hermes,fold,200000,2,0,2806,2539.5,1,1,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0Q95P2Q6PM6BT79TX62H,17,2026-05-13T18:36:35.493181+00:00,2026-05-13T18:36:37.879155+00:00,openclaw,hermes,fold,100000,1,0,1973,1973.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA0W9CNHYZBTSZB1ZBCHQS,18,2026-05-13T18:36:40.620576+00:00,2026-05-13T18:36:56.555903+00:00,hermes,hermes,fold,450000,5,0,6261,3067.4,2,3,0,225000,-225000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1EM0H3EEXW0C1AZKPQMR,19,2026-05-13T18:36:59.392579+00:00,2026-05-13T18:37:02.027191+00:00,openclaw,hermes,fold,100000,1,0,2218,2218.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1KVFCEMMDTZAM47G532E,20,2026-05-13T18:37:04.752011+00:00,2026-05-13T18:37:07.562574+00:00,hermes,openclaw,fold,100000,1,0,2404,2404.0,1,0,0,-50000,50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1SJYGFJTGQ9YWAQZHEY9,21,2026-05-13T18:37:10.622746+00:00,2026-05-13T18:37:12.651991+00:00,openclaw,hermes,fold,100000,1,0,1617,1617.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA1Y7W2DDEZ5C2V10PY74P,22,2026-05-13T18:37:15.388927+00:00,2026-05-13T18:37:34.162106+00:00,hermes,hermes,fold,200000,5,0,7560,3486.2,2,3,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2KANZ16FYE0JRN6YWPF4,23,2026-05-13T18:37:36.981136+00:00,2026-05-13T18:37:39.256231+00:00,openclaw,hermes,fold,100000,1,0,1848,1848.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA2R911GP7XHWCCM01QSKK,24,2026-05-13T18:37:42.049175+00:00,2026-05-13T18:37:47.746590+00:00,hermes,hermes,fold,200000,2,0,2878,2586.0,1,1,0,100000,-100000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA30GVAZWBCEDDW7191072,25,2026-05-13T18:37:50.491395+00:00,2026-05-13T18:37:52.976948+00:00,openclaw,hermes,fold,100000,1,0,2080,2080.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA35NHS6WZQAT9QB85VEQR,26,2026-05-13T18:37:55.761462+00:00,2026-05-13T18:38:05.665002+00:00,hermes,hermes,fold,400000,5,0,2779,1866.6,2,3,0,200000,-200000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3J18WRFX0JHX8JMQPK68,27,2026-05-13T18:38:08.424519+00:00,2026-05-13T18:38:09.975554+00:00,openclaw,hermes,fold,100000,1,0,1152,1152.0,0,1,0,50000,-50000
01KRH9TWVP46N1W1Q3HPGJFXKN,01KRHA3P6EW3G6B53N8V3EN0DE,28,2026-05-13T18:38:12.686333+00:00,2026-05-13T18:38:15.788398+00:00,hermes,openclaw,fold,100000,1,0,2686,2686.0,1,0,0,-50000,50000
