snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRH9TX5PTGECA7SNJS213JQM,01KRH9TWVP46N1W1Q3HPGJFXKN,,hermes,match_start,5000000,0,5000000,2026-05-13T18:33:24.918748+00:00,
01KRH9TXBGXJQ45W8HQTV46678,01KRH9TWVP46N1W1Q3HPGJFXKN,,openclaw,match_start,5000000,0,5000000,2026-05-13T18:33:25.104854+00:00,
01KRH9TYE1DJZRZ1NV3PEBBH86,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9TYDZEC0BP36BJT861RTJ,hermes,hand_start,5000000,0,5000000,2026-05-13T18:33:26.209895+00:00,1
01KRH9TYE2JDXJ4P14RZ6XYJHV,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9TYDZEC0BP36BJT861RTJ,openclaw,hand_start,5000000,0,5000000,2026-05-13T18:33:26.210191+00:00,1
01KRH9V1D91KFW70Y304PJ81PJ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9TYDZEC0BP36BJT861RTJ,hermes,hand_end,5050000,0,5050000,2026-05-13T18:33:29.257417+00:00,1
01KRH9V1DC6GC1FXCSWDQ9NKS4,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9TYDZEC0BP36BJT861RTJ,openclaw,hand_end,4950000,0,4950000,2026-05-13T18:33:29.260547+00:00,1
01KRH9V2RCZ1HN8T5R3ABSYJJ7,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9V2RATZK7PTZBHFZBY185,hermes,hand_start,5050000,0,5050000,2026-05-13T18:33:30.636484+00:00,2
01KRH9V2RCNFBMR05XX53D4EXB,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9V2RATZK7PTZBHFZBY185,openclaw,hand_start,4950000,0,4950000,2026-05-13T18:33:30.636950+00:00,2
01KRH9W2KAZDQD107JCVGZ6E39,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9V2RATZK7PTZBHFZBY185,hermes,hand_end,6400000,3265,6396735,2026-05-13T18:34:03.242515+00:00,2
01KRH9W2KC90T3Q96JZDWYZKNK,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9V2RATZK7PTZBHFZBY185,openclaw,hand_end,3600000,1334,3598666,2026-05-13T18:34:03.244556+00:00,2
01KRH9W3YJ2C3S3PXV94GX4ES3,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9W3YFJZZS2B0RYK7SHEBY,hermes,hand_start,6400000,9785,6390215,2026-05-13T18:34:04.626432+00:00,3
01KRH9W3YJPY7PRMVQP171CVSZ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9W3YFJZZS2B0RYK7SHEBY,openclaw,hand_start,3600000,1804,3598196,2026-05-13T18:34:04.627015+00:00,3
01KRH9WJWQ4D0P6FNTQ8QXW7G7,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9W3YFJZZS2B0RYK7SHEBY,hermes,hand_end,6600000,19640,6580360,2026-05-13T18:34:19.927853+00:00,3
01KRH9WJWTZ4ZATMFPZESP01SH,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9W3YFJZZS2B0RYK7SHEBY,openclaw,hand_end,3400000,2582,3397418,2026-05-13T18:34:19.930290+00:00,3
01KRH9WM80BZAHKFWKH184HWC7,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9WM7XBQEKS6YMB3GES805,hermes,hand_start,6600000,19640,6580360,2026-05-13T18:34:21.312537+00:00,4
01KRH9WM81EMDE4FEGDAYM36XT,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9WM7XBQEKS6YMB3GES805,openclaw,hand_start,3400000,2582,3397418,2026-05-13T18:34:21.313178+00:00,4
01KRH9XC8S405Y3YMZPRTJGF95,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9WM7XBQEKS6YMB3GES805,hermes,hand_end,6700000,26165,6673835,2026-05-13T18:34:45.913820+00:00,4
01KRH9XC8X7N6RMV3V60DZPR6W,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9WM7XBQEKS6YMB3GES805,openclaw,hand_end,3300000,3292,3296708,2026-05-13T18:34:45.917061+00:00,4
01KRH9XDRQHP20GXRTXBN1K2DG,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XDRN2NFPQSMCMQA6FVKP,hermes,hand_start,6700000,26165,6673835,2026-05-13T18:34:47.447490+00:00,5
01KRH9XDRR7AR6KQS4WA0YMEMN,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XDRN2NFPQSMCMQA6FVKP,openclaw,hand_start,3300000,3292,3296708,2026-05-13T18:34:47.448308+00:00,5
01KRH9XH1NZ0FYNGDPW9RHBTF7,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XDRN2NFPQSMCMQA6FVKP,hermes,hand_end,6750000,29405,6720595,2026-05-13T18:34:50.805221+00:00,5
01KRH9XH1QH9YVAAXCXMM4GZMB,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XDRN2NFPQSMCMQA6FVKP,openclaw,hand_end,3250000,3292,3246708,2026-05-13T18:34:50.807466+00:00,5
01KRH9XJE5ZKFSM5PDWS3V88HC,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,hermes,hand_start,6750000,29405,6720595,2026-05-13T18:34:52.229515+00:00,6
01KRH9XJE6YSBWTVM84GQSMPZA,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,openclaw,hand_start,3250000,3292,3246708,2026-05-13T18:34:52.230261+00:00,6
01KRH9Y85MKQZX3TQ9MECKWPHH,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,hermes,hand_end,7200000,39150,7160850,2026-05-13T18:35:14.484087+00:00,6
01KRH9Y85RVAY0SMKGPQ7ZM3M9,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9XJE3C8K7EX0NZSKE849E,openclaw,hand_end,2800000,5109,2794891,2026-05-13T18:35:14.488366+00:00,6
01KRH9Y9PSSYEQ70AS4ETDBESJ,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,hermes,hand_start,7200000,39150,7160850,2026-05-13T18:35:16.057217+00:00,7
01KRH9Y9PSZ8WQT0X7EC25D29G,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,openclaw,hand_start,2800000,5457,2794543,2026-05-13T18:35:16.057659+00:00,7
01KRH9YMKYWNJZJ78BECFK4RV3,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,hermes,hand_end,7400000,42430,7357570,2026-05-13T18:35:27.230465+00:00,7
01KRH9YMM2PXG97CCFWFS1S06G,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9Y9PNNZJDH1KCTNYFGBQQ,openclaw,hand_end,2600000,6104,2593896,2026-05-13T18:35:27.234303+00:00,7
01KRH9YNZE210ETR4T41C4HQWA,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,hermes,hand_start,7400000,45685,7354315,2026-05-13T18:35:28.622989+00:00,8
01KRH9YNZFJ6VD9XGSS5FC5P5Z,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,openclaw,hand_start,2600000,6104,2593896,2026-05-13T18:35:28.623918+00:00,8
01KRH9YT7SYC0TGEE8N33RCDZ4,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,hermes,hand_end,7350000,45685,7304315,2026-05-13T18:35:32.986007+00:00,8
01KRH9YT7YW0BN9WGAC0C4NNSM,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YNZA8734HMB44AQREXB6,openclaw,hand_end,2650000,6632,2643368,2026-05-13T18:35:32.990546+00:00,8
01KRH9YVKDHQ3DS1Z6BRP04NC2,01KRH9TWVP46N1W1Q3HPGJFXKN,01KRH9YVKAG55VF3BBNGDAVMWM,hermes,hand_start,7350000,48955,7301045,2026-05-13T18:35:34.381747+00:00,9
