hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRH9TYDZEC0BP36BJT861RTJ,01KRH9TWVP46N1W1Q3HPGJFXKN,1,2026-05-13T18:33:26.207236+00:00,2026-05-13T18:33:27.958535+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:1,9hJc,9c7s,,,,100000,hermes,fold,
01KRH9V2RATZK7PTZBHFZBY185,01KRH9TWVP46N1W1Q3HPGJFXKN,2,2026-05-13T18:33:30.634532+00:00,2026-05-13T18:34:01.957075+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:2,KhTh,JsKd,,,,2700000,hermes,fold,
01KRH9W3YFJZZS2B0RYK7SHEBY,01KRH9TWVP46N1W1Q3HPGJFXKN,3,2026-05-13T18:34:04.623047+00:00,2026-05-13T18:34:18.569556+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:3,Kd8d,JdTd,7s2sKh,,,400000,hermes,fold,
01KRH9WM7XBQEKS6YMB3GES805,01KRH9TWVP46N1W1Q3HPGJFXKN,4,2026-05-13T18:34:21.309252+00:00,2026-05-13T18:34:44.491331+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:4,8h6c,Kd5c,AdAs8c,,,200000,hermes,fold,
01KRH9XDRN2NFPQSMCMQA6FVKP,01KRH9TWVP46N1W1Q3HPGJFXKN,5,2026-05-13T18:34:47.445915+00:00,2026-05-13T18:34:49.386592+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:5,2c6s,4hQs,,,,100000,hermes,fold,
01KRH9XJE3C8K7EX0NZSKE849E,01KRH9TWVP46N1W1Q3HPGJFXKN,6,2026-05-13T18:34:52.227176+00:00,2026-05-13T18:35:13.086377+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:6,As9d,5dAd,QcJh3s,2h,Ts,900000,hermes,fold,
01KRH9Y9PNNZJDH1KCTNYFGBQQ,01KRH9TWVP46N1W1Q3HPGJFXKN,7,2026-05-13T18:35:16.053779+00:00,2026-05-13T18:35:25.840151+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:7,5h8h,Ac4h,6h5dTc,,,400000,hermes,fold,
01KRH9YNZA8734HMB44AQREXB6,01KRH9TWVP46N1W1Q3HPGJFXKN,8,2026-05-13T18:35:28.618211+00:00,2026-05-13T18:35:31.657750+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:8,3d8h,7s9h,,,,100000,openclaw,fold,
01KRH9YVKAG55VF3BBNGDAVMWM,01KRH9TWVP46N1W1Q3HPGJFXKN,9,2026-05-13T18:35:34.378156+00:00,2026-05-13T18:35:36.545855+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:9,6c2c,Ah7d,,,,100000,hermes,fold,
01KRH9Z0G02HQXP832S0WQMMJT,01KRH9TWVP46N1W1Q3HPGJFXKN,10,2026-05-13T18:35:39.392946+00:00,2026-05-13T18:35:44.060536+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:10,TcQd,9s7h,,,,200000,hermes,fold,
01KRH9Z7PTDTYMBZPNWWMNVJ1Z,01KRH9TWVP46N1W1Q3HPGJFXKN,11,2026-05-13T18:35:46.778192+00:00,2026-05-13T18:35:57.025737+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:11,6c7s,ThKc,JhQh2c,,,400000,openclaw,fold,
01KRH9ZMC3DNMNT25M7G2RWQEF,01KRH9TWVP46N1W1Q3HPGJFXKN,12,2026-05-13T18:35:59.747538+00:00,2026-05-13T18:36:05.059945+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:12,Ah6c,3s9c,,,,200000,hermes,fold,
01KRH9ZW6XS6HXA2PDWHV9739C,01KRH9TWVP46N1W1Q3HPGJFXKN,13,2026-05-13T18:36:07.773359+00:00,2026-05-13T18:36:11.387582+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:13,9d7d,5h8c,,,,100000,hermes,fold,
01KRHA02D5JK04WQD6S6FB3JYV,01KRH9TWVP46N1W1Q3HPGJFXKN,14,2026-05-13T18:36:14.118002+00:00,2026-05-13T18:36:18.921731+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:14,9dKs,Kh7s,,,,200000,hermes,fold,
01KRHA09RCY5Y6RNECHXZ8VYBY,01KRH9TWVP46N1W1Q3HPGJFXKN,15,2026-05-13T18:36:21.644867+00:00,2026-05-13T18:36:24.081422+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:15,9d7d,5cJd,,,,100000,hermes,fold,
01KRHA0ESKZYHGTZZCTK3EEY6M,01KRH9TWVP46N1W1Q3HPGJFXKN,16,2026-05-13T18:36:26.803428+00:00,2026-05-13T18:36:32.453501+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:16,QdJh,Qs2d,,,,200000,hermes,fold,
01KRHA0Q95P2Q6PM6BT79TX62H,01KRH9TWVP46N1W1Q3HPGJFXKN,17,2026-05-13T18:36:35.493181+00:00,2026-05-13T18:36:37.879155+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:17,ThKc,4sQh,,,,100000,hermes,fold,
01KRHA0W9CNHYZBTSZB1ZBCHQS,01KRH9TWVP46N1W1Q3HPGJFXKN,18,2026-05-13T18:36:40.620576+00:00,2026-05-13T18:36:56.555903+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:18,TsAd,ThJh,2d6hKd,,,450000,hermes,fold,
01KRHA1EM0H3EEXW0C1AZKPQMR,01KRH9TWVP46N1W1Q3HPGJFXKN,19,2026-05-13T18:36:59.392579+00:00,2026-05-13T18:37:02.027191+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:19,9cTc,Td6c,,,,100000,hermes,fold,
01KRHA1KVFCEMMDTZAM47G532E,01KRH9TWVP46N1W1Q3HPGJFXKN,20,2026-05-13T18:37:04.752011+00:00,2026-05-13T18:37:07.562574+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:20,5s2s,9sTh,,,,100000,openclaw,fold,
01KRHA1SJYGFJTGQ9YWAQZHEY9,01KRH9TWVP46N1W1Q3HPGJFXKN,21,2026-05-13T18:37:10.622746+00:00,2026-05-13T18:37:12.651991+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:21,7h5h,2h6d,,,,100000,hermes,fold,
01KRHA1Y7W2DDEZ5C2V10PY74P,01KRH9TWVP46N1W1Q3HPGJFXKN,22,2026-05-13T18:37:15.388927+00:00,2026-05-13T18:37:34.162106+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:22,6d7d,9dQs,4c4h3c,,,200000,hermes,fold,
01KRHA2KANZ16FYE0JRN6YWPF4,01KRH9TWVP46N1W1Q3HPGJFXKN,23,2026-05-13T18:37:36.981136+00:00,2026-05-13T18:37:39.256231+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:23,Ts3h,4c8d,,,,100000,hermes,fold,
01KRHA2R911GP7XHWCCM01QSKK,01KRH9TWVP46N1W1Q3HPGJFXKN,24,2026-05-13T18:37:42.049175+00:00,2026-05-13T18:37:47.746590+00:00,hermes,01KRH9TWVP46N1W1Q3HPGJFXKN:24,KdJc,8d3c,,,,200000,hermes,fold,
01KRHA30GVAZWBCEDDW7191072,01KRH9TWVP46N1W1Q3HPGJFXKN,25,2026-05-13T18:37:50.491395+00:00,2026-05-13T18:37:52.976948+00:00,openclaw,01KRH9TWVP46N1W1Q3HPGJFXKN:25,ThQh,9s6s,,,,100000,hermes,fold,
