match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV0JVMWRX2MR9R50JGKKGX,1,2026-05-11T15:38:10.164623+00:00,2026-05-11T15:38:17.380687+00:00,openclaw,openclaw,fold,200000,2,0,5415,3314.5,1,1,0,-100000,100000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV0WN5FJWMHP5ND68G3F72,2,2026-05-11T15:38:20.197969+00:00,2026-05-11T15:38:47.669651+00:00,hermes,hermes,fold,500000,7,0,5734,3846.0,3,4,0,250000,-250000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV1T3B6V91CXJCZYQJ1T9B,3,2026-05-11T15:38:50.347610+00:00,2026-05-11T15:39:01.569344+00:00,openclaw,openclaw,fold,200000,2,0,6852,5354.0,1,1,0,-100000,100000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV27NAFQ1YA53DY6T3SG9Q,4,2026-05-11T15:39:04.235000+00:00,2026-05-11T15:39:09.061213+00:00,hermes,openclaw,fold,100000,1,0,4448,4448.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV2EZ5GMENJFEKXWBFAHF7,5,2026-05-11T15:39:11.717705+00:00,2026-05-11T15:39:26.869738+00:00,openclaw,openclaw,fold,400000,5,0,3873,2916.8,3,2,0,-200000,200000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV30EKWPP1ZDG692EPPERF,6,2026-05-11T15:39:29.619785+00:00,2026-05-11T15:39:33.222303+00:00,hermes,openclaw,fold,100000,1,0,3197,3197.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV36KR0XEFF6Y4KAVEM0BK,7,2026-05-11T15:39:35.928270+00:00,2026-05-11T15:39:59.604172+00:00,openclaw,openclaw,fold,400000,5,0,7998,4630.6,3,2,0,-200000,200000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV40CW9SDM3EJY1S9RWGCX,8,2026-05-11T15:40:02.332036+00:00,2026-05-11T15:40:08.134248+00:00,hermes,openclaw,fold,100000,1,0,5294,5294.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV48N6CX4CX29K9FDNMJVS,9,2026-05-11T15:40:10.790664+00:00,2026-05-11T15:40:43.493343+00:00,openclaw,hermes,showdown,8927848,7,0,7646,4585.142857142857,3,4,0,4463924,-4463924
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV5B5Z3AG5V306DYBRXXKA,10,2026-05-11T15:40:46.143093+00:00,2026-05-11T15:40:50.356649+00:00,hermes,openclaw,fold,100000,1,0,3736,3736.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV5HX6ZYG6XHRSDQW52ZVJ,11,2026-05-11T15:40:53.030604+00:00,2026-05-11T15:40:59.040837+00:00,openclaw,openclaw,fold,200000,2,0,3856,2719.0,1,1,0,-100000,100000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV5THNR2NFYSVDMF37R3F5,12,2026-05-11T15:41:01.877438+00:00,2026-05-11T15:41:32.959575+00:00,hermes,split,showdown,0,8,0,6845,3811.75,4,4,0,0,0
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV6VHRZG40D09APJK0KDZZ,13,2026-05-11T15:41:35.672097+00:00,2026-05-11T15:41:43.202832+00:00,openclaw,openclaw,fold,200000,2,0,4886,3489.0,1,1,0,-100000,100000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV75Y4P0M8KSAQCJS772QR,14,2026-05-11T15:41:46.308125+00:00,2026-05-11T15:41:52.191998+00:00,hermes,openclaw,fold,100000,1,0,5290,5290.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV7EDH05CHFZMFN31H3CAT,15,2026-05-11T15:41:54.993914+00:00,2026-05-11T15:42:01.943448+00:00,openclaw,openclaw,fold,200000,2,0,4022,3205.5,1,1,0,-100000,100000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV7QXZX7C4AQFKYRXHM1SZ,16,2026-05-11T15:42:04.735541+00:00,2026-05-11T15:42:08.794771+00:00,hermes,openclaw,fold,100000,1,0,3649,3649.0,1,0,0,-50000,50000
01KRBV0HCFB0ZGT23R0XV67SSS,01KRBV7YHV577GSP0AYJADWGBQ,17,2026-05-11T15:42:11.515852+00:00,2026-05-11T15:42:32.833692+00:00,openclaw,hermes,showdown,2940914,6,0,7876,3450.3333333333335,3,3,0,1470457,-1470457
