hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRBV0JVMWRX2MR9R50JGKKGX,01KRBV0HCFB0ZGT23R0XV67SSS,1,2026-05-11T15:38:10.164623+00:00,2026-05-11T15:38:17.380687+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:1,Jh3s,AsKd,,,,200000,openclaw,fold,
01KRBV0WN5FJWMHP5ND68G3F72,01KRBV0HCFB0ZGT23R0XV67SSS,2,2026-05-11T15:38:20.197969+00:00,2026-05-11T15:38:47.669651+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:2,KdAc,Qs9d,2c3hTh,Kc,,500000,hermes,fold,
01KRBV1T3B6V91CXJCZYQJ1T9B,01KRBV0HCFB0ZGT23R0XV67SSS,3,2026-05-11T15:38:50.347610+00:00,2026-05-11T15:39:01.569344+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:3,3dQc,Kd7d,,,,200000,openclaw,fold,
01KRBV27NAFQ1YA53DY6T3SG9Q,01KRBV0HCFB0ZGT23R0XV67SSS,4,2026-05-11T15:39:04.235000+00:00,2026-05-11T15:39:09.061213+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:4,4c7c,Ac8d,,,,100000,openclaw,fold,
01KRBV2EZ5GMENJFEKXWBFAHF7,01KRBV0HCFB0ZGT23R0XV67SSS,5,2026-05-11T15:39:11.717705+00:00,2026-05-11T15:39:26.869738+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:5,Ks3s,QcQh,As2d6c,,,400000,openclaw,fold,
01KRBV30EKWPP1ZDG692EPPERF,01KRBV0HCFB0ZGT23R0XV67SSS,6,2026-05-11T15:39:29.619785+00:00,2026-05-11T15:39:33.222303+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:6,7h3h,9c9d,,,,100000,openclaw,fold,
01KRBV36KR0XEFF6Y4KAVEM0BK,01KRBV0HCFB0ZGT23R0XV67SSS,7,2026-05-11T15:39:35.928270+00:00,2026-05-11T15:39:59.604172+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:7,8cAh,JdQc,Jc7d5c,,,400000,openclaw,fold,
01KRBV40CW9SDM3EJY1S9RWGCX,01KRBV0HCFB0ZGT23R0XV67SSS,8,2026-05-11T15:40:02.332036+00:00,2026-05-11T15:40:08.134248+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:8,4h6h,Jh5c,,,,100000,openclaw,fold,
01KRBV48N6CX4CX29K9FDNMJVS,01KRBV0HCFB0ZGT23R0XV67SSS,9,2026-05-11T15:40:10.790664+00:00,2026-05-11T15:40:43.493343+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:9,AdQh,TcQd,6hQc8d,4s,5d,8927848,hermes,showdown,
01KRBV5B5Z3AG5V306DYBRXXKA,01KRBV0HCFB0ZGT23R0XV67SSS,10,2026-05-11T15:40:46.143093+00:00,2026-05-11T15:40:50.356649+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:10,5c9c,3sAc,,,,100000,openclaw,fold,
01KRBV5HX6ZYG6XHRSDQW52ZVJ,01KRBV0HCFB0ZGT23R0XV67SSS,11,2026-05-11T15:40:53.030604+00:00,2026-05-11T15:40:59.040837+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:11,4s7s,QcTc,,,,200000,openclaw,fold,
01KRBV5THNR2NFYSVDMF37R3F5,01KRBV0HCFB0ZGT23R0XV67SSS,12,2026-05-11T15:41:01.877438+00:00,2026-05-11T15:41:32.959575+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:12,3d3c,2c3h,7h7dJc,4s,4h,0,split,showdown,
01KRBV6VHRZG40D09APJK0KDZZ,01KRBV0HCFB0ZGT23R0XV67SSS,13,2026-05-11T15:41:35.672097+00:00,2026-05-11T15:41:43.202832+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:13,8h4s,7d5d,,,,200000,openclaw,fold,
01KRBV75Y4P0M8KSAQCJS772QR,01KRBV0HCFB0ZGT23R0XV67SSS,14,2026-05-11T15:41:46.308125+00:00,2026-05-11T15:41:52.191998+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:14,2c8c,7d6s,,,,100000,openclaw,fold,
01KRBV7EDH05CHFZMFN31H3CAT,01KRBV0HCFB0ZGT23R0XV67SSS,15,2026-05-11T15:41:54.993914+00:00,2026-05-11T15:42:01.943448+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:15,4d8s,QcQh,,,,200000,openclaw,fold,
01KRBV7QXZX7C4AQFKYRXHM1SZ,01KRBV0HCFB0ZGT23R0XV67SSS,16,2026-05-11T15:42:04.735541+00:00,2026-05-11T15:42:08.794771+00:00,hermes,01KRBV0HCFB0ZGT23R0XV67SSS:16,Qd4d,6dTh,,,,100000,openclaw,fold,
01KRBV7YHV577GSP0AYJADWGBQ,01KRBV0HCFB0ZGT23R0XV67SSS,17,2026-05-11T15:42:11.515852+00:00,2026-05-11T15:42:32.833692+00:00,openclaw,01KRBV0HCFB0ZGT23R0XV67SSS:17,9d9c,7cAh,7d8h5h,6c,8s,2940914,hermes,showdown,
