snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRHCRQZQGGBYCX4EZPYKES9P,01KRHCRPWBSFP8NP661689YV9A,,hermes,match_start,5000000,0,5000000,2026-05-13T19:24:39.799932+00:00,
01KRHCRR60SNQBNF9TTYCNR8EV,01KRHCRPWBSFP8NP661689YV9A,,openclaw,match_start,5000000,0,5000000,2026-05-13T19:24:40.000864+00:00,
01KRHCRSBGTVA25J8PJ17JGH6B,01KRHCRPWBSFP8NP661689YV9A,01KRHCRSBCCQ0790V8JDJP7XFH,hermes,hand_start,5000000,0,5000000,2026-05-13T19:24:41.200696+00:00,1
01KRHCRSBH7WWEFP0MAQMCEQ6P,01KRHCRPWBSFP8NP661689YV9A,01KRHCRSBCCQ0790V8JDJP7XFH,openclaw,hand_start,5000000,0,5000000,2026-05-13T19:24:41.201204+00:00,1
01KRHCRWTZ57QKY314T3CT015R,01KRHCRPWBSFP8NP661689YV9A,01KRHCRSBCCQ0790V8JDJP7XFH,hermes,hand_end,5050000,0,5050000,2026-05-13T19:24:44.767671+00:00,1
01KRHCRWV2CHPDHX7911P3BW51,01KRHCRPWBSFP8NP661689YV9A,01KRHCRSBCCQ0790V8JDJP7XFH,openclaw,hand_end,4950000,0,4950000,2026-05-13T19:24:44.770446+00:00,1
01KRHCRY6J08M5GQ032RCSVM10,01KRHCRPWBSFP8NP661689YV9A,01KRHCRY6GSQWK97J82M8YBFDA,hermes,hand_start,5050000,0,5050000,2026-05-13T19:24:46.162259+00:00,2
01KRHCRY6J300XT3T5GEMXG5DP,01KRHCRPWBSFP8NP661689YV9A,01KRHCRY6GSQWK97J82M8YBFDA,openclaw,hand_start,4950000,0,4950000,2026-05-13T19:24:46.162637+00:00,2
01KRHCS3Q94AC5XQ8NB9HMCV54,01KRHCRPWBSFP8NP661689YV9A,01KRHCRY6GSQWK97J82M8YBFDA,hermes,hand_end,5000000,0,5000000,2026-05-13T19:24:51.817561+00:00,2
01KRHCS3QCREYKNCW9142DPBJ8,01KRHCRPWBSFP8NP661689YV9A,01KRHCRY6GSQWK97J82M8YBFDA,openclaw,hand_end,5000000,0,5000000,2026-05-13T19:24:51.820441+00:00,2
01KRHCS522FF265BX2G2F2NQJ3,01KRHCRPWBSFP8NP661689YV9A,01KRHCS51Z9WT60HED7EXTQ250,hermes,hand_start,5000000,0,5000000,2026-05-13T19:24:53.186359+00:00,3
01KRHCS522PV4WFCS1FRJ8BQ3N,01KRHCRPWBSFP8NP661689YV9A,01KRHCS51Z9WT60HED7EXTQ250,openclaw,hand_start,5000000,0,5000000,2026-05-13T19:24:53.186887+00:00,3
01KRHCS8AS1DP8NEM9EZ5A5NYW,01KRHCRPWBSFP8NP661689YV9A,01KRHCS51Z9WT60HED7EXTQ250,hermes,hand_end,5050000,0,5050000,2026-05-13T19:24:56.537824+00:00,3
01KRHCS8AXNRYX51Y6G6AMW2TT,01KRHCRPWBSFP8NP661689YV9A,01KRHCS51Z9WT60HED7EXTQ250,openclaw,hand_end,4950000,0,4950000,2026-05-13T19:24:56.541710+00:00,3
01KRHCS9NKFYY3V6TRY5CAQES0,01KRHCRPWBSFP8NP661689YV9A,01KRHCS9NJD3TA43MJB1PGXCD9,hermes,hand_start,5050000,0,5050000,2026-05-13T19:24:57.907883+00:00,4
01KRHCS9NMS2Z9HCBPDQW5W998,01KRHCRPWBSFP8NP661689YV9A,01KRHCS9NJD3TA43MJB1PGXCD9,openclaw,hand_start,4950000,0,4950000,2026-05-13T19:24:57.908330+00:00,4
01KRHCSEHFTJF9YBB26NH2QR78,01KRHCRPWBSFP8NP661689YV9A,01KRHCS9NJD3TA43MJB1PGXCD9,hermes,hand_end,5000000,0,5000000,2026-05-13T19:25:02.895499+00:00,4
01KRHCSEHK3VP1T7TYJ8KVXB7M,01KRHCRPWBSFP8NP661689YV9A,01KRHCS9NJD3TA43MJB1PGXCD9,openclaw,hand_end,5000000,410,4999590,2026-05-13T19:25:02.899500+00:00,4
01KRHCSFWK0E7QVDH0YZWZGT8W,01KRHCRPWBSFP8NP661689YV9A,01KRHCSFWFZ79H3NP3D3CWCS9S,hermes,hand_start,5000000,0,5000000,2026-05-13T19:25:04.275138+00:00,5
01KRHCSFWKQX6B0KYMK27VH9S3,01KRHCRPWBSFP8NP661689YV9A,01KRHCSFWFZ79H3NP3D3CWCS9S,openclaw,hand_start,5000000,410,4999590,2026-05-13T19:25:04.275898+00:00,5
01KRHCT5Y487SS9DN7EPJWFYKV,01KRHCRPWBSFP8NP661689YV9A,01KRHCSFWFZ79H3NP3D3CWCS9S,hermes,hand_end,4900000,8538,4891462,2026-05-13T19:25:26.852545+00:00,5
01KRHCT5Y8B3GCFTCS714TJ9J0,01KRHCRPWBSFP8NP661689YV9A,01KRHCSFWFZ79H3NP3D3CWCS9S,openclaw,hand_end,5100000,790,5099210,2026-05-13T19:25:26.856528+00:00,5
01KRHCT7EW5MA75MMHQ6KMMNR9,01KRHCRPWBSFP8NP661689YV9A,01KRHCT7ESTK6DNARV8JTJ1NVM,hermes,hand_start,4900000,8538,4891462,2026-05-13T19:25:28.412973+00:00,6
01KRHCT7EXMS29CA2DJ97859Q9,01KRHCRPWBSFP8NP661689YV9A,01KRHCT7ESTK6DNARV8JTJ1NVM,openclaw,hand_start,5100000,790,5099210,2026-05-13T19:25:28.413979+00:00,6
01KRHCTFNDZDTHDSJAEDEANQH7,01KRHCRPWBSFP8NP661689YV9A,01KRHCT7ESTK6DNARV8JTJ1NVM,hermes,hand_end,4850000,8538,4841462,2026-05-13T19:25:36.814004+00:00,6
01KRHCTFNJ0YXNNPF2SVYN7YDY,01KRHCRPWBSFP8NP661689YV9A,01KRHCT7ESTK6DNARV8JTJ1NVM,openclaw,hand_end,5150000,1330,5148670,2026-05-13T19:25:36.818032+00:00,6
