match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRHEJWN7NGRR22J377DJHV74,01KRHEJYY5Z7P8K98QN5J1Z48D,1,2026-05-13T19:56:27.461326+00:00,2026-05-13T19:56:54.292383+00:00,openclaw,hermes,fold,1000000,7,0,4753,3534.714285714286,3,4,0,500000,-500000
01KRHEJWN7NGRR22J377DJHV74,01KRHEKXWC6ZQWVSB85RGW2FVB,2,2026-05-13T19:56:59.148752+00:00,2026-05-13T19:57:11.657595+00:00,hermes,openclaw,fold,100000,1,0,11857,11857.0,1,0,0,-50000,50000
01KRHEJWN7NGRR22J377DJHV74,01KRHEMGKW7NQ0NRY1HSDGC3PV,3,2026-05-13T19:57:18.332384+00:00,2026-05-13T19:57:27.540572+00:00,openclaw,hermes,fold,100000,1,0,6687,6687.0,0,1,0,50000,-50000
01KRHEJWN7NGRR22J377DJHV74,01KRHEMWB41P4FRXTC0EYA74E0,4,2026-05-13T19:57:30.340775+00:00,2026-05-13T19:57:46.828225+00:00,hermes,hermes,fold,200000,2,0,10514,6625.5,1,1,0,100000,-100000
01KRHEJWN7NGRR22J377DJHV74,01KRHENFCF5FN4CR508J1WXG6X,5,2026-05-13T19:57:49.839845+00:00,2026-05-13T19:58:23.064551+00:00,openclaw,hermes,fold,1800000,10,0,5384,3251.7,5,5,0,900000,-900000
01KRHEJWN7NGRR22J377DJHV74,01KRHEPN0QY84AACT3P3VXY852,6,2026-05-13T19:58:28.375418+00:00,2026-05-13T19:58:31.152701+00:00,hermes,openclaw,fold,100000,1,0,2348,2348.0,1,0,0,-50000,50000
01KRHEJWN7NGRR22J377DJHV74,01KRHEPTEB0XTSKN4MJFWY86N2,7,2026-05-13T19:58:33.931667+00:00,2026-05-13T19:58:38.181353+00:00,openclaw,hermes,fold,100000,1,0,3812,3812.0,0,1,0,50000,-50000
01KRHEJWN7NGRR22J377DJHV74,01KRHEQ1AJQYB4T591QFSY5DQP,8,2026-05-13T19:58:40.978836+00:00,2026-05-13T19:58:53.804590+00:00,hermes,openclaw,fold,100000,1,0,12242,12242.0,1,0,0,-50000,50000
01KRHEJWN7NGRR22J377DJHV74,01KRHEQGKD9X6MBHQ0YPCP0HD6,9,2026-05-13T19:58:56.622027+00:00,2026-05-13T19:59:06.810382+00:00,openclaw,openclaw,fold,200000,2,0,4098,3100.5,1,1,0,-100000,100000
01KRHEJWN7NGRR22J377DJHV74,01KRHEQXAZWPAN1SFQS3656C0F,10,2026-05-13T19:59:09.663374+00:00,2026-05-13T19:59:55.350407+00:00,hermes,openclaw,showdown,200000,8,0,11660,5630.5,4,4,0,-100000,100000
01KRHEJWN7NGRR22J377DJHV74,01KRHESCP9G747R4SZYMPC0BJJ,11,2026-05-13T19:59:58.153046+00:00,2026-05-13T20:00:02.609993+00:00,openclaw,hermes,fold,100000,1,0,4019,4019.0,0,1,0,50000,-50000
01KRHEJWN7NGRR22J377DJHV74,01KRHESKRGAN4F72XPJ1TWW08B,12,2026-05-13T20:00:05.392958+00:00,2026-05-13T20:00:07.895341+00:00,hermes,openclaw,fold,100000,1,0,2090,2090.0,1,0,0,-50000,50000
01KRHEJWN7NGRR22J377DJHV74,01KRHESRWTCBF4NHEDCYRDQXPM,13,2026-05-13T20:00:10.650861+00:00,2026-05-13T20:00:18.785978+00:00,openclaw,openclaw,fold,200000,2,0,4104,3769.5,1,1,0,-100000,100000
