match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ0K615YQGBM9GXGAM8ADZ,1,2026-05-11T16:48:04.801887+00:00,2026-05-11T16:48:34.738922+00:00,openclaw,hermes,showdown,400000,8,0,7767,3668.125,4,4,0,200000,-200000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ1K0TAFMB3AS8AVB584RC,2,2026-05-11T16:48:37.402768+00:00,2026-05-11T16:48:41.049619+00:00,hermes,openclaw,fold,100000,1,0,3270,3270.0,1,0,0,-50000,50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ1S4NCSE0BZCB3CR71AA7,3,2026-05-11T16:48:43.669687+00:00,2026-05-11T16:48:51.363155+00:00,openclaw,hermes,fold,100000,1,0,7143,7143.0,0,1,0,50000,-50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ252VRH8QMFRZFBNA10QK,4,2026-05-11T16:48:55.899115+00:00,2026-05-11T16:49:01.252861+00:00,hermes,openclaw,fold,100000,1,0,4959,4959.0,1,0,0,-50000,50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ2CZ4NNJJ83R0VBEPXBWK,5,2026-05-11T16:49:03.972514+00:00,2026-05-11T16:49:16.063441+00:00,openclaw,openclaw,fold,200000,2,0,8286,5779.0,1,1,0,-100000,100000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ2VDRA8JXEFG1HGGCX04S,6,2026-05-11T16:49:18.776068+00:00,2026-05-11T16:49:22.924319+00:00,hermes,openclaw,fold,100000,1,0,3736,3736.0,1,0,0,-50000,50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ322DH64KHN6AFYHH78PX,7,2026-05-11T16:49:25.581975+00:00,2026-05-11T16:49:27.683961+00:00,openclaw,hermes,fold,100000,1,0,1722,1722.0,0,1,0,50000,-50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ36QXMQW2N9SEXZX5HR82,8,2026-05-11T16:49:30.365468+00:00,2026-05-11T16:49:45.565052+00:00,hermes,hermes,fold,200000,2,0,11114,7326.5,1,1,0,100000,-100000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ3R6E36S13HSQZP1GRDWC,9,2026-05-11T16:49:48.238514+00:00,2026-05-11T16:49:50.288187+00:00,openclaw,hermes,fold,100000,1,0,1663,1663.0,0,1,0,50000,-50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ3WR5XFPXK2AARFKKAZ2Z,10,2026-05-11T16:49:52.901518+00:00,2026-05-11T16:49:57.529733+00:00,hermes,openclaw,fold,100000,1,0,4238,4238.0,1,0,0,-50000,50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ43TJYJ6DX4F3RZ70TR78,11,2026-05-11T16:50:00.146188+00:00,2026-05-11T16:50:19.631049+00:00,openclaw,openclaw,fold,200000,2,0,11057,9491.5,1,1,0,-100000,100000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ4SQGPQ0TJPNQ5BEBD5K9,12,2026-05-11T16:50:22.576355+00:00,2026-05-11T16:50:28.242476+00:00,hermes,openclaw,fold,100000,1,0,5142,5142.0,1,0,0,-50000,50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ5251D0G5JX8ANYKTQ9X6,13,2026-05-11T16:50:31.201371+00:00,2026-05-11T16:50:32.943346+00:00,openclaw,hermes,fold,100000,1,0,1353,1353.0,0,1,0,50000,-50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ56PG4E8YQ84RCEC29HDA,14,2026-05-11T16:50:35.856879+00:00,2026-05-11T16:51:02.961876+00:00,hermes,openclaw,showdown,500000,8,0,6293,3316.25,4,4,0,-250000,250000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ63YCJVPFK2NRMMMVX3NY,15,2026-05-11T16:51:05.804180+00:00,2026-05-11T16:51:07.533300+00:00,openclaw,hermes,fold,100000,1,0,1319,1319.0,0,1,0,50000,-50000
01KRBZ0GW28VW180WT8PZ01KGR,01KRBZ686ZSKV64K0Y5ER8S058,16,2026-05-11T16:51:10.175555+00:00,2026-05-11T16:51:16.875336+00:00,hermes,openclaw,fold,100000,1,0,6210,6210.0,1,0,0,-50000,50000
