hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRHB5Z5VJFPZFZ33PVH1RPYT,01KRHB5XKRETRQRMENWSRRJBV5,1,2026-05-13T18:56:55.995039+00:00,2026-05-13T18:57:02.326224+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:1,8h5c,KdKh,,,,200000,openclaw,fold,
01KRHB67ZJP81XS5AV3N2WK8CC,01KRHB5XKRETRQRMENWSRRJBV5,2,2026-05-13T18:57:05.010377+00:00,2026-05-13T18:57:18.781544+00:00,hermes,01KRHB5XKRETRQRMENWSRRJBV5:2,TsJc,Qd8h,5cQs2h,,,200000,openclaw,fold,
01KRHB6R4KMWYQANGN728RAPKN,01KRHB5XKRETRQRMENWSRRJBV5,3,2026-05-13T18:57:21.555086+00:00,2026-05-13T18:57:23.539326+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:3,2s2d,Jd4h,,,,100000,hermes,fold,
01KRHB6WPAY9D9EFDZ3XJBQJ28,01KRHB5XKRETRQRMENWSRRJBV5,4,2026-05-13T18:57:26.218240+00:00,2026-05-13T18:57:31.499951+00:00,hermes,01KRHB5XKRETRQRMENWSRRJBV5:4,7dAc,3h5d,,,,200000,hermes,fold,
01KRHB75WMZRKH5FMMPBZ700P3,01KRHB5XKRETRQRMENWSRRJBV5,5,2026-05-13T18:57:35.636235+00:00,2026-05-13T18:57:58.708712+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:5,Ad9d,JsQc,7s5hQs,,,2000000,openclaw,fold,
01KRHB7Z066QMM59JPZCV4G2EH,01KRHB5XKRETRQRMENWSRRJBV5,6,2026-05-13T18:58:01.350140+00:00,2026-05-13T18:58:06.093869+00:00,hermes,01KRHB5XKRETRQRMENWSRRJBV5:6,3hQs,4sKc,,,,100000,openclaw,fold,
01KRHB86640XC02JRSE2HA1G0K,01KRHB5XKRETRQRMENWSRRJBV5,7,2026-05-13T18:58:08.708403+00:00,2026-05-13T18:58:35.022803+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:7,Ad7h,6c7c,QsJc6s,Js,Ks,400000,openclaw,showdown,
01KRHB92KWJPE8YT0DH85A17EM,01KRHB5XKRETRQRMENWSRRJBV5,8,2026-05-13T18:58:37.820211+00:00,2026-05-13T18:58:41.849426+00:00,hermes,01KRHB5XKRETRQRMENWSRRJBV5:8,Js2s,8cQc,,,,100000,openclaw,fold,
01KRHB9942STVYACGRB48YFT6D,01KRHB5XKRETRQRMENWSRRJBV5,9,2026-05-13T18:58:44.482059+00:00,2026-05-13T18:58:56.713752+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:9,2hJh,7d8h,,,,100000,hermes,fold,
01KRHB9R6KVF4GFAYV4P3DR627,01KRHB5XKRETRQRMENWSRRJBV5,10,2026-05-13T18:58:59.923918+00:00,2026-05-13T18:59:06.049273+00:00,hermes,01KRHB5XKRETRQRMENWSRRJBV5:10,Ah8d,2c3d,,,,200000,hermes,fold,
01KRHBA0VK7H6C6Y6P5RTP908M,01KRHB5XKRETRQRMENWSRRJBV5,11,2026-05-13T18:59:08.787946+00:00,2026-05-13T18:59:10.711395+00:00,openclaw,01KRHB5XKRETRQRMENWSRRJBV5:11,6h9h,Qc6d,,,,100000,hermes,fold,
