match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7SPKYFX9N1VA71G9SW6Q,1,2026-05-13T18:40:27.347726+00:00,2026-05-13T18:40:29.747680+00:00,openclaw,hermes,fold,100000,1,0,1972,1972.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7YQA8JA2SJS6JFR5A0VG,2,2026-05-13T18:40:32.490534+00:00,2026-05-13T18:40:53.498001+00:00,hermes,openclaw,fold,800000,6,0,7903,3399.6666666666665,3,3,0,-400000,400000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8NZ7RBXK06RD8XDBEZ6Y,3,2026-05-13T18:40:56.296029+00:00,2026-05-13T18:41:01.211639+00:00,openclaw,openclaw,fold,200000,2,0,2708,2237.5,1,1,0,-100000,100000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8XFDB6Y7HHVM7K5A2DXZ,4,2026-05-13T18:41:03.981838+00:00,2026-05-13T18:41:06.213148+00:00,hermes,openclaw,fold,100000,1,0,1825,1825.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA92A22A3Y94P6T33RR3MQ,5,2026-05-13T18:41:08.930782+00:00,2026-05-13T18:41:32.272652+00:00,openclaw,hermes,showdown,8996960,9,0,3693,2524.6666666666665,5,4,0,4498480,-4498480
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA9VWHCQ9V2QQKP9TQDEAY,6,2026-05-13T18:41:35.121875+00:00,2026-05-13T18:41:37.570195+00:00,hermes,openclaw,fold,100000,1,0,2052,2052.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAA0ZMBE0AAQ16XM59FPEB,7,2026-05-13T18:41:40.340539+00:00,2026-05-13T18:41:42.964142+00:00,openclaw,hermes,fold,100000,1,0,2220,2220.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAA670R6SBYZHT3MZYB18W,8,2026-05-13T18:41:45.696514+00:00,2026-05-13T18:41:48.610322+00:00,hermes,openclaw,fold,100000,1,0,2515,2515.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAABQ9FKQDZPHTH3YMSEP5,9,2026-05-13T18:41:51.337583+00:00,2026-05-13T18:41:54.074881+00:00,openclaw,hermes,fold,100000,1,0,2326,2326.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAAH2JSP3TZRV1AD68ZK7C,10,2026-05-13T18:41:56.818052+00:00,2026-05-13T18:42:01.810999+00:00,hermes,hermes,fold,200000,2,0,2792,2280.0,1,1,0,100000,-100000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAARN9WEEYT7YGHYG17ASA,11,2026-05-13T18:42:04.585408+00:00,2026-05-13T18:42:07.558027+00:00,openclaw,hermes,fold,100000,1,0,2542,2542.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAAYJBF94T9DVHX0E5VY9D,12,2026-05-13T18:42:10.635270+00:00,2026-05-13T18:42:12.579147+00:00,hermes,openclaw,fold,100000,1,0,1517,1517.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAB35WA4GD02ADMPMVGJX7,13,2026-05-13T18:42:15.356938+00:00,2026-05-13T18:42:17.950440+00:00,openclaw,hermes,fold,100000,1,0,2172,2172.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHAB8E5DZ0KDAWQ8YZFF38D,14,2026-05-13T18:42:20.741027+00:00,2026-05-13T18:42:23.100552+00:00,hermes,openclaw,fold,100000,1,0,1948,1948.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHABDDZAZYWWX03KBPX3V08,15,2026-05-13T18:42:25.855446+00:00,2026-05-13T18:42:29.182987+00:00,openclaw,hermes,fold,100000,1,0,2890,2890.0,0,1,0,50000,-50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHABKC18HF96CEM68EBZFRF,16,2026-05-13T18:42:31.937359+00:00,2026-05-13T18:42:34.137561+00:00,hermes,openclaw,fold,100000,1,0,1771,1771.0,1,0,0,-50000,50000
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHABR7K2HWWG4AYNT16EP9Y,17,2026-05-13T18:42:36.915687+00:00,2026-05-13T18:42:45.575724+00:00,openclaw,hermes,fold,200000,3,0,3463,2700.3333333333335,1,2,0,100000,-100000
