match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRHA7R67BFPA6ZKRAEPJ99D0,2026-05-13T18:40:25.799150+00:00,2026-05-13T18:43:33.670783+00:00,5000000,50000,100000,100,23,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
