match_id,snapshot_id,hand_id,hand_number,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7RGF09AYSDAZEC42NES9,,,hermes,match_start,5000000,0,5000000,2026-05-13T18:40:26.127187+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7RP64RPB1E1TDCEVB7WP,,,openclaw,match_start,5000000,0,5000000,2026-05-13T18:40:26.310482+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7SPPZ4RY8NTDXR405AJ5,01KRHA7SPKYFX9N1VA71G9SW6Q,1,hermes,hand_start,5000000,0,5000000,2026-05-13T18:40:27.350421+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7SPPAEXJ76RA6PXNN0YD,01KRHA7SPKYFX9N1VA71G9SW6Q,1,openclaw,hand_start,5000000,0,5000000,2026-05-13T18:40:27.350714+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7XC146N441R6TJC8EG96,01KRHA7SPKYFX9N1VA71G9SW6Q,1,hermes,hand_end,5050000,0,5050000,2026-05-13T18:40:31.105785+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7XC5Q4J9XN8QDVGHSS0T,01KRHA7SPKYFX9N1VA71G9SW6Q,1,openclaw,hand_end,4950000,0,4950000,2026-05-13T18:40:31.109744+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7YQDXWC3084321AG26KH,01KRHA7YQA8JA2SJS6JFR5A0VG,2,hermes,hand_start,5050000,0,5050000,2026-05-13T18:40:32.493949+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA7YQE0XBWEC5EPTV1C028,01KRHA7YQA8JA2SJS6JFR5A0VG,2,openclaw,hand_start,4950000,0,4950000,2026-05-13T18:40:32.494933+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8MKFX6AH434T2CWXT5JX,01KRHA7YQA8JA2SJS6JFR5A0VG,2,hermes,hand_end,4650000,749,4649251,2026-05-13T18:40:54.895189+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8MKH3S1DB6N6MMYHGYGJ,01KRHA7YQA8JA2SJS6JFR5A0VG,2,openclaw,hand_end,5350000,6520,5343480,2026-05-13T18:40:54.897672+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8NZCQAA1Y4AF36GE58NE,01KRHA8NZ7RBXK06RD8XDBEZ6Y,3,hermes,hand_start,4650000,749,4649251,2026-05-13T18:40:56.300597+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8NZDECEV1CMBP1MWJKF4,01KRHA8NZ7RBXK06RD8XDBEZ6Y,3,openclaw,hand_start,5350000,6520,5343480,2026-05-13T18:40:56.301578+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8W40HV25ERH709KQVD7D,01KRHA8NZ7RBXK06RD8XDBEZ6Y,3,hermes,hand_end,4550000,1048,4548952,2026-05-13T18:41:02.592326+00:00
01KRHA7R67BFPA6ZKRAEPJ99D0,01KRHA8W4316TJY3JYM9C1JGBV,01KRHA8NZ7RBXK06RD8XDBEZ6Y,3,openclaw,hand_end,5450000,13075,5436925,2026-05-13T18:41:02.595830+00:00
