match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8968JA5KBG1G0099A26Y4,1,2026-05-11T19:30:03.666457+00:00,2026-05-11T19:30:14.125735+00:00,openclaw,openclaw,fold,200000,5,0,2937,1978.0,3,2,0,-100000,100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC89K5295YEQXD5538VYY0K,2,2026-05-11T19:30:16.866739+00:00,2026-05-11T19:30:31.326796+00:00,hermes,openclaw,fold,200000,3,0,9912,4631.0,2,1,0,-100000,100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8A3XX7Y03Y7DCWV61YTXZ,3,2026-05-11T19:30:34.045769+00:00,2026-05-11T19:30:36.117925+00:00,openclaw,hermes,fold,100000,1,0,1686,1686.0,0,1,0,50000,-50000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8A8HRG9DTJF34JTEEB325,4,2026-05-11T19:30:38.776890+00:00,2026-05-11T19:30:42.330043+00:00,hermes,openclaw,fold,100000,1,0,3171,3171.0,1,0,0,-50000,50000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8AEKFDHP3S4YTTHPA59BD,5,2026-05-11T19:30:44.975631+00:00,2026-05-11T19:30:50.177859+00:00,openclaw,openclaw,fold,200000,2,0,3152,2393.0,1,1,0,-100000,100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8AP8GF24HR46YTBVWNH48,6,2026-05-11T19:30:52.817021+00:00,2026-05-11T19:30:56.235209+00:00,hermes,openclaw,fold,100000,1,0,3030,3030.0,1,0,0,-50000,50000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8AW78XVMYKVFW0R2KJPRB,7,2026-05-11T19:30:58.920571+00:00,2026-05-11T19:31:04.469807+00:00,openclaw,openclaw,fold,200000,2,0,3064,2523.0,1,1,0,-100000,100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8B48K07Q85JEHJZ2QESVY,8,2026-05-11T19:31:07.155855+00:00,2026-05-11T19:31:24.802637+00:00,hermes,hermes,showdown,200000,8,0,5275,2125.75,4,4,0,100000,-100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8BR9YGTNYD0JJEVZVKQV5,9,2026-05-11T19:31:27.678179+00:00,2026-05-11T19:31:29.715768+00:00,openclaw,hermes,fold,100000,1,0,1620,1620.0,0,1,0,50000,-50000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8BX0KQ1FBJTVEV0FH4PGF,10,2026-05-11T19:31:32.499890+00:00,2026-05-11T19:31:34.523896+00:00,hermes,openclaw,fold,100000,1,0,1614,1614.0,1,0,0,-50000,50000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8C1PADY8BF2C4ZT6EQZDJ,11,2026-05-11T19:31:37.290201+00:00,2026-05-11T19:31:41.110035+00:00,openclaw,openclaw,fold,200000,2,0,1741,1702.0,1,1,0,-100000,100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8C8359RDDGDJ8T8E8FC39,12,2026-05-11T19:31:43.845357+00:00,2026-05-11T19:32:15.858538+00:00,hermes,hermes,showdown,200000,8,0,13782,3922.5,4,4,0,100000,-100000
01KRC894R7SVDC4PP72FEFYEMQ,01KRC8DA453E55CFJ8RX4YB4NH,13,2026-05-11T19:32:18.694002+00:00,2026-05-11T19:32:30.933137+00:00,openclaw,openclaw,fold,500000,5,0,3358,2330.0,3,2,0,-250000,250000
