match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRC894R7SVDC4PP72FEFYEMQ,2026-05-11T19:30:02.119987+00:00,2026-05-11T19:55:10.996307+00:00,5000000,50000,100000,100,100,completed,hands_complete,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
