snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRH9GKZV6CHWY6RMHVD8FP1E,01KRH9GKP31H3GD5YY3P1BG31X,,hermes,match_start,5000000,0,5000000,2026-05-13T18:27:47.835014+00:00,
01KRH9GM5QR90YTY6P5MSQEYKB,01KRH9GKP31H3GD5YY3P1BG31X,,openclaw,match_start,5000000,0,5000000,2026-05-13T18:27:48.023384+00:00,
01KRH9GN4EW3QF7CMPWXM3ZYSD,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GN4BX5A4SJ71MEQ3Q1DB,hermes,hand_start,5000000,0,5000000,2026-05-13T18:27:49.006048+00:00,1
01KRH9GN4EAVW1MPBE5PDM6WB8,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GN4BX5A4SJ71MEQ3Q1DB,openclaw,hand_start,5000000,0,5000000,2026-05-13T18:27:49.006395+00:00,1
01KRH9GQVFHFKPXZ63E9JN8MN7,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GN4BX5A4SJ71MEQ3Q1DB,hermes,hand_end,5050000,0,5050000,2026-05-13T18:27:51.791311+00:00,1
01KRH9GQVKYYD95VH1H3WJBJW8,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GN4BX5A4SJ71MEQ3Q1DB,openclaw,hand_end,4950000,0,4950000,2026-05-13T18:27:51.795729+00:00,1
01KRH9GS75HZMR5SP9K8A12JAE,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GS72H1V16HSKBKPXPSNB,hermes,hand_start,5050000,0,5050000,2026-05-13T18:27:53.189178+00:00,2
01KRH9GS7654PAPDTEEEEFC3E1,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GS72H1V16HSKBKPXPSNB,openclaw,hand_start,4950000,0,4950000,2026-05-13T18:27:53.190241+00:00,2
01KRH9HBA9BNZRYHVJ2MJJB6DW,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GS72H1V16HSKBKPXPSNB,hermes,hand_end,100000,0,100000,2026-05-13T18:28:11.721320+00:00,2
01KRH9HBAE64MZVEEX0A43G58M,01KRH9GKP31H3GD5YY3P1BG31X,01KRH9GS72H1V16HSKBKPXPSNB,openclaw,hand_end,9900000,484,9899516,2026-05-13T18:28:11.726098+00:00,2
01KRH9HCW426F8CE8PGWYCQEYZ,01KRH9GKP31H3GD5YY3P1BG31X,,hermes,match_end,100000,0,100000,2026-05-13T18:28:13.316679+00:00,
01KRH9HD221PJ4P398JYWJSA1R,01KRH9GKP31H3GD5YY3P1BG31X,,openclaw,match_end,9900000,484,9899516,2026-05-13T18:28:13.506382+00:00,
