match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRH9GKP31H3GD5YY3P1BG31X,2026-05-13T18:27:47.523297+00:00,2026-05-13T18:28:13.108290+00:00,5000000,50000,100000,100,2,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
