snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRHDYA84RBQDSRJXEK5AKHDW,01KRHDY9XS8TF4TMGQECYTP3TV,,hermes,match_start,5000000,0,5000000,2026-05-13T19:45:10.916782+00:00,
01KRHDYAEKP4ND0Q7WSBTEK4M0,01KRHDY9XS8TF4TMGQECYTP3TV,,openclaw,match_start,5000000,0,5000000,2026-05-13T19:45:11.123981+00:00,
01KRHDYBFAK8VKVJZ2W5JM0HEH,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYBF7RP2MXZDJ7PVF8P72,hermes,hand_start,5000000,0,5000000,2026-05-13T19:45:12.170281+00:00,1
01KRHDYBFAM6HF37Z9GVWCQRCK,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYBF7RP2MXZDJ7PVF8P72,openclaw,hand_start,5000000,0,5000000,2026-05-13T19:45:12.170742+00:00,1
01KRHDYNQ2W4HMR4WYC1FKV7B3,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYBF7RP2MXZDJ7PVF8P72,hermes,hand_end,5050000,0,5050000,2026-05-13T19:45:22.658544+00:00,1
01KRHDYNQ577NJSV7N2B409AB3,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYBF7RP2MXZDJ7PVF8P72,openclaw,hand_end,4950000,0,4950000,2026-05-13T19:45:22.661873+00:00,1
01KRHDYQ3RCJ91Q2VZE86MQ68C,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYQ3NZYBF8DAPE8CN7G9C,hermes,hand_start,5050000,0,5050000,2026-05-13T19:45:24.088049+00:00,2
01KRHDYQ3R08GB7MR3BZ4372AQ,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYQ3NZYBF8DAPE8CN7G9C,openclaw,hand_start,4950000,0,4950000,2026-05-13T19:45:24.088764+00:00,2
01KRHDYXNW6V9GC39A6VYKF7SQ,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYQ3NZYBF8DAPE8CN7G9C,hermes,hand_end,5000000,0,5000000,2026-05-13T19:45:30.812733+00:00,2
01KRHDYXP027YY2J73NDTTW71G,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYQ3NZYBF8DAPE8CN7G9C,openclaw,hand_end,5000000,243,4999757,2026-05-13T19:45:30.816191+00:00,2
01KRHDYZ254ZBD9F8GN90XR2M3,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYZ23D0MT0XT4NNYV3EA3,hermes,hand_start,5000000,0,5000000,2026-05-13T19:45:32.229363+00:00,3
01KRHDYZ25MXP4TZWRWM1XVPP9,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYZ23D0MT0XT4NNYV3EA3,openclaw,hand_start,5000000,243,4999757,2026-05-13T19:45:32.229944+00:00,3
01KRHDZ94C1CC3CAZ6YZ5TSFKV,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYZ23D0MT0XT4NNYV3EA3,hermes,hand_end,4900000,2212,4897788,2026-05-13T19:45:42.540412+00:00,3
01KRHDZ94FXZHFSTZGBD8TP230,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYZ23D0MT0XT4NNYV3EA3,openclaw,hand_end,5100000,243,5099757,2026-05-13T19:45:42.543904+00:00,3
01KRHDZAGW562ZWREFTS6CNRW4,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZAGTMQ68T07YPJ7ZECRV,hermes,hand_start,4900000,2212,4897788,2026-05-13T19:45:43.964571+00:00,4
01KRHDZAGXZB18R964ZFXYX52R,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZAGTMQ68T07YPJ7ZECRV,openclaw,hand_start,5100000,243,5099757,2026-05-13T19:45:43.965044+00:00,4
01KRHDZKDRERQ30JH0YXS0NRVY,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZAGTMQ68T07YPJ7ZECRV,hermes,hand_end,5000000,4696,4995304,2026-05-13T19:45:53.080057+00:00,4
01KRHDZKDVM8C0JG6MD4WT5Y5C,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZAGTMQ68T07YPJ7ZECRV,openclaw,hand_end,5000000,655,4999345,2026-05-13T19:45:53.083427+00:00,4
01KRHDZMV0NK03MJVQY1BHQAVP,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZMTYFSRYXJBDGH76M8MA,hermes,hand_start,5000000,4696,4995304,2026-05-13T19:45:54.528857+00:00,5
01KRHDZMV1G961BG2M80MWVAE8,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZMTYFSRYXJBDGH76M8MA,openclaw,hand_start,5000000,655,4999345,2026-05-13T19:45:54.529320+00:00,5
01KRHDZS729F1Y8SS74ZBXJMH9,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZMTYFSRYXJBDGH76M8MA,hermes,hand_end,5050000,4696,5045304,2026-05-13T19:45:59.010057+00:00,5
01KRHDZS74N7N1NHRAYDPJQ1X6,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZMTYFSRYXJBDGH76M8MA,openclaw,hand_end,4950000,1161,4948839,2026-05-13T19:45:59.012504+00:00,5
01KRHDZTJR5A6JQ994GFTXXFWD,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZTJNDARKGDCSP9QV8QTH,hermes,hand_start,5050000,4696,5045304,2026-05-13T19:46:00.408205+00:00,6
01KRHDZTJRAEVW90C39YB7AD5W,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZTJNDARKGDCSP9QV8QTH,openclaw,hand_start,4950000,1161,4948839,2026-05-13T19:46:00.409002+00:00,6
01KRHE122FYGDCEZTXDT8NVXG6,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZTJNDARKGDCSP9QV8QTH,hermes,hand_end,5250000,14900,5235100,2026-05-13T19:46:40.847114+00:00,6
01KRHE122JFWW1MNEZ7S4GWWBZ,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZTJNDARKGDCSP9QV8QTH,openclaw,hand_end,4750000,2463,4747537,2026-05-13T19:46:40.850606+00:00,6
01KRHE13ED96YZYGNWKC9W9NEV,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE13EA31MYEM2QQ31WPDDK,hermes,hand_start,5250000,14900,5235100,2026-05-13T19:46:42.253101+00:00,7
01KRHE13EDVK4MPGR0APQ29SGC,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE13EA31MYEM2QQ31WPDDK,openclaw,hand_start,4750000,2463,4747537,2026-05-13T19:46:42.253813+00:00,7
01KRHE16JXF9XCSJ3QJ1X8SZXY,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE13EA31MYEM2QQ31WPDDK,hermes,hand_end,5300000,14900,5285100,2026-05-13T19:46:45.469768+00:00,7
01KRHE16K0SDC6WEBQV91NE7K9,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE13EA31MYEM2QQ31WPDDK,openclaw,hand_end,4700000,2463,4697537,2026-05-13T19:46:45.472328+00:00,7
01KRHE17YQM03Y8KBFJZG3GPS4,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE17YKYTMK87C1XHHJE0S6,hermes,hand_start,5300000,14900,5285100,2026-05-13T19:46:46.871532+00:00,8
01KRHE17YR2YD7FDEVP8A73Y2K,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE17YKYTMK87C1XHHJE0S6,openclaw,hand_start,4700000,2463,4697537,2026-05-13T19:46:46.872330+00:00,8
01KRHE1DFWV4SEPTWQGJ9FTPXQ,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE17YKYTMK87C1XHHJE0S6,hermes,hand_end,5250000,17256,5232744,2026-05-13T19:46:52.540389+00:00,8
01KRHE1DG27YM439WX6Z0YM5BW,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE17YKYTMK87C1XHHJE0S6,openclaw,hand_end,4750000,2463,4747537,2026-05-13T19:46:52.546193+00:00,8
01KRHE1EW8FN34F5DAC2SYGGHK,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE1EW53ABR3YNMEH1SA63J,hermes,hand_start,5250000,17256,5232744,2026-05-13T19:46:53.960641+00:00,9
01KRHE1EW9ZZ0QPHXXRKDMQ4R5,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE1EW53ABR3YNMEH1SA63J,openclaw,hand_start,4750000,2463,4747537,2026-05-13T19:46:53.961586+00:00,9
01KRHE2KS4RYYHA2K0SZ917MGC,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE1EW53ABR3YNMEH1SA63J,hermes,hand_end,5450000,27400,5422600,2026-05-13T19:47:31.748232+00:00,9
01KRHE2KS716MJQTDM4458DYH5,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE1EW53ABR3YNMEH1SA63J,openclaw,hand_end,4550000,3535,4546465,2026-05-13T19:47:31.751728+00:00,9
01KRHE2N51GS1Q9SK1R9N0FCJX,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE2N4XP5MEZXNEATE4Y5KC,hermes,hand_start,5450000,27400,5422600,2026-05-13T19:47:33.153848+00:00,10
01KRHE2N5205FHY691G7GET7WW,01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE2N4XP5MEZXNEATE4Y5KC,openclaw,hand_start,4550000,3879,4546121,2026-05-13T19:47:33.154693+00:00,10
