match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYBF7RP2MXZDJ7PVF8P72,1,2026-05-13T19:45:12.167325+00:00,2026-05-13T19:45:21.030067+00:00,openclaw,hermes,fold,100000,1,0,8207,8207.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYQ3NZYBF8DAPE8CN7G9C,2,2026-05-13T19:45:24.085751+00:00,2026-05-13T19:45:29.472811+00:00,hermes,openclaw,fold,100000,1,0,4960,4960.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDYZ23D0MT0XT4NNYV3EA3,3,2026-05-13T19:45:32.227102+00:00,2026-05-13T19:45:41.093516+00:00,openclaw,openclaw,fold,200000,2,0,4821,4163.0,1,1,0,-100000,100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZAGTMQ68T07YPJ7ZECRV,4,2026-05-13T19:45:43.962973+00:00,2026-05-13T19:45:51.633979+00:00,hermes,hermes,fold,200000,2,0,4987,3530.5,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZMTYFSRYXJBDGH76M8MA,5,2026-05-13T19:45:54.526773+00:00,2026-05-13T19:45:57.561896+00:00,openclaw,hermes,fold,100000,1,0,2611,2611.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHDZTJNDARKGDCSP9QV8QTH,6,2026-05-13T19:46:00.405804+00:00,2026-05-13T19:46:39.417811+00:00,hermes,hermes,showdown,400000,8,0,12469,4784.25,4,4,0,200000,-200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE13EA31MYEM2QQ31WPDDK,7,2026-05-13T19:46:42.250722+00:00,2026-05-13T19:46:44.111403+00:00,openclaw,hermes,fold,100000,1,0,1437,1437.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE17YKYTMK87C1XHHJE0S6,8,2026-05-13T19:46:46.867921+00:00,2026-05-13T19:46:50.846615+00:00,hermes,openclaw,fold,100000,1,0,3567,3567.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE1EW53ABR3YNMEH1SA63J,9,2026-05-13T19:46:53.957536+00:00,2026-05-13T19:47:30.381301+00:00,openclaw,hermes,showdown,400000,8,0,12421,4474.875,4,4,0,200000,-200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE2N4XP5MEZXNEATE4Y5KC,10,2026-05-13T19:47:33.149809+00:00,2026-05-13T19:47:36.790362+00:00,hermes,openclaw,fold,100000,1,0,3231,3231.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE2VBF9MC7G4TAZGTQ6ZDA,11,2026-05-13T19:47:39.503879+00:00,2026-05-13T19:47:47.121983+00:00,openclaw,hermes,fold,100000,1,0,7079,7079.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE35GG6A16T5FFA0MZ2RQ0,12,2026-05-13T19:47:49.904381+00:00,2026-05-13T19:47:54.102594+00:00,hermes,openclaw,fold,100000,1,0,3791,3791.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE3C8ZC9SR65X46RYD0BND,13,2026-05-13T19:47:56.831915+00:00,2026-05-13T19:48:03.867618+00:00,openclaw,hermes,fold,100000,1,0,6116,6116.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE3Q7W0GN01PPDE82WVYK8,14,2026-05-13T19:48:08.060982+00:00,2026-05-13T19:48:12.594677+00:00,hermes,openclaw,fold,100000,1,0,4053,4053.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE3YF5N1AN0BMTWCM940EG,15,2026-05-13T19:48:15.461789+00:00,2026-05-13T19:48:23.510128+00:00,openclaw,openclaw,fold,200000,2,0,4100,3762.0,1,1,0,-100000,100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE4936DS20Y9W6G7YYMXDC,16,2026-05-13T19:48:26.342646+00:00,2026-05-13T19:48:29.876255+00:00,hermes,openclaw,fold,100000,1,0,3092,3092.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE4F6GNVV32TDPSS0Y2TR6,17,2026-05-13T19:48:32.592862+00:00,2026-05-13T19:48:35.248445+00:00,openclaw,hermes,fold,100000,1,0,2244,2244.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE4MDKCBFZWBP55FJGM3RH,18,2026-05-13T19:48:37.939733+00:00,2026-05-13T19:48:41.684501+00:00,hermes,openclaw,fold,100000,1,0,3334,3334.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE4TRZGF9CXDXHSEAQ4HE7,19,2026-05-13T19:48:44.447789+00:00,2026-05-13T19:48:57.579607+00:00,openclaw,hermes,fold,100000,1,0,12560,12560.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE5ABNXDQTTRYP3MT0YBP0,20,2026-05-13T19:49:00.405705+00:00,2026-05-13T19:49:03.946118+00:00,hermes,openclaw,fold,100000,1,0,3078,3078.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE5GPD9934M2Q4E9JQPNK5,21,2026-05-13T19:49:06.893445+00:00,2026-05-13T19:49:20.927916+00:00,openclaw,openclaw,fold,200000,2,0,7359,6721.5,1,1,0,-100000,100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE615AXA6HMM6XJSX0DAZQ,22,2026-05-13T19:49:23.754663+00:00,2026-05-13T19:50:03.806447+00:00,hermes,hermes,showdown,4200000,9,0,8473,4376.222222222223,5,4,0,2100000,-2100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE7AZGFC68AJERX1GVXGY6,23,2026-05-13T19:50:06.576508+00:00,2026-05-13T19:50:09.451040+00:00,openclaw,hermes,fold,100000,1,0,2452,2452.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE7GEAJR8BXBTJZNPZBD0Y,24,2026-05-13T19:50:12.170621+00:00,2026-05-13T19:50:23.819863+00:00,hermes,hermes,fold,200000,2,0,7415,5536.0,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE7YJ6CFW0QWVEDKZYCZAQ,25,2026-05-13T19:50:26.630821+00:00,2026-05-13T19:50:34.439652+00:00,openclaw,hermes,fold,100000,1,0,7249,7249.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE89FRZRJMKPPK746D95V8,26,2026-05-13T19:50:37.816661+00:00,2026-05-13T19:50:44.839980+00:00,hermes,hermes,fold,200000,2,0,3990,3207.5,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE8K30CM4SGP9EW5GJZ46S,27,2026-05-13T19:50:47.648859+00:00,2026-05-13T19:50:54.225383+00:00,openclaw,hermes,fold,100000,1,0,6050,6050.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE8W6382VA0Q7JK6QXKX16,28,2026-05-13T19:50:56.963467+00:00,2026-05-13T19:51:01.089184+00:00,hermes,openclaw,fold,100000,1,0,3725,3725.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE92XNWXSFW28JMNGZMN7D,29,2026-05-13T19:51:03.861305+00:00,2026-05-13T19:51:05.926055+00:00,openclaw,hermes,fold,100000,1,0,1674,1674.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE97KS5H12C1FWYQ98HXTE,30,2026-05-13T19:51:08.665465+00:00,2026-05-13T19:51:14.749387+00:00,hermes,openclaw,fold,100000,1,0,5532,5532.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE9GACG586M1NWK6AF5S1Z,31,2026-05-13T19:51:17.580864+00:00,2026-05-13T19:51:19.513473+00:00,openclaw,hermes,fold,100000,1,0,1507,1507.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE9MWYBNKCM3451ZG0XBDH,32,2026-05-13T19:51:22.270163+00:00,2026-05-13T19:51:28.344078+00:00,hermes,hermes,fold,200000,2,0,3651,2669.5,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHE9XF6GB8PQGM24JS0YFS6,33,2026-05-13T19:51:31.047022+00:00,2026-05-13T19:51:33.022418+00:00,openclaw,hermes,fold,100000,1,0,1571,1571.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEA210GSTWWY9PRYSVTEV1,34,2026-05-13T19:51:35.712086+00:00,2026-05-13T19:51:40.007721+00:00,hermes,openclaw,fold,100000,1,0,3887,3887.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEA8WEWYVH0KZ8K6815RQT,35,2026-05-13T19:51:42.734955+00:00,2026-05-13T19:51:45.222242+00:00,openclaw,hermes,fold,100000,1,0,2074,2074.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEAE1TNE3R9GT7MMNYCW2N,36,2026-05-13T19:51:48.026648+00:00,2026-05-13T19:52:15.339430+00:00,hermes,hermes,showdown,400000,8,0,4694,3329.0,4,4,0,200000,-200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEBBE3JHTVX0T7Q0Z1FY84,37,2026-05-13T19:52:18.115596+00:00,2026-05-13T19:52:21.210167+00:00,openclaw,hermes,fold,100000,1,0,2697,2697.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEBH40E62HFBR3T4S4R7BQ,38,2026-05-13T19:52:23.936564+00:00,2026-05-13T19:52:31.218021+00:00,hermes,hermes,fold,200000,2,0,4545,3360.5,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEBTWSYBE0PP7JA2W409YE,39,2026-05-13T19:52:33.945353+00:00,2026-05-13T19:52:40.089578+00:00,openclaw,openclaw,fold,200000,2,0,4225,2795.0,1,1,0,-100000,100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEC3KVMFR0RS544G5M9XDR,40,2026-05-13T19:52:42.875133+00:00,2026-05-13T19:52:47.234948+00:00,hermes,openclaw,fold,100000,1,0,3959,3959.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHECAGVSME4T4D6DSG0AFRD,41,2026-05-13T19:52:49.947454+00:00,2026-05-13T19:52:52.957648+00:00,openclaw,hermes,fold,100000,1,0,2603,2603.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHECG3P0Q61TPGEBY9PCTK7,42,2026-05-13T19:52:55.670548+00:00,2026-05-13T19:53:12.200316+00:00,hermes,hermes,fold,200000,2,0,14431,8000.0,1,1,0,100000,-100000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHED2YEW8ZTSBMKBAPDP7KT,43,2026-05-13T19:53:14.958417+00:00,2026-05-13T19:53:36.524993+00:00,openclaw,openclaw,fold,400000,7,0,4719,2994.714285714286,4,3,0,-200000,200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEDTQ9GYGS410PKB5BRMVQ,44,2026-05-13T19:53:39.305320+00:00,2026-05-13T19:53:43.187208+00:00,hermes,openclaw,fold,100000,1,0,3461,3461.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEE15F2Y9PHJBYXZXD4X74,45,2026-05-13T19:53:45.903470+00:00,2026-05-13T19:53:48.148163+00:00,openclaw,hermes,fold,100000,1,0,1831,1831.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEE612977417P1GSHHXAPM,46,2026-05-13T19:53:50.882141+00:00,2026-05-13T19:53:54.231036+00:00,hermes,openclaw,fold,100000,1,0,2919,2919.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEEBYJRV71FG2KXJD1Q0JZ,47,2026-05-13T19:53:56.946274+00:00,2026-05-13T19:53:59.475533+00:00,openclaw,hermes,fold,100000,1,0,2124,2124.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEEH39RRDMW9YHZA63FGRM,48,2026-05-13T19:54:02.217712+00:00,2026-05-13T19:54:06.380977+00:00,hermes,openclaw,fold,100000,1,0,3743,3743.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEER4CQTF13MT5N44T70TH,49,2026-05-13T19:54:09.420921+00:00,2026-05-13T19:54:12.696390+00:00,openclaw,hermes,fold,100000,1,0,2862,2862.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEEXZ47PNSJ0J6XVQKAWQT,50,2026-05-13T19:54:15.396446+00:00,2026-05-13T19:54:22.315316+00:00,hermes,openclaw,fold,100000,1,0,6379,6379.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEF7GHD2178QT1EZ1GX65S,51,2026-05-13T19:54:25.169660+00:00,2026-05-13T19:54:30.971527+00:00,openclaw,openclaw,showdown,4265976,2,0,3691,2618.5,1,1,0,-2132988,2132988
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEFFV9PBR25SB0387ZTY40,52,2026-05-13T19:54:33.705803+00:00,2026-05-13T19:54:38.270880+00:00,hermes,openclaw,fold,100000,1,0,4115,4115.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEFQ773BZDRNS8D6S7480D,53,2026-05-13T19:54:41.255933+00:00,2026-05-13T19:54:44.683786+00:00,openclaw,hermes,fold,100000,1,0,3017,3017.0,0,1,0,50000,-50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEFX7QFQ8AKH0R7AAR363X,54,2026-05-13T19:54:47.415114+00:00,2026-05-13T19:54:58.118072+00:00,hermes,openclaw,fold,400000,3,0,4509,3373.6666666666665,2,1,0,-200000,200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEGADYXFQDPEA26PEXVQZR,55,2026-05-13T19:55:00.926550+00:00,2026-05-13T19:55:38.842531+00:00,openclaw,hermes,showdown,2400000,9,0,6516,4145.0,5,4,0,1200000,-1200000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEHJ3SSF6R0HTQ7HTZYQ5D,56,2026-05-13T19:55:41.561752+00:00,2026-05-13T19:55:45.446165+00:00,hermes,openclaw,fold,100000,1,0,3472,3472.0,1,0,0,-50000,50000
01KRHDY9XS8TF4TMGQECYTP3TV,01KRHEHRJJK9BYNWCBQMGYVVAB,57,2026-05-13T19:55:48.178084+00:00,2026-05-13T19:56:13.328789+00:00,openclaw,hermes,showdown,6626776,6,0,7109,4087.6666666666665,3,3,0,3313388,-3313388
