match_id,hand_id,hand_number,started_at,ended_at,button_agent,winner,win_type,pot_final_micros,action_count,auto_action_count,max_decision_latency_ms,avg_decision_latency_ms,hermes_action_count,openclaw_action_count,error_count,hermes_settlement_delta_micros,openclaw_settlement_delta_micros
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6PTGGWT0SHKE15SQWS1WJ,1,2026-05-11T19:02:33.232620+00:00,2026-05-11T19:03:09.277496+00:00,openclaw,openclaw,showdown,200000,8,0,13457,4424.5,4,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6R0H31EWGJC9F40Z5C28J,2,2026-05-11T19:03:12.163114+00:00,2026-05-11T19:03:35.610305+00:00,hermes,openclaw,showdown,200000,8,0,9484,2860.0,4,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6RT11BD6JGGFFC3QRMK9N,3,2026-05-11T19:03:38.273100+00:00,2026-05-11T19:03:56.285042+00:00,openclaw,openclaw,fold,200000,9,0,3793,1933.888888888889,5,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6SE78ZGF8TR6QBVZXPJ87,4,2026-05-11T19:03:58.952665+00:00,2026-05-11T19:04:09.844868+00:00,hermes,hermes,fold,450000,5,0,3370,2068.2,2,3,0,225000,-225000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6SVHFGW2825ZJXFHQR5KB,5,2026-05-11T19:04:12.591810+00:00,2026-05-11T19:04:24.756537+00:00,openclaw,hermes,fold,100000,1,0,11650,11650.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6TA7ZV23YSMQX39HFEM71,6,2026-05-11T19:04:27.647806+00:00,2026-05-11T19:04:37.125844+00:00,hermes,hermes,fold,400000,5,0,3394,1775.0,2,3,0,200000,-200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6TP2XPWNG2J6PKHR4X9M5,7,2026-05-11T19:04:39.773290+00:00,2026-05-11T19:04:56.947100+00:00,openclaw,openclaw,showdown,200000,8,0,3631,2068.5,4,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6V9JP8PRDCM8SSQZYMC0F,8,2026-05-11T19:04:59.735004+00:00,2026-05-11T19:05:26.274589+00:00,hermes,hermes,fold,1200000,7,0,12949,3696.714285714286,3,4,0,600000,-600000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6W7ACR5DG2EHE9BN4JVW9,9,2026-05-11T19:05:30.188966+00:00,2026-05-11T19:05:32.972582+00:00,openclaw,hermes,fold,100000,1,0,2359,2359.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6WCSYK8E8MA962147EA66,10,2026-05-11T19:05:35.806412+00:00,2026-05-11T19:05:52.455062+00:00,hermes,hermes,fold,200000,5,0,7655,3214.2,2,3,0,100000,-100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6WZV9C64WV2AKMTPRJFGX,11,2026-05-11T19:05:55.305553+00:00,2026-05-11T19:06:07.433414+00:00,openclaw,hermes,fold,100000,1,0,11590,11590.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6XERM9EAVYXTXWH4MZ08K,12,2026-05-11T19:06:10.580026+00:00,2026-05-11T19:07:00.404430+00:00,hermes,hermes,fold,400000,5,0,33522,9849.8,2,3,0,200000,-200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6Z24A2GMZAT2QP9AMNZHT,13,2026-05-11T19:07:03.178789+00:00,2026-05-11T19:07:05.622075+00:00,openclaw,hermes,fold,100000,1,0,2040,2040.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6Z7C71EHPJJP3BGZW8CZB,14,2026-05-11T19:07:08.551931+00:00,2026-05-11T19:07:10.313478+00:00,hermes,openclaw,fold,100000,1,0,1363,1363.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC6ZBR06YJJP5AHA3H2Q92X,15,2026-05-11T19:07:13.024170+00:00,2026-05-11T19:07:51.638254+00:00,openclaw,hermes,showdown,880000,8,0,13712,4753.875,4,4,0,440000,-440000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC70M4XBJ4D1F1QS79QES5H,16,2026-05-11T19:07:54.397766+00:00,2026-05-11T19:07:56.143462+00:00,hermes,openclaw,fold,100000,1,0,1350,1350.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC70RHD5CXQT2D5XD0S7FBR,17,2026-05-11T19:07:58.893959+00:00,2026-05-11T19:08:00.347502+00:00,openclaw,hermes,fold,100000,1,0,1035,1035.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC70X59KM0KQVX9473WWA8M,18,2026-05-11T19:08:03.625138+00:00,2026-05-11T19:08:06.368894+00:00,hermes,openclaw,fold,100000,1,0,2105,2105.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC712FACTC13PH83QF6W7SH,19,2026-05-11T19:08:09.066494+00:00,2026-05-11T19:08:29.663783+00:00,openclaw,hermes,fold,400000,6,0,7337,3340.5,3,3,0,200000,-200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC71SC033F7FNKC0PHK5W4D,20,2026-05-11T19:08:32.512390+00:00,2026-05-11T19:08:57.467303+00:00,hermes,openclaw,showdown,200000,8,0,13010,3034.0,4,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC72MFQCS3SRH7M381HDKG1,21,2026-05-11T19:09:00.279027+00:00,2026-05-11T19:09:16.554350+00:00,openclaw,openclaw,showdown,6400000,9,0,3193,1741.2222222222222,5,4,0,-3200000,3200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC737159ZPN834GX884NQHK,22,2026-05-11T19:09:19.269562+00:00,2026-05-11T19:09:44.044439+00:00,hermes,hermes,showdown,440000,9,0,13369,2687.0,4,5,0,220000,-220000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC741XASANZNRRGT7Y79N8G,23,2026-05-11T19:09:46.794245+00:00,2026-05-11T19:10:07.899172+00:00,openclaw,hermes,showdown,880000,8,0,7168,2563.75,4,4,0,440000,-440000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC74S6W3VXA7PQ258F2GW8H,24,2026-05-11T19:10:10.652433+00:00,2026-05-11T19:10:49.903615+00:00,hermes,hermes,fold,400000,5,0,20090,7743.0,2,3,0,200000,-200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7626W4SVVK3M76S3G4BRS,25,2026-05-11T19:10:52.636361+00:00,2026-05-11T19:10:55.424428+00:00,openclaw,hermes,fold,100000,1,0,2366,2366.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC767JTC3AMQV3811WHR9DS,26,2026-05-11T19:10:58.138699+00:00,2026-05-11T19:11:26.361190+00:00,hermes,hermes,showdown,8187650,7,0,12472,3948.5714285714284,3,4,0,4093825,-4093825
01KRC6PS1G2E9J57X1KEDBN43G,01KRC775XKD9CFQBGCAYFZ5PC8,27,2026-05-11T19:11:29.203049+00:00,2026-05-11T19:11:38.643183+00:00,openclaw,hermes,fold,100000,1,0,8914,8914.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC77HVFPT7BP0N5GPG43GCC,28,2026-05-11T19:11:41.423626+00:00,2026-05-11T19:11:50.471756+00:00,hermes,hermes,fold,400000,5,0,2947,1695.6,2,3,0,200000,-200000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC77XCB0T2Z7YCJT5M8S53M,29,2026-05-11T19:11:53.227785+00:00,2026-05-11T19:11:56.623358+00:00,openclaw,hermes,fold,100000,1,0,2906,2906.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC783CE255QHMDDAP3K4N16,30,2026-05-11T19:11:59.374974+00:00,2026-05-11T19:12:01.337584+00:00,hermes,openclaw,fold,100000,1,0,1538,1538.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC78808Z2S9K5QVM4K06A48,31,2026-05-11T19:12:04.104956+00:00,2026-05-11T19:12:06.672239+00:00,openclaw,hermes,fold,100000,1,0,2170,2170.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC78DGYVS2CNW8BB707Y56K,32,2026-05-11T19:12:09.758525+00:00,2026-05-11T19:12:31.870679+00:00,hermes,openclaw,showdown,800000,9,0,8467,2389.4444444444443,4,5,0,-400000,400000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC795Z96B6T3XVPNQMC30Y3,33,2026-05-11T19:12:34.793723+00:00,2026-05-11T19:12:37.164819+00:00,openclaw,hermes,fold,100000,1,0,1961,1961.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC79AZJ0WZM8CW4JPW5QD9Z,34,2026-05-11T19:12:39.922180+00:00,2026-05-11T19:12:41.689491+00:00,hermes,openclaw,fold,100000,1,0,1356,1356.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC79FBZ5KPKTDGQVBYQ8ZD3,35,2026-05-11T19:12:44.415441+00:00,2026-05-11T19:12:46.879075+00:00,openclaw,hermes,fold,100000,1,0,2043,2043.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC79MRX21EBT84JXRJGHKPE,36,2026-05-11T19:12:49.949273+00:00,2026-05-11T19:12:51.986812+00:00,hermes,openclaw,fold,100000,1,0,1324,1324.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC79SE4CFFEMTQJS2829ZE1,37,2026-05-11T19:12:54.724082+00:00,2026-05-11T19:12:57.207736+00:00,openclaw,hermes,fold,100000,1,0,2082,2082.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC79YJHSKHXJGWAHKAG2DHF,38,2026-05-11T19:12:59.985793+00:00,2026-05-11T19:13:12.834503+00:00,hermes,hermes,fold,200000,5,0,3895,2442.0,2,3,0,100000,-100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7ADZ3SHK1JVGVETH5CNM2,39,2026-05-11T19:13:15.747256+00:00,2026-05-11T19:13:20.032033+00:00,openclaw,hermes,fold,100000,1,0,3850,3850.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7AMTWJHY28FEW91EN3KRZ,40,2026-05-11T19:13:22.780221+00:00,2026-05-11T19:13:26.576821+00:00,hermes,openclaw,fold,100000,1,0,3383,3383.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7AV84G06ATTQQQXWV3HAX,41,2026-05-11T19:13:29.348126+00:00,2026-05-11T19:13:31.514133+00:00,openclaw,hermes,fold,100000,1,0,1767,1767.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7B01TDV3EN9JYMQ6KQAD5,42,2026-05-11T19:13:34.266108+00:00,2026-05-11T19:13:36.299514+00:00,hermes,openclaw,fold,100000,1,0,1640,1640.0,1,0,0,-50000,50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7B4T5A6A7QDDJSMMVKGNV,43,2026-05-11T19:13:39.141721+00:00,2026-05-11T19:14:10.733030+00:00,openclaw,hermes,fold,1200000,5,0,23526,6199.0,2,3,0,600000,-600000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7C6FKMQ079JDGPTCGVGKA,44,2026-05-11T19:14:13.619716+00:00,2026-05-11T19:14:29.542326+00:00,hermes,openclaw,showdown,200000,8,0,2815,1914.625,4,4,0,-100000,100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7CRTMQ96PTVS6MMB5AKS6,45,2026-05-11T19:14:32.404501+00:00,2026-05-11T19:14:34.028629+00:00,openclaw,hermes,fold,100000,1,0,1207,1207.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7CY66QJ5P3WAX43314JAF,46,2026-05-11T19:14:37.894224+00:00,2026-05-11T19:14:42.114580+00:00,hermes,hermes,fold,200000,2,0,2224,1895.5,1,1,0,100000,-100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7D51ZQRSW0ME1GGYFYJ0K,47,2026-05-11T19:14:44.927910+00:00,2026-05-11T19:14:47.357574+00:00,openclaw,hermes,fold,100000,1,0,1592,1592.0,0,1,0,50000,-50000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7DA73A8J9DBPTTXNX04MY,48,2026-05-11T19:14:50.211404+00:00,2026-05-11T19:15:00.651136+00:00,hermes,hermes,fold,200000,5,0,2714,1962.4,2,3,0,100000,-100000
01KRC6PS1G2E9J57X1KEDBN43G,01KRC7DQ69AH6PBXA1B1DR978F,49,2026-05-11T19:15:03.497903+00:00,2026-05-11T19:15:05.066885+00:00,openclaw,hermes,fold,100000,1,0,1165,1165.0,0,1,0,50000,-50000
