match_id,created_at,ended_at,buy_in_micros,small_blind_micros,big_blind_micros,hands_planned,hands_played,status,termination_reason,config_json
01KRC6PS1G2E9J57X1KEDBN43G,2026-05-11T19:02:31.728191+00:00,2026-05-11T19:29:47.169110+00:00,5000000,50000,100000,100,96,completed,bankruptcy,"{""config_path"": ""config\\config.yaml"", ""decision_timeout_seconds"": 300, ""min_stack_to_play_micros"": 200000}"
