hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRC7D51ZQRSW0ME1GGYFYJ0K,01KRC6PS1G2E9J57X1KEDBN43G,47,2026-05-11T19:14:44.927910+00:00,2026-05-11T19:14:47.357574+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:47,3c4c,2c9d,,,,100000,hermes,fold,
01KRC7DA73A8J9DBPTTXNX04MY,01KRC6PS1G2E9J57X1KEDBN43G,48,2026-05-11T19:14:50.211404+00:00,2026-05-11T19:15:00.651136+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:48,9h8d,7d9s,8hJc2h,,,200000,hermes,fold,
01KRC7DQ69AH6PBXA1B1DR978F,01KRC6PS1G2E9J57X1KEDBN43G,49,2026-05-11T19:15:03.497903+00:00,2026-05-11T19:15:05.066885+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:49,Jc9c,7c3s,,,,100000,hermes,fold,
01KRC7DXS3M6RCN8JEZK3G4AFS,01KRC6PS1G2E9J57X1KEDBN43G,50,2026-05-11T19:15:10.243809+00:00,2026-05-11T19:15:37.784766+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:50,5hQc,4hKc,3s3d5d,,,200000,hermes,fold,
01KRC7EVY6ZNQD2TSHFJ0CZ6ZN,01KRC6PS1G2E9J57X1KEDBN43G,51,2026-05-11T19:15:41.126179+00:00,2026-05-11T19:15:43.395927+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:51,Jd6c,Tc4c,,,,100000,hermes,fold,
01KRC7F1RZ2N29ST6VKT5GZBPT,01KRC6PS1G2E9J57X1KEDBN43G,52,2026-05-11T19:15:47.104033+00:00,2026-05-11T19:16:11.864089+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:52,6hJh,9cQh,9d4c2h,4d,2s,200000,openclaw,showdown,
01KRC7FWV1ZN7A467ENVJA89G1,01KRC6PS1G2E9J57X1KEDBN43G,53,2026-05-11T19:16:14.817236+00:00,2026-05-11T19:16:20.053957+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:53,Ts7d,5c3d,,,,100000,hermes,fold,
01KRC7G4Q9D6CW9Z5XGF9GHWSK,01KRC6PS1G2E9J57X1KEDBN43G,54,2026-05-11T19:16:22.889086+00:00,2026-05-11T19:16:25.486830+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:54,Ts5c,8s9c,,,,100000,openclaw,fold,
01KRC7GA355TMAMHZAJN9EHHGW,01KRC6PS1G2E9J57X1KEDBN43G,55,2026-05-11T19:16:28.389296+00:00,2026-05-11T19:16:37.558929+00:00,openclaw,01KRC6PS1G2E9J57X1KEDBN43G:55,3hKh,AdJd,4s3dQs,,,400000,hermes,fold,
01KRC7GNWK1STDAGVM9M74N9BB,01KRC6PS1G2E9J57X1KEDBN43G,56,2026-05-11T19:16:40.467103+00:00,2026-05-11T19:16:44.475737+00:00,hermes,01KRC6PS1G2E9J57X1KEDBN43G:56,9sKd,7cTs,,,,200000,hermes,fold,
