hand_id,match_id,hand_number,started_at,ended_at,button_agent,deck_seed,hole_cards_hermes,hole_cards_openclaw,flop,turn,river,pot_final_micros,winner,win_type,winning_hand_description
01KRH7J9C5B3CYW9B33K11CVJK,01KRH71MF1JV7D7QVCPN73GWJ7,31,2026-05-13T17:53:45.349486+00:00,2026-05-13T17:54:25.825239+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:31,6cQd,6sKs,2h6d4d,7d,Kc,800000,openclaw,showdown,
01KRH7KKMZVA7P4FWEN0N24T8K,01KRH71MF1JV7D7QVCPN73GWJ7,32,2026-05-13T17:54:28.639836+00:00,2026-05-13T17:54:53.373119+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:32,Jd5c,JhTh,JsKsQs,Td,,200000,hermes,fold,
01KRH7MEGS1CAYN5C01JRDDRWM,01KRH71MF1JV7D7QVCPN73GWJ7,33,2026-05-13T17:54:56.153638+00:00,2026-05-13T17:55:00.647644+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:33,9cAh,7sTh,,,,100000,hermes,fold,
01KRH7MNKQNZEXVNXSWNBD8ZTT,01KRH71MF1JV7D7QVCPN73GWJ7,34,2026-05-13T17:55:03.415774+00:00,2026-05-13T17:55:06.021749+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:34,8d4c,5d9h,,,,100000,openclaw,fold,
01KRH7MTZ9D2HD89111169DPV8,01KRH71MF1JV7D7QVCPN73GWJ7,35,2026-05-13T17:55:08.905436+00:00,2026-05-13T17:55:13.200440+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:35,6hTd,4c5d,,,,100000,hermes,fold,
01KRH7N1YVQVVGW9V5QGN09D02,01KRH71MF1JV7D7QVCPN73GWJ7,36,2026-05-13T17:55:16.059858+00:00,2026-05-13T17:55:18.748751+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:36,2h6s,As7s,,,,100000,openclaw,fold,
01KRH7N79DVCVFVKXM32W06V22,01KRH71MF1JV7D7QVCPN73GWJ7,37,2026-05-13T17:55:21.517312+00:00,2026-05-13T17:55:27.182222+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:37,KhAh,2d9h,,,,100000,hermes,fold,
01KRH7NFGDTQZFGKEZZEDV1G5X,01KRH71MF1JV7D7QVCPN73GWJ7,38,2026-05-13T17:55:29.933270+00:00,2026-05-13T17:55:47.523658+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:38,6s5d,3c3s,2c8s5h,,,200000,hermes,fold,
01KRH7P3BXAXW229ESAP7MQDQ5,01KRH71MF1JV7D7QVCPN73GWJ7,39,2026-05-13T17:55:50.269709+00:00,2026-05-13T17:56:18.047830+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:39,Qh7s,Tc9c,As8d7h,5s,Td,800000,openclaw,showdown,
01KRH7Q178PAYHNH9REGR7ZETP,01KRH71MF1JV7D7QVCPN73GWJ7,40,2026-05-13T17:56:20.840704+00:00,2026-05-13T17:56:37.495672+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:40,Tc6h,Ts2h,6d6cJc,,,200000,hermes,fold,
01KRH7QM5ESQC6HZTWKMMRTA8D,01KRH71MF1JV7D7QVCPN73GWJ7,41,2026-05-13T17:56:40.238853+00:00,2026-05-13T17:56:44.742957+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:41,TsQd,5h3h,,,,100000,hermes,fold,
01KRH7QV7CENMNQRJSFVTE8N93,01KRH71MF1JV7D7QVCPN73GWJ7,42,2026-05-13T17:56:47.468557+00:00,2026-05-13T17:57:04.633004+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:42,5hKc,5dJs,Ks3d4s,,,200000,hermes,fold,
01KRH7RETTQJMN6Q4V33A4FGEQ,01KRH71MF1JV7D7QVCPN73GWJ7,43,2026-05-13T17:57:07.546080+00:00,2026-05-13T17:57:36.903977+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:43,8d7h,Ad4c,Jc3d6c,9h,7s,400000,hermes,showdown,
01KRH7SE7N6JBKVYPTEMERR60G,01KRH71MF1JV7D7QVCPN73GWJ7,44,2026-05-13T17:57:39.701380+00:00,2026-05-13T17:57:46.958762+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:44,Qc4s,6dTs,,,,200000,hermes,fold,
01KRH7SR3NNBYM327WBKQE2AF9,01KRH71MF1JV7D7QVCPN73GWJ7,45,2026-05-13T17:57:49.813309+00:00,2026-05-13T17:58:16.231617+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:45,Kd5h,KcAd,6s8d2h,9c,6c,500000,openclaw,showdown,
01KRH7TMH72P8HDG7YN4S1AB9H,01KRH71MF1JV7D7QVCPN73GWJ7,46,2026-05-13T17:58:18.919916+00:00,2026-05-13T17:58:37.457391+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:46,6s8d,QsKh,Kd6d8c,2c,3h,8861390,hermes,showdown,
01KRH7V9DQ3R47DD7F8FPX58GQ,01KRH71MF1JV7D7QVCPN73GWJ7,47,2026-05-13T17:58:40.311486+00:00,2026-05-13T17:59:04.938810+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:47,7s2h,8cJc,8hAsTd,7d,5c,200000,openclaw,showdown,
01KRH7W4CM32FKG2T715FP6S6B,01KRH71MF1JV7D7QVCPN73GWJ7,48,2026-05-13T17:59:07.924017+00:00,2026-05-13T17:59:33.485379+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:48,Js2s,6hQd,Kh9h3d,7h,8c,200000,openclaw,showdown,
01KRH7X0C5WT048VP80MY8K3DQ,01KRH71MF1JV7D7QVCPN73GWJ7,49,2026-05-13T17:59:36.581240+00:00,2026-05-13T17:59:47.765553+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:49,QhJh,Jd5c,,,,100000,hermes,fold,
01KRH7XDYC426EMREMHJPD5BH2,01KRH71MF1JV7D7QVCPN73GWJ7,50,2026-05-13T17:59:50.476553+00:00,2026-05-13T17:59:58.071448+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:50,4hAd,Qd2s,,,,200000,hermes,fold,
01KRH7XR6WK6JHRRJE0EECVG7F,01KRH71MF1JV7D7QVCPN73GWJ7,51,2026-05-13T18:00:00.988249+00:00,2026-05-13T18:00:06.541803+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:51,6dKd,3d8s,,,,100000,hermes,fold,
01KRH7Y0C91PHBQVQBX9X6SY66,01KRH71MF1JV7D7QVCPN73GWJ7,52,2026-05-13T18:00:09.353747+00:00,2026-05-13T18:00:30.707403+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:52,Jd9h,JcQc,QdQs6h,4s,,400000,openclaw,fold,
01KRH7YQX489HFB1W4TC185R3C,01KRH71MF1JV7D7QVCPN73GWJ7,53,2026-05-13T18:00:33.444104+00:00,2026-05-13T18:00:49.150595+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:53,Ah3c,ThJd,Ac7s9s,,,200000,hermes,fold,
01KRH7ZA2M1ZD0328Z14JFG6E0,01KRH71MF1JV7D7QVCPN73GWJ7,54,2026-05-13T18:00:52.052601+00:00,2026-05-13T18:01:01.825158+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:54,Ac4d,2cAd,,,,200000,hermes,fold,
01KRH7ZP9DF93MZW2F5WBD6PPA,01KRH71MF1JV7D7QVCPN73GWJ7,55,2026-05-13T18:01:04.557478+00:00,2026-05-13T18:01:08.139335+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:55,Kh5s,Js2c,,,,100000,hermes,fold,
01KRH7ZWCQ59H7N9Y0M0VTP1JK,01KRH71MF1JV7D7QVCPN73GWJ7,56,2026-05-13T18:01:10.807227+00:00,2026-05-13T18:01:17.227612+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:56,QcQd,4c6h,,,,200000,hermes,fold,
01KRH805SSAX8ENQ0QMTV7302W,01KRH71MF1JV7D7QVCPN73GWJ7,57,2026-05-13T18:01:20.441548+00:00,2026-05-13T18:01:24.899722+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:57,2sKh,6dJd,,,,100000,hermes,fold,
01KRH80CXGJ2T0Q8T06JZEGS59,01KRH71MF1JV7D7QVCPN73GWJ7,58,2026-05-13T18:01:27.728385+00:00,2026-05-13T18:01:34.407081+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:58,Ad9h,8s2c,,,,200000,hermes,fold,
01KRH80P295MM0M9S2B0PPTPBD,01KRH71MF1JV7D7QVCPN73GWJ7,59,2026-05-13T18:01:37.097063+00:00,2026-05-13T18:01:41.724544+00:00,openclaw,01KRH71MF1JV7D7QVCPN73GWJ7:59,4d2s,Ks4c,,,,100000,hermes,fold,
01KRH80X699F4FJ6KNC1K70SH6,01KRH71MF1JV7D7QVCPN73GWJ7,60,2026-05-13T18:01:44.393785+00:00,2026-05-13T18:01:52.103326+00:00,hermes,01KRH71MF1JV7D7QVCPN73GWJ7:60,8d8c,2h5c,,,,200000,hermes,fold,
