snapshot_id,match_id,hand_id,agent_name,snapshot_type,limit_micros,usage_micros,limit_remaining_micros,timestamp,hand_number
01KRH71MSFZN5BHTKCFJRM0CAC,01KRH71MF1JV7D7QVCPN73GWJ7,,hermes,match_start,5000000,0,5000000,2026-05-13T17:44:39.983708+00:00,
01KRH71MZH80X94ZYZZC1Q5MPX,01KRH71MF1JV7D7QVCPN73GWJ7,,openclaw,match_start,5000000,0,5000000,2026-05-13T17:44:40.177994+00:00,
01KRH71P1ZRWPS29M2W8YG9HBN,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH71P1TZYJ1PB2YEQ41HQT0,hermes,hand_start,5000000,0,5000000,2026-05-13T17:44:41.279593+00:00,1
01KRH71P20CGPMA5H0PK4DPNRK,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH71P1TZYJ1PB2YEQ41HQT0,openclaw,hand_start,5000000,0,5000000,2026-05-13T17:44:41.280163+00:00,1
01KRH725DRPHTXSS1TWRPMCP0F,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH71P1TZYJ1PB2YEQ41HQT0,hermes,hand_end,5050000,0,5050000,2026-05-13T17:44:57.016343+00:00,1
01KRH725DVDTKKQ4R30FP9BCH2,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH71P1TZYJ1PB2YEQ41HQT0,openclaw,hand_end,4950000,0,4950000,2026-05-13T17:44:57.019966+00:00,1
01KRH726S05KMXXESB26V66KJS,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH726RYSYB6GJ8PNRE50JMG,hermes,hand_start,5050000,0,5050000,2026-05-13T17:44:58.400915+00:00,2
01KRH726S1TXFBVJ509KP7ESGA,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH726RYSYB6GJ8PNRE50JMG,openclaw,hand_start,4950000,0,4950000,2026-05-13T17:44:58.401641+00:00,2
01KRH72KTH1BGEDCRKSJFWGHVT,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH726RYSYB6GJ8PNRE50JMG,hermes,hand_end,5150000,0,5150000,2026-05-13T17:45:11.761943+00:00,2
01KRH72KTMA925398Y72A0KKM9,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH726RYSYB6GJ8PNRE50JMG,openclaw,hand_end,4850000,0,4850000,2026-05-13T17:45:11.764311+00:00,2
01KRH72N6EMDD1DWDKTFJRXY5Y,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH72N6C6F7HY1H38HMYEV9Y,hermes,hand_start,5150000,0,5150000,2026-05-13T17:45:13.166048+00:00,3
01KRH72N6EEBC56D4DEX4TX7HT,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH72N6C6F7HY1H38HMYEV9Y,openclaw,hand_start,4850000,0,4850000,2026-05-13T17:45:13.166521+00:00,3
01KRH73XFT8G05Q4459NPQKD1R,01KRH71MF1JV7D7QVCPN73GWJ7,01KRH72N6C6F7HY1H38HMYEV9Y,hermes,hand_end,5350000,10080,5339920,2026-05-13T17:45:54.426563+00:00,3
